c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 44696 88 0 87 38 7663 48 0 0 0 1 1 3.165.239.90 443 116 0 116 56 24162 58 0 0 0 1 1 13653.50146484375 462647.47265625 8192 favouritesv2.discovery.indazn.com - 160 0 favouritesv2.discovery.indazn.com - 3.165.239.90@443_192.168.84.55@44696 "1970-01-01 00:00:13.653501465" "1970-01-01 00:07:42.647472656" discovery.indazn.com HTTP/1.x-HTTP/2_null 7.48KB 23.60KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57628 63 0 62 26 5838 35 1 39 0 1 1 18.66.196.6 443 72 0 72 41 27172 29 1 1388 0 1 1 13136.220458984375 462647.4814453125 8192 ott-authz-bff-prod.ar.indazn.com - 160 0 ott-authz-bff-prod.ar.indazn.com - 18.66.196.6@443_192.168.84.55@57628 "1970-01-01 00:00:13.136220459" "1970-01-01 00:07:42.647481445" ar.indazn.com HTTP/1.x-HTTP/2_null 5.70KB 26.54KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35978 1329 0 1328 1266 6143 61 2 70 0 1 1 13.226.175.42 443 1803 0 1803 57 21417866 1744 1 1388 0 1 1 12675.78564453125 462647.4904785156 8192 pkg.fe.indazn.com - 160 0 pkg.fe.indazn.com - 13.226.175.42@443_192.168.84.55@35978 "1970-01-01 00:00:12.675785645" "1970-01-01 00:07:42.647490479" fe.indazn.com HTTP/1.x-HTTP/2_null 6.00KB 20.43MB "0.00 kbits" "0.38 kbits"
192.168.84.55 48404 39 1 37 17 3006 19 0 0 0 1 1 151.101.240.157 443 41 0 41 27 4558 13 0 0 0 1 0 20346.6064453125 462653.9765625 8192 static.ads-twitter.com - 160 0 static.ads-twitter.com - 151.101.240.157@443_192.168.84.55@48404 "1970-01-01 00:00:20.346606445" "1970-01-01 00:07:42.653976562" twitter.com HTTP/1.x-HTTP/2_null 2.94KB 4.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37820 50 0 49 27 5590 21 2 561 0 1 1 18.66.218.64 443 56 0 56 30 18252 24 1 1331 0 1 1 12692.810546875 462654.00048828125 8192 event.discovery.indazn.com - 160 0 event.discovery.indazn.com - 18.66.218.64@443_192.168.84.55@37820 "1970-01-01 00:00:12.692810547" "1970-01-01 00:07:42.654000488" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.46KB 17.82KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41348 57 0 56 25 5113 30 0 0 0 1 1 108.157.188.5 443 63 0 63 34 15889 27 0 0 0 1 1 13689.539306640625 462654.0166015625 8192 rails.discovery.indazn.com - 160 0 rails.discovery.indazn.com - 108.157.188.5@443_192.168.84.55@41348 "1970-01-01 00:00:13.689539307" "1970-01-01 00:07:42.654016602" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.99KB 15.52KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43908 9 0 8 4 2049 3 0 0 0 1 1 108.138.192.115 443 9 0 9 4 442 3 0 0 0 1 1 452808.7546386719 462654.0275878906 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.115@443_192.168.84.55@43908 "1970-01-01 00:07:32.808754639" "1970-01-01 00:07:42.654027588" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41156 46 0 45 21 11917 23 0 0 0 1 1 18.66.196.76 443 52 0 52 32 9250 18 0 0 0 1 1 20486.090576171875 462654.0393066406 8192 wa.appsflyer.com - 160 0 wa.appsflyer.com - 18.66.196.76@443_192.168.84.55@41156 "1970-01-01 00:00:20.486090576" "1970-01-01 00:07:42.654039307" wa.appsflyer.com HTTP/1.x-HTTP/2_null 11.64KB 9.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51318 21 1 19 9 8043 9 0 0 0 1 1 162.247.243.29 443 20 0 20 14 1948 5 0 0 0 1 0 232660.6005859375 462654.0505371094 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@51318 "1970-01-01 00:03:52.660600586" "1970-01-01 00:07:42.654050537" data.net HTTP/1.x-HTTP/2_null 7.85KB 1.90KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55536 9 0 8 4 1975 3 0 0 0 1 1 108.157.186.76 443 9 0 9 4 442 3 0 0 0 1 1 452937.0256347656 462654.064453125 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@55536 "1970-01-01 00:07:32.937025635" "1970-01-01 00:07:42.654064453" static.dazndn.com HTTP/1.x-HTTP/2_null 1.93KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 43858 9 0 8 4 2002 3 0 0 0 1 1 108.157.188.91 443 9 0 9 4 442 3 0 0 0 1 1 452828.49560546875 462654.07568359375 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.91@443_192.168.84.55@43858 "1970-01-01 00:07:32.828495605" "1970-01-01 00:07:42.654075684" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.96KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33014 456 1 454 445 2918 8 0 0 0 1 1 23.39.105.81 443 652 0 652 6 6868508 644 1 0 0 2 0 455857.3586425781 462654.13525390625 8192 images.daznservices.com - 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@33014 "1970-01-01 00:07:35.857358643" "1970-01-01 00:07:42.654135254" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.85KB 6.55MB "0.00 kbits" "8.08 kbits"
192.168.84.55 38184 45 1 43 26 8667 16 1 568 0 1 1 23.51.48.218 443 45 0 45 25 10281 18 3 1014 0 2 0 34176.964599609375 462654.1486816406 8192 time.akamai.com time.akamai.com 160 32 time.akamai.com - 23.51.48.218@443_192.168.84.55@38184 "1970-01-01 00:00:34.176964600" "1970-01-01 00:07:42.654148682" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x 8.46KB 10.04KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51316 64 1 62 10 63658 51 0 0 0 1 1 162.247.243.29 443 56 0 56 49 2024 6 0 0 0 1 0 232660.05346679688 462654.16259765625 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@51316 "1970-01-01 00:03:52.660053467" "1970-01-01 00:07:42.654162598" data.net HTTP/1.x-HTTP/2_null 62.17KB 1.98KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34262 54 0 53 26 5586 26 0 0 0 1 1 108.138.192.99 443 64 0 64 35 13126 27 0 0 0 1 1 14401.9716796875 462654.1745605469 8192 follow-shortcuts.discovery.indazn.com - 160 0 follow-shortcuts.discovery.indazn.com - 108.138.192.99@443_192.168.84.55@34262 "1970-01-01 00:00:14.401971680" "1970-01-01 00:07:42.654174561" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.46KB 12.82KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34994 16 1 14 5 4661 8 1 517 0 1 1 3.126.67.130 443 15 0 15 8 5819 6 0 0 0 1 0 452679.8796386719 462654.1845703125 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@34994 "1970-01-01 00:07:32.679879639" "1970-01-01 00:07:42.654184570" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.55KB 5.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51946 11 1 9 2 2744 6 0 0 0 1 1 3.126.67.130 443 11 0 11 7 390 3 0 0 0 1 0 454276.7985839844 462654.1965332031 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@51946 "1970-01-01 00:07:34.276798584" "1970-01-01 00:07:42.654196533" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.68KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 43984 10 0 9 4 1991 4 1 539 0 1 1 18.66.196.35 443 9 0 9 5 442 2 0 0 0 1 1 452737.388671875 462654.20947265625 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.35@443_192.168.84.55@43984 "1970-01-01 00:07:32.737388672" "1970-01-01 00:07:42.654209473" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60062 27 1 25 15 3013 9 0 0 0 1 1 151.101.241.91 443 26 0 26 18 5797 7 0 0 0 1 0 11075.6474609375 462654.2216796875 8192 google-ohttp-relay-safebrowsing.fastly-edge.com - 160 0 google-ohttp-relay-safebrowsing.fastly-edge.com - 151.101.241.91@443_192.168.84.55@60062 "1970-01-01 00:00:11.075647461" "1970-01-01 00:07:42.654221680" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null 2.94KB 5.66KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43452 9 0 8 4 2048 3 0 0 0 1 1 18.66.196.72 443 9 0 9 4 442 3 0 0 0 1 1 460530.6716308594 462654.28857421875 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.72@443_192.168.84.55@43452 "1970-01-01 00:07:40.530671631" "1970-01-01 00:07:42.654288574" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.01 kbits" "0.00 kbits"
192.168.84.55 50940 9 0 8 4 1957 3 0 0 0 1 1 108.157.188.6 443 9 0 9 4 442 3 0 0 0 1 1 452681.8605957031 462654.3005371094 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.6@443_192.168.84.55@50940 "1970-01-01 00:07:32.681860596" "1970-01-01 00:07:42.654300537" acc.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51330 103 1 101 18 93457 82 1 946 0 1 1 162.247.243.29 443 90 0 90 71 9721 18 0 0 0 1 0 232665.310546875 462654.32568359375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@51330 "1970-01-01 00:03:52.665310547" "1970-01-01 00:07:42.654325684" data.net HTTP/1.x-HTTP/2_null 91.27KB 9.49KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49514 15 0 14 4 4399 9 0 0 0 1 1 35.157.103.159 443 17 0 17 10 628 5 0 0 0 1 1 453056.4814453125 462654.3386230469 8192 partner-integration.ar.indazn.com - 160 128 partner-integration.ar.indazn.com - 35.157.103.159@443_192.168.84.55@49514 "1970-01-01 00:07:33.056481445" "1970-01-01 00:07:42.654338623" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.30KB 628.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 38934 10 0 9 4 1955 4 1 503 0 1 1 18.66.218.107 443 10 0 10 5 442 3 0 0 0 1 1 452769.24365234375 462654.3513183594 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.107@443_192.168.84.55@38934 "1970-01-01 00:07:32.769243652" "1970-01-01 00:07:42.654351318" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60290 9 0 8 4 1938 3 0 0 0 1 1 108.139.243.81 443 9 0 9 4 442 3 0 0 0 1 1 452829.23046875 462654.36328125 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.81@443_192.168.84.55@60290 "1970-01-01 00:07:32.829230469" "1970-01-01 00:07:42.654363281" www.dazn.com HTTP/1.x-HTTP/2_null 1.89KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33960 45 0 44 19 5104 24 0 0 0 1 1 18.195.57.8 443 54 0 54 31 10203 21 0 0 0 1 1 13688.54052734375 462654.37548828125 8192 youth-protect.discovery.indazn.com - 160 0 youth-protect.discovery.indazn.com - 18.195.57.8@443_192.168.84.55@33960 "1970-01-01 00:00:13.688540527" "1970-01-01 00:07:42.654375488" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.98KB 9.96KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37560 9 0 8 4 2094 3 0 0 0 1 1 104.19.178.52 443 8 0 8 4 1887 2 0 0 0 1 1 452681.75048828125 462654.45361328125 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@37560 "1970-01-01 00:07:32.681750488" "1970-01-01 00:07:42.654453613" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.04KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43212 17 0 16 6 7143 9 0 0 0 1 1 3.122.65.191 443 20 0 20 10 11642 8 0 0 0 1 1 453047.6945800781 462654.4645996094 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 3.122.65.191@443_192.168.84.55@43212 "1970-01-01 00:07:33.047694580" "1970-01-01 00:07:42.654464600" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 6.98KB 11.37KB "0.01 kbits" "0.01 kbits"
192.168.84.55 50092 5113 0 5112 4899 178283 212 4 3431 0 1 1 91.81.129.236 443 6209 0 6209 213 127342992 5994 10 14000 0 1 1 125824.5205078125 462654.4772949219 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@50092 "1970-01-01 00:02:05.824520507" "1970-01-01 00:07:42.654477295" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 174.10KB 121.44MB "0.00 kbits" "3.02 kbits"
192.168.84.55 51960 12 1 10 2 4547 7 0 0 0 1 1 3.126.67.130 443 11 0 11 7 390 3 0 0 0 1 0 456014.4265136719 462654.4885253906 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@51960 "1970-01-01 00:07:36.014426514" "1970-01-01 00:07:42.654488525" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.44KB 390.00B "0.01 kbits" "0.00 kbits"
192.168.84.55 38020 9 0 8 4 1985 3 0 0 0 1 1 13.226.175.41 443 8 0 8 3 442 3 0 0 0 1 1 452806.03125 462657.1884765625 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.41@443_192.168.84.55@38020 "1970-01-01 00:07:32.806031250" "1970-01-01 00:07:42.657188477" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57974 63 0 62 27 5948 34 0 0 0 1 1 52.29.126.107 443 76 0 76 42 19873 32 1 699 0 1 1 13898.87548828125 462657.20068359375 8192 myaccount-bff.ar.indazn.com - 160 0 myaccount-bff.ar.indazn.com - 52.29.126.107@443_192.168.84.55@57974 "1970-01-01 00:00:13.898875488" "1970-01-01 00:07:42.657200684" ar.indazn.com HTTP/1.x-HTTP/2_null 5.81KB 19.41KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55738 48 1 46 25 5722 20 0 0 0 1 1 104.244.42.3 443 48 0 48 27 5660 20 2 525 0 1 0 20755.3466796875 462660.4616699219 8192 analytics.twitter.com - 160 0 analytics.twitter.com - 104.244.42.3@443_192.168.84.55@55738 "1970-01-01 00:00:20.755346680" "1970-01-01 00:07:42.660461670" analytics.twitter.com HTTP/1.x-HTTP/2_null 5.59KB 5.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43594 15 0 14 7 2801 6 0 0 0 1 1 52.29.225.243 443 24 0 24 7 35091 15 0 0 0 1 1 451366.9484863281 462660.4914550781 8192 startup.core.indazn.com - 160 128 startup.core.indazn.com - 52.29.225.243@443_192.168.84.55@43594 "1970-01-01 00:07:31.366948486" "1970-01-01 00:07:42.660491455" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 2.74KB 34.27KB "0.00 kbits" "0.02 kbits"
192.168.84.55 38112 18 1 16 5 4655 10 0 0 0 1 1 18.157.247.72 443 17 0 17 10 5036 6 0 0 0 1 0 453552.36767578125 462660.50048828125 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 18.157.247.72@443_192.168.84.55@38112 "1970-01-01 00:07:33.552367676" "1970-01-01 00:07:42.660500488" gateway.indazn.com HTTP/1.x-HTTP/2_null 4.55KB 4.92KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57016 273 0 272 23 335142 248 0 0 0 1 1 3.78.2.92 443 262 0 262 226 7277 34 2 294 0 1 1 313129.66162109375 462660.5114746094 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 3.78.2.92@443_192.168.84.55@57016 "1970-01-01 00:05:13.129661621" "1970-01-01 00:07:42.660511475" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 327.29KB 7.11KB "0.02 kbits" "0.00 kbits"
192.168.84.55 47494 20 0 19 11 2958 7 0 0 0 1 1 142.250.186.74 443 21 0 21 13 7980 6 0 0 0 1 1 224690.92163085938 462660.521484375 8192 safebrowsing.googleapis.com - 160 0 safebrowsing.googleapis.com - 142.250.186.74@443_192.168.84.55@47494 "1970-01-01 00:03:44.690921631" "1970-01-01 00:07:42.660521483" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null 2.89KB 7.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56746 91 0 90 43 8975 46 0 0 0 1 1 108.156.2.3 443 123 0 123 54 58129 67 0 0 0 1 1 13696.216552734375 462660.53125 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.3@443_192.168.84.55@56746 "1970-01-01 00:00:13.696216553" "1970-01-01 00:07:42.660531250" ar.indazn.com HTTP/1.x-HTTP/2_null 8.76KB 56.77KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58120 13 0 12 5 4274 6 0 0 0 1 1 52.223.29.147 443 13 0 13 7 5835 4 0 0 0 1 1 452689.1765136719 462666.9645996094 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@58120 "1970-01-01 00:07:32.689176514" "1970-01-01 00:07:42.666964600" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.17KB 5.70KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56220 81 0 80 21 40194 58 3 1870 0 1 1 34.250.131.170 443 86 0 86 56 11940 28 0 0 0 1 1 33020.599609375 462732.017578125 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com cws.conviva.com 160 128 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 34.250.131.170@443_192.168.84.55@56220 "1970-01-01 00:00:33.020599609" "1970-01-01 00:07:42.732017578" cws.conviva.com HTTP/1.x-HTTP/2_HTTP/2 39.25KB 11.66KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50684 26 0 25 14 7848 10 0 0 0 1 1 199.127.194.109 443 26 0 26 19 7917 5 0 0 0 1 1 32348.297607421875 462739.0285644531 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 160 0 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 199.127.194.109@443_192.168.84.55@50684 "1970-01-01 00:00:32.348297607" "1970-01-01 00:07:42.739028564" cws.conviva.com HTTP/1.x-HTTP/2_null 7.66KB 7.73KB "0.00 kbits" "0.00 kbits"
