c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 50782 3.75.98.239 443 233592.57250976562 293.25 13 0 12 4 4498 8 0 0 0 1 0 12 0 12 7 4883 4 0 0 0 1 0 3.75.98.239@443_192.168.84.55@50782 233885.82250976562 "1970-01-01 00:03:53.592572510" "1970-01-01 00:03:53.885822510" 4.39KB 4.77KB "0.12 kbits" "0.13 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 41234 23.39.105.81 443 236074.76049804688 999.92 274 0 273 267 2765 6 0 0 0 1 0 416 0 416 5 3507801 409 1 0 0 2 0 23.39.105.81@443_192.168.84.55@41234 237074.6804980469 "1970-01-01 00:03:56.074760498" "1970-01-01 00:03:57.074680498" 2.70KB 3.35MB "0.02 kbits" "28.06 kbits" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 38612 142.250.184.234 443 193945.83056640625 38.33 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.184.234@443_192.168.84.55@38612 193984.16056640624 "1970-01-01 00:03:13.945830566" "1970-01-01 00:03:13.984160566" 0B 0B "0.00 kbits" "0.00 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 48404 151.101.240.157 443 220613.88745117188 35.55 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 151.101.240.157@443_192.168.84.55@48404 220649.43745117186 "1970-01-01 00:03:40.613887451" "1970-01-01 00:03:40.649437451" 0B 0B "0.00 kbits" "0.00 kbits" twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 41156 18.66.196.76 443 220613.87548828125 31.595 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.196.76@443_192.168.84.55@41156 220645.47048828125 "1970-01-01 00:03:40.613875488" "1970-01-01 00:03:40.645470488" 0B 0B "0.00 kbits" "0.00 kbits" wa.appsflyer.com HTTP/1.x-HTTP/2_null
192.168.84.55 55738 104.244.42.3 443 220613.82763671875 31.645 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 104.244.42.3@443_192.168.84.55@55738 220645.47263671874 "1970-01-01 00:03:40.613827637" "1970-01-01 00:03:40.645472637" 0B 0B "0.00 kbits" "0.00 kbits" analytics.twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 56220 34.250.131.170 443 194171.71948242188 194.375 5 0 5 1 2729 4 0 0 0 0 0 7 0 7 4 506 3 0 0 0 0 0 34.250.131.170@443_192.168.84.55@56220 194366.09448242188 "1970-01-01 00:03:14.171719482" "1970-01-01 00:03:14.366094482" 2.67KB 506.00B "0.11 kbits" "0.02 kbits" cws.conviva.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 52232 142.250.185.195 443 195981.81567382812 29.806 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.185.195@443_192.168.84.55@52232 196011.62167382814 "1970-01-01 00:03:15.981815674" "1970-01-01 00:03:16.011621674" 0B 0B "0.00 kbits" "0.00 kbits" update.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 42902 52.223.29.147 443 232795.31762695312 261.496 12 0 11 5 4272 6 0 0 0 1 0 14 0 14 6 5863 7 0 0 0 1 0 52.223.29.147@443_192.168.84.55@42902 233056.81362695314 "1970-01-01 00:03:52.795317627" "1970-01-01 00:03:53.056813627" 4.17KB 5.73KB "0.13 kbits" "0.18 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 51344 162.247.243.29 443 232688.91064453125 651.343 51 0 50 4 58926 46 0 0 0 1 0 46 0 46 42 1162 3 0 0 0 1 0 162.247.243.29@443_192.168.84.55@51344 233340.25364453124 "1970-01-01 00:03:52.688910645" "1970-01-01 00:03:53.340253645" 57.54KB 1.13KB "0.72 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 42902 52.223.29.147 443 243056.29858398438 42.878 3 0 3 2 0 0 0 0 0 0 1 4 0 4 1 77 2 0 0 0 0 1 52.223.29.147@443_192.168.84.55@42902 243099.17658398437 "1970-01-01 00:04:03.056298584" "1970-01-01 00:04:03.099176584" 0B 77.00B "0.00 kbits" "0.01 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 51344 162.247.243.29 443 243064.12060546875 252.909 16 0 16 3 15449 12 0 0 0 0 1 16 0 16 13 394 2 0 0 0 0 1 162.247.243.29@443_192.168.84.55@51344 243317.02960546876 "1970-01-01 00:04:03.064120605" "1970-01-01 00:04:03.317029605" 15.09KB 394.00B "0.49 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 43026 108.139.243.13 443 232029.78564453125 734.412 51 0 51 1 10098 50 0 0 0 0 0 74 0 74 49 12245 25 0 0 0 0 0 108.139.243.13@443_192.168.84.55@43026 232764.19764453126 "1970-01-01 00:03:52.029785645" "1970-01-01 00:03:52.764197645" 9.86KB 11.96KB "0.11 kbits" "0.13 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 51316 162.247.243.29 443 232660.05346679688 337.776 9 0 8 3 4283 5 0 0 0 1 0 8 0 8 5 878 2 0 0 0 1 0 162.247.243.29@443_192.168.84.55@51316 232997.8294667969 "1970-01-01 00:03:52.660053467" "1970-01-01 00:03:52.997829467" 4.18KB 878.00B "0.10 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 51318 162.247.243.29 443 232660.6005859375 333.228 9 0 8 3 3817 5 0 0 0 1 0 8 0 8 5 1086 2 0 0 0 1 0 162.247.243.29@443_192.168.84.55@51318 232993.8285859375 "1970-01-01 00:03:52.660600586" "1970-01-01 00:03:52.993828586" 3.73KB 1.06KB "0.09 kbits" "0.03 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 48728 162.247.243.29 443 232658.2724609375 182.887 4 0 4 1 3137 3 0 0 0 0 0 4 0 4 3 419 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@48728 232841.1594609375 "1970-01-01 00:03:52.658272461" "1970-01-01 00:03:52.841159461" 3.06KB 419.00B "0.14 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 51330 162.247.243.29 443 232665.310546875 216.54 7 0 6 3 1853 3 0 0 0 1 0 6 0 6 3 4257 2 0 0 0 1 0 162.247.243.29@443_192.168.84.55@51330 232881.850546875 "1970-01-01 00:03:52.665310547" "1970-01-01 00:03:52.881850547" 1.81KB 4.16KB "0.07 kbits" "0.16 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 42650 3.73.166.114 443 232778.8486328125 354.517 12 0 11 5 4560 6 0 0 0 1 0 12 0 12 6 5786 5 0 0 0 1 0 3.73.166.114@443_192.168.84.55@42650 233133.3656328125 "1970-01-01 00:03:52.778848633" "1970-01-01 00:03:53.133365633" 4.45KB 5.65KB "0.10 kbits" "0.13 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42678 3.73.166.114 443 235925.11254882812 283.048 10 0 9 3 4478 6 0 0 0 1 0 9 0 9 6 357 2 0 0 0 1 0 3.73.166.114@443_192.168.84.55@42678 236208.16054882813 "1970-01-01 00:03:55.925112549" "1970-01-01 00:03:56.208160549" 4.37KB 357.00B "0.13 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42664 3.73.166.114 443 234052.67358398438 303.258 9 0 8 3 2643 5 0 0 0 1 0 8 0 8 5 357 2 0 0 0 1 0 3.73.166.114@443_192.168.84.55@42664 234355.93158398438 "1970-01-01 00:03:54.052673584" "1970-01-01 00:03:54.355931584" 2.58KB 357.00B "0.07 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42650 3.73.166.114 443 250396.90747070312 70.392 3 1 2 0 37 1 0 0 0 0 1 3 0 3 2 33 1 0 0 0 0 0 3.73.166.114@443_192.168.84.55@42650 250467.29947070312 "1970-01-01 00:04:10.396907471" "1970-01-01 00:04:10.467299471" 37.00B 33.00B "0.00 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42678 3.73.166.114 443 250397.16748046875 74.209 3 1 2 0 37 1 0 0 0 0 1 4 0 4 2 64 2 0 0 0 0 0 3.73.166.114@443_192.168.84.55@42678 250471.37648046875 "1970-01-01 00:04:10.397167480" "1970-01-01 00:04:10.471376480" 37.00B 64.00B "0.00 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42664 3.73.166.114 443 250398.36157226562 80.542 3 1 2 0 37 1 0 0 0 0 1 3 0 3 2 64 1 0 0 0 0 0 3.73.166.114@443_192.168.84.55@42664 250478.9035722656 "1970-01-01 00:04:10.398361572" "1970-01-01 00:04:10.478903572" 37.00B 64.00B "0.00 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 43026 108.139.243.13 443 249948.59057617188 990.91 27 0 27 23 1033 4 1 39 0 0 0 53 0 53 3 68051 50 0 0 0 0 0 108.139.243.13@443_192.168.84.55@43026 250939.50057617188 "1970-01-01 00:04:09.948590576" "1970-01-01 00:04:10.939500576" 1.01KB 66.46KB "0.01 kbits" "0.55 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 44534 52.29.225.243 443 231421.90161132812 235.502 16 0 15 9 2780 6 0 0 0 1 0 24 0 24 6 40534 17 0 0 0 1 0 52.29.225.243@443_192.168.84.55@44534 231657.40361132813 "1970-01-01 00:03:51.421901611" "1970-01-01 00:03:51.657403611" 2.71KB 39.58KB "0.09 kbits" "1.38 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 49038 162.247.243.29 443 250363.57055664062 398.264 10 0 9 3 3933 6 1 1058 0 1 0 8 0 8 5 878 2 0 0 0 1 0 162.247.243.29@443_192.168.84.55@49038 250761.83455664062 "1970-01-01 00:04:10.363570557" "1970-01-01 00:04:10.761834557" 3.84KB 878.00B "0.08 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 37506 108.157.188.19 443 233278.67846679688 194.875 3 0 3 0 177 3 0 0 0 0 0 5 0 5 3 777 2 0 0 0 0 0 108.157.188.19@443_192.168.84.55@37506 233473.55346679688 "1970-01-01 00:03:53.278678467" "1970-01-01 00:03:53.473553467" 177.00B 777.00B "0.01 kbits" "0.03 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45054 18.66.218.33 443 231798.30346679688 103.148 4 0 4 1 179 3 0 0 0 0 0 6 0 6 3 1160 3 0 0 0 0 0 18.66.218.33@443_192.168.84.55@45054 231901.45146679686 "1970-01-01 00:03:51.798303467" "1970-01-01 00:03:51.901451467" 179.00B 1.13KB "0.01 kbits" "0.09 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54286 172.64.155.119 443 232636.41650390625 258.477 5 0 5 1 897 4 0 0 0 0 0 7 0 7 4 207 3 0 0 0 0 0 172.64.155.119@443_192.168.84.55@54286 232894.89350390626 "1970-01-01 00:03:52.636416504" "1970-01-01 00:03:52.894893504" 897.00B 207.00B "0.03 kbits" "0.01 kbits" api.onetrust.com HTTP/1.x-HTTP/2_null
192.168.84.55 56726 99.86.159.10 443 233034.79565429688 155.064 6 0 6 2 245 4 0 0 0 0 0 9 0 9 4 1261 5 0 0 0 0 0 99.86.159.10@443_192.168.84.55@56726 233189.8596542969 "1970-01-01 00:03:53.034795654" "1970-01-01 00:03:53.189859654" 245.00B 1.23KB "0.01 kbits" "0.07 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37820 18.66.218.64 443 214429.849609375 35.527 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.218.64@443_192.168.84.55@37820 214465.376609375 "1970-01-01 00:03:34.429849609" "1970-01-01 00:03:34.465376609" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55518 108.138.192.43 443 233073.57348632812 606.53 6 0 6 1 278 5 0 0 0 0 0 8 0 8 5 1126 3 0 0 0 0 0 108.138.192.43@443_192.168.84.55@55518 233680.10348632812 "1970-01-01 00:03:53.073573486" "1970-01-01 00:03:53.680103486" 278.00B 1.10KB "0.00 kbits" "0.01 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 59642 35.156.96.205 443 233113.88452148438 262.74 16 0 15 6 7143 9 0 0 0 1 0 17 0 17 8 11640 8 0 0 0 1 0 35.156.96.205@443_192.168.84.55@59642 233376.62452148437 "1970-01-01 00:03:53.113884521" "1970-01-01 00:03:53.376624521" 6.98KB 11.37KB "0.22 kbits" "0.35 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 50390 35.157.103.159 443 233136.93725585938 311.781 15 0 14 5 4410 9 0 0 0 1 0 17 0 17 9 6089 7 0 0 0 1 0 35.157.103.159@443_192.168.84.55@50390 233448.71825585936 "1970-01-01 00:03:53.136937256" "1970-01-01 00:03:53.448718256" 4.31KB 5.95KB "0.11 kbits" "0.16 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 55068 151.101.242.49 443 234602.48364257812 173.839 4 0 4 0 474 4 0 0 0 0 0 6 0 6 4 279 2 0 0 0 0 0 151.101.242.49@443_192.168.84.55@55068 234776.32264257813 "1970-01-01 00:03:54.602483643" "1970-01-01 00:03:54.776322643" 474.00B 279.00B "0.02 kbits" "0.01 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 37556 108.139.243.86 443 234082.07568359375 535.761 35 0 35 33 267 2 0 0 0 0 0 68 0 68 2 90322 66 0 0 0 0 0 108.139.243.86@443_192.168.84.55@37556 234617.83668359375 "1970-01-01 00:03:54.082075684" "1970-01-01 00:03:54.617836684" 267.00B 88.21KB "0.00 kbits" "1.35 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57628 18.66.196.6 443 233086.69360351562 216.881 7 0 7 2 309 5 0 0 0 0 0 9 0 9 5 3080 4 0 0 0 0 0 18.66.196.6@443_192.168.84.55@57628 233303.57460351562 "1970-01-01 00:03:53.086693604" "1970-01-01 00:03:53.303574604" 309.00B 3.01KB "0.01 kbits" "0.11 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 34262 108.138.192.99 443 233899.42724609375 166.322 6 0 6 2 286 4 0 0 0 0 0 8 0 8 4 1188 4 0 0 0 0 0 108.138.192.99@443_192.168.84.55@34262 234065.74924609374 "1970-01-01 00:03:53.899427246" "1970-01-01 00:03:54.065749246" 286.00B 1.16KB "0.01 kbits" "0.06 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 56746 108.156.2.3 443 233563.29467773438 338.528 15 0 15 6 1087 9 0 0 0 0 0 24 0 24 9 12655 15 0 0 0 0 0 108.156.2.3@443_192.168.84.55@56746 233901.82267773437 "1970-01-01 00:03:53.563294678" "1970-01-01 00:03:53.901822678" 1.06KB 12.36KB "0.03 kbits" "0.30 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 60616 108.138.199.128 443 233903.53759765625 132.894 5 0 5 1 253 4 0 0 0 0 0 7 0 7 4 711 3 0 0 0 0 0 108.138.199.128@443_192.168.84.55@60616 234036.43159765625 "1970-01-01 00:03:53.903537598" "1970-01-01 00:03:54.036431598" 253.00B 711.00B "0.02 kbits" "0.04 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 44696 3.165.239.90 443 233506.33129882812 559.531 13 0 13 5 645 8 0 0 0 0 0 18 0 18 8 3182 10 0 0 0 0 0 3.165.239.90@443_192.168.84.55@44696 234065.8622988281 "1970-01-01 00:03:53.506331299" "1970-01-01 00:03:54.065862299" 645.00B 3.11KB "0.01 kbits" "0.05 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 41348 108.157.188.5 443 233528.13256835938 161.739 5 0 5 1 343 4 0 0 0 0 0 6 0 6 3 1650 3 0 0 0 0 0 108.157.188.5@443_192.168.84.55@41348 233689.87156835938 "1970-01-01 00:03:53.528132568" "1970-01-01 00:03:53.689871568" 343.00B 1.61KB "0.02 kbits" "0.08 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50782 3.75.98.239 443 235913.07958984375 82.226 3 0 3 1 253 2 0 0 0 0 0 3 0 3 2 127 1 0 0 0 0 0 3.75.98.239@443_192.168.84.55@50782 235995.30558984375 "1970-01-01 00:03:55.913079590" "1970-01-01 00:03:55.995305590" 253.00B 127.00B "0.02 kbits" "0.01 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33960 18.195.57.8 443 233534.7236328125 202.323 6 0 6 2 229 4 0 0 0 0 0 8 0 8 4 897 4 0 0 0 0 0 18.195.57.8@443_192.168.84.55@33960 233737.0466328125 "1970-01-01 00:03:53.534723633" "1970-01-01 00:03:53.737046633" 229.00B 897.00B "0.01 kbits" "0.04 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 35978 13.226.175.42 443 235298.8095703125 120.58 2 0 2 0 183 2 0 0 0 0 0 3 0 3 2 403 1 0 0 0 0 0 13.226.175.42@443_192.168.84.55@35978 235419.3895703125 "1970-01-01 00:03:55.298809570" "1970-01-01 00:03:55.419389570" 183.00B 403.00B "0.01 kbits" "0.03 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 52582 34.104.33.69 443 214429.88647460938 35.492 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 34.104.33.69@443_192.168.84.55@52582 214465.37847460937 "1970-01-01 00:03:34.429886475" "1970-01-01 00:03:34.465378475" 0B 0B "0.00 kbits" "0.00 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57974 52.29.126.107 443 234004.9296875 925.38 9 0 9 3 422 6 0 0 0 0 0 12 0 12 6 2836 6 0 0 0 0 0 52.29.126.107@443_192.168.84.55@57974 234930.3096875 "1970-01-01 00:03:54.004929688" "1970-01-01 00:03:54.930309688" 422.00B 2.77KB "0.00 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 38612 142.250.184.234 443 238989.81958007812 72.751 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.184.234@443_192.168.84.55@38612 239062.5705800781 "1970-01-01 00:03:58.989819580" "1970-01-01 00:03:59.062570580" 0B 0B "0.00 kbits" "0.00 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 43026 108.139.243.13 443 250952.03247070312 979.62 63 0 63 39 18502 24 0 0 0 0 0 126 0 126 23 137245 103 0 0 0 0 0 108.139.243.13@443_192.168.84.55@43026 251931.65247070312 "1970-01-01 00:04:10.952032471" "1970-01-01 00:04:11.931652471" 18.07KB 134.03KB "0.15 kbits" "1.12 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50684 199.127.194.109 443 214422.31762695312 36.529 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 199.127.194.109@443_192.168.84.55@50684 214458.84662695313 "1970-01-01 00:03:34.422317627" "1970-01-01 00:03:34.458846627" 0B 0B "0.00 kbits" "0.00 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 38612 142.250.184.234 443 252943.28344726562 55.461 2 0 2 1 0 0 0 0 0 0 1 3 0 3 1 73 1 0 0 0 0 1 142.250.184.234@443_192.168.84.55@38612 252998.74444726564 "1970-01-01 00:04:12.943283447" "1970-01-01 00:04:12.998744447" 0B 73.00B "0.00 kbits" "0.01 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 35480 108.157.188.87 443 214413.86767578125 44.981 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.157.188.87@443_192.168.84.55@35480 214458.84867578125 "1970-01-01 00:03:34.413867676" "1970-01-01 00:03:34.458848676" 0B 0B "0.00 kbits" "0.00 kbits" playback.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37820 18.66.218.64 443 252041.1953125 483.406 11 0 11 5 581 6 0 0 0 0 0 13 0 13 6 4039 7 0 0 0 0 0 18.66.218.64@443_192.168.84.55@37820 252524.6013125 "1970-01-01 00:04:12.041195312" "1970-01-01 00:04:12.524601312" 581.00B 3.94KB "0.01 kbits" "0.07 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 56220 34.250.131.170 443 241038.14453125 27.916 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 34.250.131.170@443_192.168.84.55@56220 241066.06053125 "1970-01-01 00:04:01.038144531" "1970-01-01 00:04:01.066060531" 0B 0B "0.00 kbits" "0.00 kbits" cws.conviva.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 50092 91.81.129.236 443 231929.94067382812 342.208 78 0 78 77 867 1 0 0 0 0 0 89 0 89 1 2177251 88 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 232272.14867382814 "1970-01-01 00:03:51.929940674" "1970-01-01 00:03:52.272148674" 867.00B 2.08MB "0.02 kbits" "50.90 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 35978 13.226.175.42 443 252433.73266601562 994.345 123 0 123 114 570 9 0 0 0 0 0 160 0 160 8 1729304 152 0 0 0 0 0 13.226.175.42@443_192.168.84.55@35978 253428.07766601563 "1970-01-01 00:04:12.433732666" "1970-01-01 00:04:13.428077666" 570.00B 1.65MB "0.00 kbits" "13.91 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50782 3.75.98.239 443 252393.45361328125 144.374 8 0 8 3 624 5 0 0 0 0 0 8 0 8 5 264 3 0 0 0 0 0 3.75.98.239@443_192.168.84.55@50782 252537.82761328126 "1970-01-01 00:04:12.393453613" "1970-01-01 00:04:12.537827613" 624.00B 264.00B "0.03 kbits" "0.01 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 38184 23.51.48.218 443 222605.83544921875 50.795 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.218@443_192.168.84.55@38184 222656.63044921876 "1970-01-01 00:03:42.605835449" "1970-01-01 00:03:42.656630449" 0B 0B "0.00 kbits" "0.00 kbits" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.84.55 37782 91.81.129.236 443 231824.61328125 170.02 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35785 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 231994.63328125 "1970-01-01 00:03:51.824613281" "1970-01-01 00:03:51.994633281" 1.67KB 34.95KB "0.08 kbits" "1.68 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 35978 13.226.175.42 443 253462.03247070312 997.484 409 0 409 405 105 4 1 35 0 0 0 554 0 554 0 7599300 554 1 1388 0 0 0 13.226.175.42@443_192.168.84.55@35978 254459.51647070312 "1970-01-01 00:04:13.462032471" "1970-01-01 00:04:14.459516471" 105.00B 7.25MB "0.00 kbits" "60.95 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 253446.11450195312 941.417 8 0 8 3 2566 5 2 1699 0 0 0 8 0 8 3 4953 5 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@50092 254387.5315019531 "1970-01-01 00:04:13.446114502" "1970-01-01 00:04:14.387531502" 2.51KB 4.84KB "0.02 kbits" "0.04 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 54896 3.73.166.114 443 253590.80126953125 955.719 11 0 10 4 4510 6 0 0 0 1 0 8 0 8 4 357 3 1 162 0 1 0 3.73.166.114@443_192.168.84.55@54896 254546.52026953126 "1970-01-01 00:04:13.590801270" "1970-01-01 00:04:14.546520270" 4.40KB 357.00B "0.04 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 50782 3.75.98.239 443 253588.85131835938 959.386 5 0 5 1 727 4 1 181 0 0 0 4 0 4 3 127 1 0 0 0 0 0 3.75.98.239@443_192.168.84.55@50782 254548.23731835937 "1970-01-01 00:04:13.588851318" "1970-01-01 00:04:14.548237318" 727.00B 127.00B "0.01 kbits" "0.00 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54912 3.73.166.114 443 254555.41064453125 394.398 8 0 7 3 2419 4 0 0 0 1 0 7 0 7 4 357 2 0 0 0 1 0 3.73.166.114@443_192.168.84.55@54912 254949.80864453124 "1970-01-01 00:04:14.555410645" "1970-01-01 00:04:14.949808645" 2.36KB 357.00B "0.05 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 50092 91.81.129.236 443 254505.142578125 287.399 49 0 49 48 0 1 1 867 0 0 0 53 0 53 3 1135913 50 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@50092 254792.541578125 "1970-01-01 00:04:14.505142578" "1970-01-01 00:04:14.792541578" 0B 1.08MB "0.00 kbits" "31.62 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 38184 23.51.48.218 443 253909.83447265625 595.21 4 0 4 2 568 2 1 568 0 0 0 4 0 4 2 507 2 1 507 0 0 0 23.51.48.218@443_192.168.84.55@38184 254505.04447265624 "1970-01-01 00:04:13.909834473" "1970-01-01 00:04:14.505044473" 568.00B 507.00B "0.01 kbits" "0.01 kbits" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.84.55 37782 91.81.129.236 443 253918.23046875 851.398 8 0 8 4 1720 4 2 1720 0 0 0 8 0 8 4 34815 4 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@37782 254769.62846875 "1970-01-01 00:04:13.918230469" "1970-01-01 00:04:14.769628469" 1.68KB 34.00KB "0.02 kbits" "0.33 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 38648 91.81.128.189 443 253919.70166015625 910.116 7 0 6 3 2105 3 0 0 0 1 0 6 0 6 3 547 2 0 0 0 1 0 91.81.128.189@443_192.168.84.55@38648 254829.81766015626 "1970-01-01 00:04:13.919701660" "1970-01-01 00:04:14.829817660" 2.06KB 547.00B "0.02 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 255690.33544921875 996.132 92 0 92 87 4329 5 0 0 0 0 0 103 0 103 4 2202716 99 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 256686.46744921876 "1970-01-01 00:04:15.690335449" "1970-01-01 00:04:16.686467449" 4.23KB 2.10MB "0.03 kbits" "17.69 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
