c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 40792 18.66.196.6 443 78078.18432617188 44.619 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.196.6@443_192.168.84.55@40792 78122.80332617188 "1970-01-01 00:01:18.078184326" "1970-01-01 00:01:18.122803326" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 58728 108.139.243.76 443 78078.17553710938 37.665 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.139.243.76@443_192.168.84.55@58728 78115.84053710937 "1970-01-01 00:01:18.078175537" "1970-01-01 00:01:18.115840537" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 48126 108.138.192.23 443 78078.16552734375 34.38 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.138.192.23@443_192.168.84.55@48126 78112.54552734375 "1970-01-01 00:01:18.078165527" "1970-01-01 00:01:18.112545527" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 46400 99.86.159.78 443 78078.15551757812 34.388 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 99.86.159.78@443_192.168.84.55@46400 78112.54351757813 "1970-01-01 00:01:18.078155518" "1970-01-01 00:01:18.112543518" 0B 0B "0.00 kbits" "0.00 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 35212 18.66.218.123 443 78078.12353515625 37.72 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.218.123@443_192.168.84.55@35212 78115.84353515625 "1970-01-01 00:01:18.078123535" "1970-01-01 00:01:18.115843535" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37782 108.138.192.119 443 77054.13134765625 97.388 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.138.192.119@443_192.168.84.55@37782 77151.51934765626 "1970-01-01 00:01:17.054131348" "1970-01-01 00:01:17.151519348" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 122887.25244140625 330.779 83 0 83 82 867 1 0 0 0 0 0 95 0 95 1 2269213 94 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 123218.03144140624 "1970-01-01 00:02:02.887252441" "1970-01-01 00:02:03.218031440" 867.00B 2.16MB "0.02 kbits" "54.88 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 122771.32543945312 169.261 6 0 6 4 1710 2 0 0 0 0 0 7 0 7 2 35886 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 122940.58643945312 "1970-01-01 00:02:02.771325439" "1970-01-01 00:02:02.940586439" 1.67KB 35.04KB "0.08 kbits" "1.70 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 46584 151.101.242.49 443 80126.49633789062 43.647 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 151.101.242.49@443_192.168.84.55@46584 80170.14333789062 "1970-01-01 00:01:20.126496338" "1970-01-01 00:01:20.170143338" 0B 0B "0.00 kbits" "0.00 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 45278 13.226.175.67 443 80126.46948242188 43.676 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 13.226.175.67@443_192.168.84.55@45278 80170.14548242188 "1970-01-01 00:01:20.126469482" "1970-01-01 00:01:20.170145482" 0B 0B "0.00 kbits" "0.00 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57846 3.73.166.114 443 95169.04736328125 36.909 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.73.166.114@443_192.168.84.55@57846 95205.95636328125 "1970-01-01 00:01:35.169047363" "1970-01-01 00:01:35.205956363" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 49582 34.117.188.166 443 67019.73217773438 286.453 8 0 7 3 919 4 0 0 0 1 0 8 0 8 4 829 3 0 0 0 1 0 34.117.188.166@443_192.168.84.55@49582 67306.18517773437 "1970-01-01 00:01:07.019732178" "1970-01-01 00:01:07.306185178" 919.00B 829.00B "0.03 kbits" "0.02 kbits" spocs.getpocket.com HTTP/1.x-HTTP/2_null
192.168.84.55 57832 3.73.166.114 443 96011.25854492188 46.489 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.73.166.114@443_192.168.84.55@57832 96057.74754492188 "1970-01-01 00:01:36.011258545" "1970-01-01 00:01:36.057747545" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 36204 91.81.128.189 443 124891.54833984375 291.395 63 0 63 62 867 1 0 0 0 0 0 80 0 80 1 1644749 79 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 125182.94333984375 "1970-01-01 00:02:04.891548340" "1970-01-01 00:02:05.182943340" 867.00B 1.57MB "0.02 kbits" "45.16 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 124770.96337890625 186.987 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35913 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 124957.95037890624 "1970-01-01 00:02:04.770963379" "1970-01-01 00:02:04.957950379" 1.67KB 35.07KB "0.07 kbits" "1.54 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 126897.67016601562 308.661 74 0 74 73 867 1 0 0 0 0 0 89 0 89 1 2000373 88 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 127206.33116601562 "1970-01-01 00:02:06.897670166" "1970-01-01 00:02:07.206331166" 867.00B 1.91MB "0.02 kbits" "51.85 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 126771.41235351562 192.901 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35808 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 126964.31335351562 "1970-01-01 00:02:06.771412354" "1970-01-01 00:02:06.964313354" 1.67KB 34.97KB "0.07 kbits" "1.49 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 39478 18.66.196.46 443 84222.8701171875 44.544 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.196.46@443_192.168.84.55@39478 84267.4141171875 "1970-01-01 00:01:24.222870117" "1970-01-01 00:01:24.267414117" 0B 0B "0.00 kbits" "0.00 kbits" wa.appsflyer.com HTTP/1.x-HTTP/2_null
192.168.84.55 54704 151.101.240.157 443 84222.86352539062 44.553 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 151.101.240.157@443_192.168.84.55@54704 84267.41652539062 "1970-01-01 00:01:24.222863525" "1970-01-01 00:01:24.267416525" 0B 0B "0.00 kbits" "0.00 kbits" twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 54584 104.244.42.3 443 84222.85546875 44.56 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 104.244.42.3@443_192.168.84.55@54584 84267.41546875 "1970-01-01 00:01:24.222855469" "1970-01-01 00:01:24.267415469" 0B 0B "0.00 kbits" "0.00 kbits" analytics.twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 33948 93.184.221.165 443 84222.83251953125 44.585 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 93.184.221.165@443_192.168.84.55@33948 84267.41751953126 "1970-01-01 00:01:24.222832520" "1970-01-01 00:01:24.267417520" 0B 0B "0.00 kbits" "0.00 kbits" t.co HTTP/1.x-HTTP/2_null
192.168.84.55 57254 108.157.194.4 443 70926.97045898438 327.044 9 0 8 4 782 4 0 0 0 1 0 10 0 10 4 6211 5 0 0 0 1 0 108.157.194.4@443_192.168.84.55@57254 71254.01445898437 "1970-01-01 00:01:10.926970459" "1970-01-01 00:01:11.254014459" 782.00B 6.07KB "0.02 kbits" "0.15 kbits" cdn#.ghostery.com HTTP/1.x-HTTP/2_null
192.168.84.55 50704 162.247.243.29 443 120505.064453125 198.436 6 0 6 1 6070 5 0 0 0 0 0 6 0 6 5 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@50704 120703.500453125 "1970-01-01 00:02:00.505064453" "1970-01-01 00:02:00.703500453" 5.93KB 375.00B "0.24 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 128881.0703125 296.176 67 0 67 66 867 1 0 0 0 0 0 84 0 84 1 1808847 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 129177.2463125 "1970-01-01 00:02:08.881070312" "1970-01-01 00:02:09.177246313" 867.00B 1.73MB "0.02 kbits" "48.86 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 128770.97412109375 181.064 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35867 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 128952.03812109375 "1970-01-01 00:02:08.770974121" "1970-01-01 00:02:08.952038121" 1.67KB 35.03KB "0.08 kbits" "1.58 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 130902.01538085938 312.664 67 0 67 66 867 1 0 0 0 0 0 84 0 84 1 1877955 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 131214.67938085936 "1970-01-01 00:02:10.902015381" "1970-01-01 00:02:11.214679381" 867.00B 1.79MB "0.02 kbits" "48.05 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 130771.87353515625 204.371 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35871 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 130976.24453515625 "1970-01-01 00:02:10.771873535" "1970-01-01 00:02:10.976244535" 1.67KB 35.03KB "0.07 kbits" "1.40 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 132892.89135742188 353.661 73 0 73 72 867 1 0 0 0 0 0 84 0 84 1 1939203 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 133246.55235742187 "1970-01-01 00:02:12.892891357" "1970-01-01 00:02:13.246552357" 867.00B 1.85MB "0.02 kbits" "43.87 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 132770.8984375 197.431 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35867 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 132968.3294375 "1970-01-01 00:02:12.770898438" "1970-01-01 00:02:12.968329438" 1.67KB 35.03KB "0.07 kbits" "1.45 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 134877.45532226562 300.567 69 0 69 68 867 1 0 0 0 0 0 92 0 92 1 1756881 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 135178.02232226564 "1970-01-01 00:02:14.877455322" "1970-01-01 00:02:15.178022322" 867.00B 1.68MB "0.02 kbits" "46.76 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 134770.9814453125 175.344 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35986 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 134946.3254453125 "1970-01-01 00:02:14.770981445" "1970-01-01 00:02:14.946325445" 1.67KB 35.14KB "0.08 kbits" "1.64 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 56164 3.78.2.92 443 92101.744140625 516.402 105 0 104 8 127629 96 0 0 0 1 0 97 0 97 80 6498 16 0 0 0 1 0 3.78.2.92@443_192.168.84.55@56164 92618.146140625 "1970-01-01 00:01:32.101744141" "1970-01-01 00:01:32.618146141" 124.64KB 6.35KB "1.98 kbits" "0.10 kbits" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36204 91.81.128.189 443 136879.17016601562 324.61 68 0 68 67 867 1 0 0 0 0 0 82 0 82 1 1793809 81 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 137203.7801660156 "1970-01-01 00:02:16.879170166" "1970-01-01 00:02:17.203780166" 867.00B 1.71MB "0.02 kbits" "44.21 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 136770.78051757812 173.279 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 36136 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 136944.05951757813 "1970-01-01 00:02:16.770780518" "1970-01-01 00:02:16.944059518" 1.67KB 35.29KB "0.08 kbits" "1.67 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50704 162.247.243.29 443 130506.04833984375 186.78 5 0 5 1 5056 4 0 0 0 0 0 5 0 5 4 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@50704 130692.82833984375 "1970-01-01 00:02:10.506048340" "1970-01-01 00:02:10.692828340" 4.94KB 375.00B "0.22 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 138875.29833984375 324.354 75 0 75 74 867 1 0 0 0 0 0 90 0 90 1 1987203 89 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 139199.65233984374 "1970-01-01 00:02:18.875298340" "1970-01-01 00:02:19.199652340" 867.00B 1.90MB "0.02 kbits" "49.01 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 138771.95434570312 162.911 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35548 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 138934.86534570312 "1970-01-01 00:02:18.771954346" "1970-01-01 00:02:18.934865346" 1.67KB 34.71KB "0.08 kbits" "1.75 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 44566 18.66.218.75 443 95886.60034179688 171.149 4 0 4 1 1740 3 0 0 0 0 0 4 0 4 2 2175 2 0 0 0 0 0 18.66.218.75@443_192.168.84.55@44566 96057.74934179688 "1970-01-01 00:01:35.886600342" "1970-01-01 00:01:36.057749342" 1.70KB 2.12KB "0.08 kbits" "0.10 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 140873.28247070312 335.907 73 0 73 72 867 1 0 0 0 0 0 86 0 86 1 1851309 85 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 141209.18947070313 "1970-01-01 00:02:20.873282471" "1970-01-01 00:02:21.209189471" 867.00B 1.77MB "0.02 kbits" "44.09 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 140771.21044921875 155.882 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 36128 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 140927.09244921876 "1970-01-01 00:02:20.771210449" "1970-01-01 00:02:20.927092449" 1.67KB 35.28KB "0.09 kbits" "1.85 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 142890.38012695312 304.905 72 0 72 71 867 1 0 0 0 0 0 85 0 85 1 1963625 84 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 143195.28512695312 "1970-01-01 00:02:22.890380127" "1970-01-01 00:02:23.195285127" 867.00B 1.87MB "0.02 kbits" "51.52 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 142771.00537109375 174.839 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35729 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 142945.84437109376 "1970-01-01 00:02:22.771005371" "1970-01-01 00:02:22.945844371" 1.67KB 34.89KB "0.08 kbits" "1.63 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 35916 142.250.186.74 443 98673.15014648438 261.656 12 0 11 4 2958 7 0 0 0 1 0 15 0 15 7 7987 7 0 0 0 1 0 142.250.186.74@443_192.168.84.55@35916 98934.80614648438 "1970-01-01 00:01:38.673150146" "1970-01-01 00:01:38.934806146" 2.89KB 7.80KB "0.09 kbits" "0.24 kbits" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 144869.41235351562 291.084 69 0 69 68 867 1 0 0 0 0 0 90 0 90 1 1900913 89 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 145160.49635351563 "1970-01-01 00:02:24.869412354" "1970-01-01 00:02:25.160496354" 867.00B 1.81MB "0.02 kbits" "52.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 144770.51538085938 158.391 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35928 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 144928.90638085938 "1970-01-01 00:02:24.770515381" "1970-01-01 00:02:24.928906381" 1.67KB 35.09KB "0.09 kbits" "1.81 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50702 162.247.243.29 443 100502.00341796875 183.247 6 0 6 1 5894 5 0 0 0 0 0 5 0 5 4 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@50702 100685.25041796875 "1970-01-01 00:01:40.502003418" "1970-01-01 00:01:40.685250417" 5.76KB 375.00B "0.26 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 146892.4833984375 321.121 71 0 71 70 867 1 0 0 0 0 0 80 0 80 1 1935576 79 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 147213.6043984375 "1970-01-01 00:02:26.892483398" "1970-01-01 00:02:27.213604398" 867.00B 1.85MB "0.02 kbits" "48.22 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 146771.49340820312 179.319 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35747 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 146950.8124082031 "1970-01-01 00:02:26.771493408" "1970-01-01 00:02:26.950812408" 1.67KB 34.91KB "0.08 kbits" "1.59 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37814 142.250.185.138 443 104702.111328125 60.184 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.185.138@443_192.168.84.55@37814 104762.295328125 "1970-01-01 00:01:44.702111328" "1970-01-01 00:01:44.762295328" 0B 0B "0.00 kbits" "0.00 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 50704 162.247.243.29 443 140507.66845703125 199.708 5 0 5 1 5069 4 0 0 0 0 0 4 0 4 3 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@50704 140707.37645703126 "1970-01-01 00:02:20.507668457" "1970-01-01 00:02:20.707376457" 4.95KB 375.00B "0.20 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 50704 162.247.243.29 443 150509.13354492188 197.465 7 1 6 1 5069 4 0 0 0 0 1 6 0 6 4 394 2 0 0 0 0 0 162.247.243.29@443_192.168.84.55@50704 150706.59854492187 "1970-01-01 00:02:30.509133545" "1970-01-01 00:02:30.706598545" 4.95KB 394.00B "0.21 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 148880.49047851562 314.28 77 0 77 76 867 1 0 0 0 0 0 92 0 92 1 2037985 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 149194.77047851562 "1970-01-01 00:02:28.880490479" "1970-01-01 00:02:29.194770479" 867.00B 1.94MB "0.02 kbits" "51.88 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 148772.0625 181.212 6 0 6 4 1710 2 0 0 0 0 0 9 0 9 2 36234 7 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 148953.2745 "1970-01-01 00:02:28.772062500" "1970-01-01 00:02:28.953274500" 1.67KB 35.38KB "0.08 kbits" "1.60 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 57828 3.73.166.114 443 121133.67651367188 31.383 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.73.166.114@443_192.168.84.55@57828 121165.05951367188 "1970-01-01 00:02:01.133676514" "1970-01-01 00:02:01.165059514" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 56364 108.157.188.27 443 123134.16943359375 83.901 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.157.188.27@443_192.168.84.55@56364 123218.07043359375 "1970-01-01 00:02:03.134169434" "1970-01-01 00:02:03.218070434" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57654 142.250.185.195 443 106750.20654296875 46.26 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.185.195@443_192.168.84.55@57654 106796.46654296874 "1970-01-01 00:01:46.750206543" "1970-01-01 00:01:46.796466543" 0B 0B "0.00 kbits" "0.00 kbits" update.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 56110 162.247.243.29 443 106750.16748046875 46.3 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@56110 106796.46748046875 "1970-01-01 00:01:46.750167480" "1970-01-01 00:01:46.796467480" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 58728 108.139.243.76 443 123134.19140625 83.899 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.139.243.76@443_192.168.84.55@58728 123218.09040625 "1970-01-01 00:02:03.134191406" "1970-01-01 00:02:03.218090406" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 56164 3.78.2.92 443 137578.12133789062 46.912 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 3.78.2.92@443_192.168.84.55@56164 137625.03333789064 "1970-01-01 00:02:17.578121338" "1970-01-01 00:02:17.625033338" 0B 0B "0.00 kbits" "0.00 kbits" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 46584 151.101.242.49 443 125182.103515625 36.019 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 151.101.242.49@443_192.168.84.55@46584 125218.122515625 "1970-01-01 00:02:05.182103516" "1970-01-01 00:02:05.218122516" 0B 0B "0.00 kbits" "0.00 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36210 91.81.128.189 443 150865.42211914062 307.289 69 0 69 68 867 1 0 0 0 0 0 80 0 80 1 1814031 79 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 151172.71111914061 "1970-01-01 00:02:30.865422119" "1970-01-01 00:02:31.172711119" 867.00B 1.73MB "0.02 kbits" "47.23 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 150771.2705078125 169.525 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35511 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 150940.7955078125 "1970-01-01 00:02:30.771270508" "1970-01-01 00:02:30.940795508" 1.67KB 34.68KB "0.08 kbits" "1.68 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 57842 3.73.166.114 443 122812.25341796875 29.099 2 0 2 1 35 1 0 0 0 0 0 3 0 3 1 31 2 1 31 0 0 0 3.73.166.114@443_192.168.84.55@57842 122841.35241796875 "1970-01-01 00:02:02.812253417" "1970-01-01 00:02:02.841352418" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 52316 199.127.194.97 443 113939.9384765625 162.539 4 0 4 1 3211 3 0 0 0 0 0 4 0 4 3 524 1 0 0 0 0 0 199.127.194.97@443_192.168.84.55@52316 114102.4774765625 "1970-01-01 00:01:53.939938477" "1970-01-01 00:01:54.102477477" 3.14KB 524.00B "0.16 kbits" "0.03 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 36204 91.81.128.189 443 152860.40234375 304.51 71 0 71 70 867 1 0 0 0 0 0 89 0 89 1 1905473 88 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36204 153164.91234375 "1970-01-01 00:02:32.860402344" "1970-01-01 00:02:33.164912344" 867.00B 1.82MB "0.02 kbits" "50.06 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36210 91.81.128.189 443 152770.96337890625 148.185 5 0 5 3 1710 2 0 0 0 0 0 6 0 6 2 35899 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@36210 152919.14837890625 "1970-01-01 00:02:32.770963379" "1970-01-01 00:02:32.919148379" 1.67KB 35.06KB "0.09 kbits" "1.94 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 57846 3.73.166.114 443 125226.54443359375 37.219 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.73.166.114@443_192.168.84.55@57846 125263.76343359375 "1970-01-01 00:02:05.226544434" "1970-01-01 00:02:05.263763434" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 44566 18.66.218.75 443 141566.111328125 39.3 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.218.75@443_192.168.84.55@44566 141605.411328125 "1970-01-01 00:02:21.566111328" "1970-01-01 00:02:21.605411328" 0B 0B "0.00 kbits" "0.00 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
