c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 33226 91.81.128.189 443 279790.8312988281 769.468 77 0 1712 2 0 0 0 0 0 92 0 1780478 90 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 280560.2992988281 "1970-01-01 00:04:39.790831299" "1970-01-01 00:04:40.560299299" 1.67KB 1.70MB "0.02 kbits" "18.51 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 279790.70703125 167.439 5 0 865 1 0 0 0 0 0 6 0 32908 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 279958.14603125 "1970-01-01 00:04:39.790707031" "1970-01-01 00:04:39.958146031" 865.00B 32.14KB "0.04 kbits" "1.57 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 53736 108.138.192.72 443 235119.92016601562 113.149 6 0 342 3 0 0 0 0 0 9 0 35913 6 0 0 0 0 0 108.138.192.72@443_192.168.84.55@53736 235233.06916601563 "1970-01-01 00:03:55.119920166" "1970-01-01 00:03:55.233069166" 342.00B 35.07KB "0.02 kbits" "2.54 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54644 23.39.105.81 443 236786.92333984375 326.46 147 0 84 2 0 0 0 0 0 208 0 2917714 207 0 0 0 0 0 23.39.105.81@443_192.168.84.55@54644 237113.38333984374 "1970-01-01 00:03:56.786923340" "1970-01-01 00:03:57.113383340" 84.00B 2.78MB "0.00 kbits" "71.50 kbits" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 51020 18.66.218.75 443 275830.7590332031 135.571 4 0 1734 3 0 0 0 0 0 5 0 2165 2 0 0 0 0 0 18.66.218.75@443_192.168.84.55@51020 275966.3300332031 "1970-01-01 00:04:35.830759033" "1970-01-01 00:04:35.966330033" 1.69KB 2.11KB "0.10 kbits" "0.13 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 37638 35.71.191.239 443 275939.5393066406 120.448 3 0 1794 3 0 0 0 0 0 4 0 360 1 0 0 0 0 0 35.71.191.239@443_192.168.84.55@37638 276059.9873066406 "1970-01-01 00:04:35.939539307" "1970-01-01 00:04:36.059987307" 1.75KB 360.00B "0.12 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 41958 3.126.67.130 443 252026.322265625 508.225 9 0 4478 6 0 0 0 1 0 9 0 357 2 0 0 0 1 0 3.126.67.130@443_192.168.84.55@41958 252534.547265625 "1970-01-01 00:04:12.026322266" "1970-01-01 00:04:12.534547266" 4.37KB 357.00B "0.07 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 60406 91.81.129.236 443 281793.3571777344 770.832 84 0 1712 2 0 0 0 0 0 94 0 2152454 92 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 282564.18917773437 "1970-01-01 00:04:41.793357178" "1970-01-01 00:04:42.564189178" 1.67KB 2.05MB "0.02 kbits" "22.34 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 281792.13623046875 79.584 3 0 865 1 0 0 0 0 0 4 0 32850 3 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 281871.7202304687 "1970-01-01 00:04:41.792136230" "1970-01-01 00:04:41.871720230" 865.00B 32.08KB "0.09 kbits" "3.30 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 41968 3.126.67.130 443 254633.25732421875 64.46 1 0 136 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.126.67.130@443_192.168.84.55@41968 254697.71732421874 "1970-01-01 00:04:14.633257324" "1970-01-01 00:04:14.697717324" 136.00B 0B "0.02 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 33226 91.81.128.189 443 283793.5310058594 721.824 72 0 1712 2 0 0 0 0 0 93 0 1899973 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 284515.3550058594 "1970-01-01 00:04:43.793531006" "1970-01-01 00:04:44.515355006" 1.67KB 1.81MB "0.02 kbits" "21.06 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 283792.06298828125 109.932 7 0 865 1 0 0 0 0 0 7 0 33042 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 283901.9949882812 "1970-01-01 00:04:43.792062988" "1970-01-01 00:04:43.901994988" 865.00B 32.27KB "0.06 kbits" "2.40 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 51020 18.66.218.75 443 282321.34228515625 126.344 4 0 1737 3 0 0 0 0 0 5 0 2171 2 0 0 0 0 0 18.66.218.75@443_192.168.84.55@51020 282447.68628515623 "1970-01-01 00:04:42.321342285" "1970-01-01 00:04:42.447686285" 1.70KB 2.12KB "0.11 kbits" "0.14 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 41954 3.126.67.130 443 255826.80297851562 47.363 1 0 120 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.126.67.130@443_192.168.84.55@41954 255874.16597851564 "1970-01-01 00:04:15.826802979" "1970-01-01 00:04:15.874165979" 120.00B 0B "0.02 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 37638 35.71.191.239 443 282418.625 112.912 4 0 1798 3 0 0 0 0 0 5 0 360 2 0 0 0 0 0 35.71.191.239@443_192.168.84.55@37638 282531.537 "1970-01-01 00:04:42.418625000" "1970-01-01 00:04:42.531537000" 1.76KB 360.00B "0.13 kbits" "0.03 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 47130 142.250.185.195 443 241270.13037109375 37.957 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.185.195@443_192.168.84.55@47130 241308.08737109374 "1970-01-01 00:04:01.270130370" "1970-01-01 00:04:01.308087371" 0B 0B "0.00 kbits" "0.00 kbits" update.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 39396 18.66.196.39 443 240468.8642578125 171.208 7 0 2048 3 0 0 0 1 0 7 0 442 3 0 0 0 1 0 18.66.196.39@443_192.168.84.55@39396 240640.0722578125 "1970-01-01 00:04:00.468864258" "1970-01-01 00:04:00.640072258" 2.00KB 442.00B "0.10 kbits" "0.02 kbits" static.adsafeprotected.com HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 285293.2810058594 326.928 72 0 867 1 0 0 0 0 0 83 0 1766936 82 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 285620.2090058594 "1970-01-01 00:04:45.293281006" "1970-01-01 00:04:45.620209006" 867.00B 1.69MB "0.02 kbits" "43.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 285292.20703125 78.97 4 0 865 1 0 0 0 0 0 4 0 32792 3 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 285371.17703125 "1970-01-01 00:04:45.292207031" "1970-01-01 00:04:45.371177031" 865.00B 32.02KB "0.09 kbits" "3.32 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 287289.13330078125 392.751 91 0 867 1 0 0 0 0 0 115 0 2306355 114 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 287681.88430078124 "1970-01-01 00:04:47.289133301" "1970-01-01 00:04:47.681884301" 867.00B 2.20MB "0.02 kbits" "46.98 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 286435.5031738281 982.528 9 0 1710 2 0 0 0 0 0 9 0 35685 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 287418.0311738281 "1970-01-01 00:04:46.435503174" "1970-01-01 00:04:47.418031174" 1.67KB 34.85KB "0.01 kbits" "0.29 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36310 34.107.243.93 443 237994.39331054688 62.594 2 0 39 1 0 0 0 0 0 2 0 39 1 0 0 0 0 0 34.107.243.93@443_192.168.84.55@36310 238056.9873105469 "1970-01-01 00:03:57.994393311" "1970-01-01 00:03:58.056987311" 39.00B 39.00B "0.00 kbits" "0.00 kbits" services.mozilla.com HTTP/1.x-HTTP/2_null
192.168.84.55 36310 34.107.243.93 443 290143.4602050781 57.374 4 0 63 2 0 0 0 0 1 3 0 0 0 0 0 0 0 1 34.107.243.93@443_192.168.84.55@36310 290200.83420507814 "1970-01-01 00:04:50.143460205" "1970-01-01 00:04:50.200834205" 63.00B 0B "0.01 kbits" "0.00 kbits" services.mozilla.com HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 289292.4382324219 289.2 62 0 867 1 0 0 0 0 0 72 0 1471391 71 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 289581.6382324219 "1970-01-01 00:04:49.292438232" "1970-01-01 00:04:49.581638232" 867.00B 1.40MB "0.02 kbits" "40.70 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 48292 162.247.241.14 443 280546.3193359375 600.2 84 0 114535 83 0 0 0 0 0 73 0 361 1 0 0 0 0 0 162.247.241.14@443_192.168.84.55@48292 281146.5193359375 "1970-01-01 00:04:40.546319336" "1970-01-01 00:04:41.146519336" 111.85KB 361.00B "1.53 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 288435.8603515625 938.781 5 0 1710 2 0 0 0 0 0 8 0 35972 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 289374.6413515625 "1970-01-01 00:04:48.435860352" "1970-01-01 00:04:49.374641352" 1.67KB 35.13KB "0.01 kbits" "0.31 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 291293.6213378906 385.963 85 0 867 1 0 0 0 0 0 106 0 2195759 105 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 291679.5843378906 "1970-01-01 00:04:51.293621338" "1970-01-01 00:04:51.679584338" 867.00B 2.09MB "0.02 kbits" "45.51 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 48438 52.33.166.48 443 253522.78735351562 0.0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 52.33.166.48@443_192.168.84.55@48438 253522.78735351562 "1970-01-01 00:04:13.522787354" "1970-01-01 00:04:13.522787354" 0B 0B NaN NaN cws.conviva.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36384 104.19.177.52 443 278134.1682128906 45.74 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104.19.177.52@443_192.168.84.55@36384 278179.9082128906 "1970-01-01 00:04:38.134168213" "1970-01-01 00:04:38.179908213" 0B 0B "0.00 kbits" "0.00 kbits" cdn.cookielaw.org HTTP/1.x-HTTP/2_null
192.168.84.55 51990 108.157.188.80 443 280182.26318359375 45.529 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.80@443_192.168.84.55@51990 280227.79218359373 "1970-01-01 00:04:40.182263184" "1970-01-01 00:04:40.227792184" 0B 0B "0.00 kbits" "0.00 kbits" cdn.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 43284 18.66.196.39 443 278182.17333984375 27.92 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.39@443_192.168.84.55@43284 278210.09333984373 "1970-01-01 00:04:38.182173340" "1970-01-01 00:04:38.210093340" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 38982 108.138.192.72 443 280182.22021484375 41.949 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.72@443_192.168.84.55@38982 280224.1692148438 "1970-01-01 00:04:40.182220215" "1970-01-01 00:04:40.224169215" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57658 13.226.175.6 443 280182.201171875 41.965 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13.226.175.6@443_192.168.84.55@57658 280224.166171875 "1970-01-01 00:04:40.182201172" "1970-01-01 00:04:40.224166172" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45238 108.157.186.76 443 280182.1892089844 41.976 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.186.76@443_192.168.84.55@45238 280224.1652089844 "1970-01-01 00:04:40.182189209" "1970-01-01 00:04:40.224165209" 0B 0B "0.00 kbits" "0.00 kbits" static.dazndn.com HTTP/1.x-HTTP/2_null
192.168.84.55 58462 108.139.243.100 443 280182.2102050781 41.958 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.139.243.100@443_192.168.84.55@58462 280224.1682050781 "1970-01-01 00:04:40.182210205" "1970-01-01 00:04:40.224168205" 0B 0B "0.00 kbits" "0.00 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 43700 18.66.218.120 443 278182.14697265625 27.944 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.120@443_192.168.84.55@43700 278210.09097265627 "1970-01-01 00:04:38.182146973" "1970-01-01 00:04:38.210090973" 0B 0B "0.00 kbits" "0.00 kbits" protection.dazn-api.com HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 290435.7033691406 958.382 7 0 1710 2 0 0 0 0 0 7 0 35868 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 291394.0853691406 "1970-01-01 00:04:50.435703369" "1970-01-01 00:04:51.394085369" 1.67KB 35.03KB "0.01 kbits" "0.30 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43284 18.66.196.39 443 293290.25732421875 67.554 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.196.39@443_192.168.84.55@43284 293357.81132421875 "1970-01-01 00:04:53.290257324" "1970-01-01 00:04:53.357811324" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 51990 108.157.188.80 443 293290.2373046875 67.597 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.188.80@443_192.168.84.55@51990 293357.8343046875 "1970-01-01 00:04:53.290237305" "1970-01-01 00:04:53.357834305" 0B 0B "0.00 kbits" "0.00 kbits" cdn.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 58462 108.139.243.100 443 293290.3562011719 70.73 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.139.243.100@443_192.168.84.55@58462 293361.08620117186 "1970-01-01 00:04:53.290356201" "1970-01-01 00:04:53.361086201" 0B 0B "0.00 kbits" "0.00 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45238 108.157.186.76 443 293290.3322753906 70.78 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.186.76@443_192.168.84.55@45238 293361.11227539065 "1970-01-01 00:04:53.290332275" "1970-01-01 00:04:53.361112275" 0B 0B "0.00 kbits" "0.00 kbits" static.dazndn.com HTTP/1.x-HTTP/2_null
192.168.84.55 38982 108.138.192.72 443 293290.283203125 70.835 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.138.192.72@443_192.168.84.55@38982 293361.118203125 "1970-01-01 00:04:53.290283203" "1970-01-01 00:04:53.361118203" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 43700 18.66.218.120 443 293290.38330078125 70.747 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.218.120@443_192.168.84.55@43700 293361.1303007812 "1970-01-01 00:04:53.290383301" "1970-01-01 00:04:53.361130301" 0B 0B "0.00 kbits" "0.00 kbits" protection.dazn-api.com HTTP/1.x-HTTP/2_null
192.168.84.55 36384 104.19.177.52 443 293290.193359375 70.945 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 104.19.177.52@443_192.168.84.55@36384 293361.138359375 "1970-01-01 00:04:53.290193359" "1970-01-01 00:04:53.361138359" 0B 0B "0.00 kbits" "0.00 kbits" cdn.cookielaw.org HTTP/1.x-HTTP/2_null
192.168.84.55 57658 13.226.175.6 443 293290.3063964844 77.26 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 13.226.175.6@443_192.168.84.55@57658 293367.5663964844 "1970-01-01 00:04:53.290306396" "1970-01-01 00:04:53.367566396" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55868 108.157.188.5 443 280182.1643066406 38.811 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.5@443_192.168.84.55@55868 280220.9753066406 "1970-01-01 00:04:40.182164307" "1970-01-01 00:04:40.220975307" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 293291.05419921875 357.165 75 0 867 1 0 0 0 0 0 87 0 1954345 86 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 293648.2191992187 "1970-01-01 00:04:53.291054199" "1970-01-01 00:04:53.648219199" 867.00B 1.86MB "0.02 kbits" "43.77 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55868 108.157.188.5 443 294435.904296875 61.076 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.188.5@443_192.168.84.55@55868 294496.980296875 "1970-01-01 00:04:54.435904297" "1970-01-01 00:04:54.496980297" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 292436.7783203125 969.568 6 0 1710 2 0 0 0 0 0 8 0 35865 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 293406.3463203125 "1970-01-01 00:04:52.436778320" "1970-01-01 00:04:53.406346320" 1.67KB 35.02KB "0.01 kbits" "0.30 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 51020 18.66.218.75 443 285830.8662109375 134.701 4 0 1729 3 0 0 0 0 0 5 0 2163 2 0 0 0 0 0 18.66.218.75@443_192.168.84.55@51020 285965.5672109375 "1970-01-01 00:04:45.830866211" "1970-01-01 00:04:45.965567211" 1.69KB 2.11KB "0.10 kbits" "0.13 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 37638 35.71.191.239 443 285937.29931640625 81.022 3 0 1747 2 0 0 0 0 0 4 0 360 2 0 0 0 0 0 35.71.191.239@443_192.168.84.55@37638 286018.32131640625 "1970-01-01 00:04:45.937299316" "1970-01-01 00:04:46.018321316" 1.71KB 360.00B "0.17 kbits" "0.04 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 33226 91.81.128.189 443 295291.4113769531 326.166 69 0 867 1 0 0 0 0 0 91 0 1845715 90 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 295617.57737695315 "1970-01-01 00:04:55.291411377" "1970-01-01 00:04:55.617577377" 867.00B 1.76MB "0.02 kbits" "45.27 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 51632 52.59.96.26 443 250201.74633789062 139.625 7 0 369 3 0 0 0 0 0 15 0 34865 12 0 0 0 0 0 52.59.96.26@443_192.168.84.55@51632 250341.37133789062 "1970-01-01 00:04:10.201746338" "1970-01-01 00:04:10.341371338" 369.00B 34.05KB "0.02 kbits" "2.00 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 58072 35.156.96.205 443 250984.60620117188 174.97 8 0 3053 6 0 0 0 0 0 9 0 5965 4 0 0 0 0 0 35.156.96.205@443_192.168.84.55@58072 251159.57620117188 "1970-01-01 00:04:10.984606201" "1970-01-01 00:04:11.159576201" 2.98KB 5.83KB "0.14 kbits" "0.27 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 42236 3.120.25.142 443 250987.033203125 150.722 5 0 270 4 0 0 0 0 0 6 0 410 3 0 0 0 0 0 3.120.25.142@443_192.168.84.55@42236 251137.755203125 "1970-01-01 00:04:10.987033203" "1970-01-01 00:04:11.137755203" 270.00B 410.00B "0.01 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 48268 162.247.241.14 443 250105.96240234375 235.479 3 0 1955 2 0 0 0 0 0 3 0 466 1 0 0 0 0 0 162.247.241.14@443_192.168.84.55@48268 250341.44140234374 "1970-01-01 00:04:10.105962402" "1970-01-01 00:04:10.341441402" 1.91KB 466.00B "0.07 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 49946 18.158.189.106 443 251316.7763671875 162.269 6 0 229 4 0 0 0 0 0 6 0 901 3 0 0 0 0 0 18.158.189.106@443_192.168.84.55@49946 251479.0453671875 "1970-01-01 00:04:11.316776367" "1970-01-01 00:04:11.479045367" 229.00B 901.00B "0.01 kbits" "0.04 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40694 108.138.192.43 443 250984.80932617188 504.001 6 0 278 5 0 0 0 0 0 8 0 1134 3 0 0 0 0 0 108.138.192.43@443_192.168.84.55@40694 251488.81032617186 "1970-01-01 00:04:10.984809326" "1970-01-01 00:04:11.488810326" 278.00B 1.11KB "0.00 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37022 18.66.196.53 443 250991.240234375 475.005 10 0 438 7 0 0 0 0 0 13 0 5648 6 0 0 0 0 0 18.66.196.53@443_192.168.84.55@37022 251466.245234375 "1970-01-01 00:04:10.991240234" "1970-01-01 00:04:11.466245234" 438.00B 5.52KB "0.01 kbits" "0.10 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45628 172.64.155.119 443 250669.90502929688 330.32 5 0 1078 4 0 0 0 0 0 7 0 208 3 0 0 0 0 0 172.64.155.119@443_192.168.84.55@45628 251000.22502929688 "1970-01-01 00:04:10.669905029" "1970-01-01 00:04:11.000225029" 1.05KB 208.00B "0.03 kbits" "0.01 kbits" api.onetrust.com HTTP/1.x-HTTP/2_null
192.168.84.55 59170 99.86.159.78 443 250961.8203125 159.04 6 0 246 4 0 0 0 0 0 9 0 1263 5 0 0 0 0 0 99.86.159.78@443_192.168.84.55@59170 251120.8603125 "1970-01-01 00:04:10.961820312" "1970-01-01 00:04:11.120860313" 246.00B 1.23KB "0.01 kbits" "0.06 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55990 18.66.218.33 443 250504.88427734375 132.774 4 0 177 3 0 0 0 0 0 6 0 1162 3 0 0 0 0 0 18.66.218.33@443_192.168.84.55@55990 250637.65827734375 "1970-01-01 00:04:10.504884277" "1970-01-01 00:04:10.637658277" 177.00B 1.13KB "0.01 kbits" "0.07 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54238 108.157.188.19 443 251334.66821289062 32.956 1 0 35 1 0 0 0 0 0 2 0 405 1 0 0 0 0 0 108.157.188.19@443_192.168.84.55@54238 251367.62421289063 "1970-01-01 00:04:11.334668213" "1970-01-01 00:04:11.367624213" 35.00B 405.00B "0.01 kbits" "0.10 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 52392 108.138.199.41 443 251286.7373046875 153.368 5 0 280 4 0 0 0 0 0 7 0 713 3 0 0 0 0 0 108.138.199.41@443_192.168.84.55@52392 251440.1053046875 "1970-01-01 00:04:11.286737305" "1970-01-01 00:04:11.440105305" 280.00B 713.00B "0.01 kbits" "0.04 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 35192 162.247.241.14 443 250116.20434570312 225.205 3 0 1871 2 0 0 0 0 0 3 0 466 1 0 0 0 0 0 162.247.241.14@443_192.168.84.55@35192 250341.4093457031 "1970-01-01 00:04:10.116204346" "1970-01-01 00:04:10.341409346" 1.83KB 466.00B "0.07 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 40722 108.157.186.76 443 249951.9482421875 270.187 8 0 1791 3 0 0 0 1 0 7 0 6175 3 0 0 0 1 0 108.157.186.76@443_192.168.84.55@40722 250222.1352421875 "1970-01-01 00:04:09.951948242" "1970-01-01 00:04:10.222135242" 1.75KB 6.03KB "0.05 kbits" "0.18 kbits" static.dazndn.com HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 294436.09033203125 940.851 8 0 1710 2 0 0 0 0 0 8 0 36056 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 295376.9413320313 "1970-01-01 00:04:54.436090332" "1970-01-01 00:04:55.376941332" 1.67KB 35.21KB "0.01 kbits" "0.31 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60406 91.81.129.236 443 296793.05029296875 326.051 70 0 867 1 0 0 0 0 0 79 0 1810882 78 0 0 0 0 0 91.81.129.236@443_192.168.84.55@60406 297119.1012929687 "1970-01-01 00:04:56.793050293" "1970-01-01 00:04:57.119101293" 867.00B 1.73MB "0.02 kbits" "44.43 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 296436.19140625 473.94 8 0 1710 2 0 0 0 0 0 11 0 35764 9 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 296910.13140625 "1970-01-01 00:04:56.436191406" "1970-01-01 00:04:56.910131406" 1.67KB 34.93KB "0.03 kbits" "0.60 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36760 108.139.243.99 443 252367.40698242188 916.729 16 0 207 3 1 172 0 0 0 21 0 6893 14 2 2776 0 0 0 108.139.243.99@443_192.168.84.55@36760 253284.13598242187 "1970-01-01 00:04:12.367406982" "1970-01-01 00:04:13.284135982" 207.00B 6.73KB "0.00 kbits" "0.06 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 36664 108.157.188.92 443 251308.02416992188 955.66 6 0 470 4 0 0 0 0 0 8 0 1418 4 0 0 0 0 0 108.157.188.92@443_192.168.84.55@36664 252263.68416992188 "1970-01-01 00:04:11.308024170" "1970-01-01 00:04:12.263684170" 470.00B 1.38KB "0.00 kbits" "0.01 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 51558 18.66.218.48 443 252249.7490234375 382.735 5 0 218 2 0 0 0 0 0 6 0 2001 4 1 671 0 0 0 18.66.218.48@443_192.168.84.55@51558 252632.4840234375 "1970-01-01 00:04:12.249749023" "1970-01-01 00:04:12.632484023" 218.00B 1.95KB "0.00 kbits" "0.04 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
