c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 59518 13 1 11 2 4515 8 1 431 0 1 1 3.126.67.130 443 14 0 14 9 421 4 0 0 0 1 0 235942.4443359375 250262.77221679688 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@59518 "1970-01-01 00:03:55.942444336" "1970-01-01 00:04:10.262772217" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.41KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 59512 12 1 10 3 2680 6 0 0 0 1 1 3.126.67.130 443 12 0 12 7 421 4 0 0 0 1 0 234334.24096679688 250262.82836914062 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@59512 "1970-01-01 00:03:54.334240967" "1970-01-01 00:04:10.262828369" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.62KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 50470 12 0 11 4 3479 6 1 309 0 1 1 162.247.243.29 443 12 0 12 7 4903 3 0 0 0 1 1 250231.033203125 250566.658203125 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@50470 "1970-01-01 00:04:10.231033203" "1970-01-01 00:04:10.566658203" data.net HTTP/1.x-HTTP/2_null 3.40KB 4.79KB "0.08 kbits" "0.12 kbits"
192.168.84.55 58286 20 0 19 11 2287 7 0 0 0 1 1 142.250.186.106 443 26 0 26 13 9253 11 1 73 0 1 1 12775.539306640625 253555.97119140625 8192 translate.googleapis.com - 160 0 translate.googleapis.com - 142.250.186.106@443_192.168.84.55@58286 "1970-01-01 00:00:12.775539307" "1970-01-01 00:04:13.555971191" translate.googleapis.com HTTP/1.x-HTTP/2_null 2.23KB 9.04KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60390 10 0 9 5 2105 3 0 0 0 1 1 91.81.129.236 443 9 0 9 4 571 3 0 0 0 1 1 252445.42333984375 258340.958984375 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@60390 "1970-01-01 00:04:12.445423340" "1970-01-01 00:04:18.340958984" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.06KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 43524 270 0 269 18 334705 250 0 0 0 1 1 35.158.144.103 443 260 0 260 222 7615 36 0 0 0 1 1 92102.35717773438 272282.21826171875 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 35.158.144.103@443_192.168.84.55@43524 "1970-01-01 00:01:32.102357178" "1970-01-01 00:04:32.282218262" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 326.86KB 7.44KB "0.01 kbits" "0.00 kbits"
192.168.84.55 53618 11 0 10 6 2080 3 0 0 0 1 1 23.51.48.218 443 10 0 10 4 183 3 2 152 0 2 1 252926.59033203125 272841.0693359375 8192 time.akamai.com - 160 32 time.akamai.com - 23.51.48.218@443_192.168.84.55@53618 "1970-01-01 00:04:12.926590332" "1970-01-01 00:04:32.841069336" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x 2.03KB 183.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 53604 11 0 10 6 2016 3 0 0 0 1 1 23.51.48.218 443 10 0 10 4 183 3 2 152 0 2 1 252675.3671875 272841.0712890625 8192 time.akamai.com - 160 32 time.akamai.com - 23.51.48.218@443_192.168.84.55@53604 "1970-01-01 00:04:12.675367188" "1970-01-01 00:04:32.841071289" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x 1.97KB 183.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36310 16 0 15 6 1089 8 0 0 0 1 1 34.107.243.93 443 16 0 16 8 3757 6 0 0 0 1 1 119992.26025390625 290200.8342285156 8192 push.services.mozilla.com - 160 0 push.services.mozilla.com - 34.107.243.93@443_192.168.84.55@36310 "1970-01-01 00:01:59.992260253" "1970-01-01 00:04:50.200834229" services.mozilla.com HTTP/1.x-HTTP/2_null 1.06KB 3.67KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43284 10 0 9 5 2023 3 0 0 0 1 1 18.66.196.39 443 10 0 10 5 442 3 0 0 0 1 1 233039.01831054688 293357.81103515625 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.39@443_192.168.84.55@43284 "1970-01-01 00:03:53.039018311" "1970-01-01 00:04:53.357811035" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.98KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51990 10 0 9 5 2034 3 0 0 0 1 1 108.157.188.80 443 9 0 9 5 442 2 0 0 0 1 1 233093.76538085938 293357.8342285156 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.80@443_192.168.84.55@51990 "1970-01-01 00:03:53.093765381" "1970-01-01 00:04:53.357834229" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58462 10 0 9 5 2034 3 0 0 0 1 1 108.139.243.100 443 9 0 9 5 442 2 0 0 0 1 1 233093.861328125 293361.0861816406 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.100@443_192.168.84.55@58462 "1970-01-01 00:03:53.093861328" "1970-01-01 00:04:53.361086182" www.dazn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45238 10 0 9 5 2039 3 0 0 0 1 1 108.157.186.76 443 10 0 10 5 442 3 0 0 0 1 1 233151.84838867188 293361.1123046875 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@45238 "1970-01-01 00:03:53.151848389" "1970-01-01 00:04:53.361112305" static.dazndn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 38982 10 0 9 5 1953 3 0 0 0 1 1 108.138.192.72 443 10 0 10 5 442 3 0 0 0 1 1 233093.55737304688 293361.1184082031 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.72@443_192.168.84.55@38982 "1970-01-01 00:03:53.093557373" "1970-01-01 00:04:53.361118408" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 43700 10 0 9 5 2051 3 0 0 0 1 1 18.66.218.120 443 10 0 10 5 442 3 0 0 0 1 1 233036.53100585938 293361.13037109375 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.120@443_192.168.84.55@43700 "1970-01-01 00:03:53.036531006" "1970-01-01 00:04:53.361130370" protection.dazn-api.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36384 10 0 9 5 2062 3 0 0 0 1 1 104.19.177.52 443 9 0 9 5 1887 2 0 0 0 1 1 232983.6923828125 293361.13818359375 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.177.52@443_192.168.84.55@36384 "1970-01-01 00:03:52.983692383" "1970-01-01 00:04:53.361138184" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.01KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57658 10 0 9 5 2049 3 0 0 0 1 1 13.226.175.6 443 10 0 10 5 442 3 0 0 0 1 1 233093.68823242188 293367.56640625 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.6@443_192.168.84.55@57658 "1970-01-01 00:03:53.093688232" "1970-01-01 00:04:53.367566406" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55868 10 0 9 5 1957 3 0 0 0 1 1 108.157.188.5 443 10 0 10 5 442 3 0 0 0 1 1 233240.23217773438 294496.9802246094 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.5@443_192.168.84.55@55868 "1970-01-01 00:03:53.240232178" "1970-01-01 00:04:54.496980225" acc.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47130 25 0 24 11 10011 12 0 0 0 1 1 142.250.185.195 443 27 0 27 18 8900 7 0 0 0 1 1 60424.08740234375 300724.0783691406 8192 update.googleapis.com - 160 0 update.googleapis.com - 142.250.185.195@443_192.168.84.55@47130 "1970-01-01 00:01:00.424087402" "1970-01-01 00:05:00.724078369" update.googleapis.com HTTP/1.x-HTTP/2_null 9.78KB 8.69KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39396 10 0 9 5 2048 3 0 0 0 1 1 18.66.196.39 443 10 0 10 5 442 3 0 0 0 1 1 240468.8642578125 300838.2473144531 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.39@443_192.168.84.55@39396 "1970-01-01 00:04:00.468864258" "1970-01-01 00:05:00.838247314" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33216 4102 1 4101 3934 142167 166 0 0 0 1 0 91.81.128.189 443 5084 0 5084 166 101720474 4916 3 4200 0 1 1 32944.489013671875 302435.5002441406 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@33216 "1970-01-01 00:00:32.944489014" "1970-01-01 00:05:02.435500244" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 138.83KB 97.01MB "0.00 kbits" "3.02 kbits"
192.168.84.55 40722 11 0 10 6 1791 3 0 0 0 1 1 108.157.186.76 443 10 0 10 5 6175 3 0 0 0 1 1 249951.9482421875 310351.59423828125 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@40722 "1970-01-01 00:04:09.951948242" "1970-01-01 00:05:10.351594238" static.dazndn.com HTTP/1.x-HTTP/2_null 1.75KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51632 27 0 26 16 3244 9 0 0 0 1 1 52.59.96.26 443 50 0 50 11 75467 37 0 0 0 1 1 231344.87133789062 310375.7922363281 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@51632 "1970-01-01 00:03:51.344871338" "1970-01-01 00:05:10.375792236" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.17KB 73.70KB "0.00 kbits" "0.01 kbits"
192.168.84.55 42236 21 0 20 6 4668 13 0 0 0 1 1 3.120.25.142 443 24 0 24 13 1113 9 0 0 0 1 1 233027.01928710938 311144.0031738281 8192 partner-integration.ar.indazn.com - 160 128 partner-integration.ar.indazn.com - 3.120.25.142@443_192.168.84.55@42236 "1970-01-01 00:03:53.027019287" "1970-01-01 00:05:11.144003174" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.56KB 1.09KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58072 26 0 25 8 10152 16 0 0 0 1 1 35.156.96.205 443 30 0 30 17 12223 11 0 0 0 1 1 233006.7373046875 311153.8029785156 8192 segmentation-service-api.discovery.indazn.com - 160 128 segmentation-service-api.discovery.indazn.com - 35.156.96.205@443_192.168.84.55@58072 "1970-01-01 00:03:53.006737305" "1970-01-01 00:05:11.153802979" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 9.91KB 11.94KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37158 40 1 38 15 8228 22 1 479 0 1 1 3.75.98.239 443 39 0 39 23 6550 15 2 304 0 1 0 233478.53930664062 313939.9453125 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@37158 "1970-01-01 00:03:53.478539307" "1970-01-01 00:05:13.939945312" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.04KB 6.40KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37638 39 1 37 7 18339 29 1 366 0 1 1 35.71.191.239 443 42 0 42 24 3221 17 0 0 0 1 0 257014.5341796875 316082.0712890625 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@37638 "1970-01-01 00:04:17.014534180" "1970-01-01 00:05:16.082071289" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 17.91KB 3.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45900 13 0 12 5 4338 6 0 0 0 1 1 35.71.191.239 443 15 0 15 7 5940 6 0 0 0 1 1 316079.2951660156 326361.4489746094 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@45900 "1970-01-01 00:05:16.079295166" "1970-01-01 00:05:26.361448975" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.24KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49564 13 0 12 4 4302 7 0 0 0 1 1 35.71.191.239 443 14 0 14 7 701 5 0 0 0 1 1 342450.275390625 352740.443359375 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@49564 "1970-01-01 00:05:42.450275391" "1970-01-01 00:05:52.740443359" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.20KB 701.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 54644 485 0 484 475 2849 8 0 0 0 1 1 23.39.105.81 443 606 0 606 8 6872686 595 2 1388 0 2 1 235784.21435546875 356162.1184082031 8192 images.daznservices.com san1.daznservices.com 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@54644 "1970-01-01 00:03:55.784214355" "1970-01-01 00:05:56.162118408" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.78KB 6.55MB "0.00 kbits" "0.46 kbits"
192.168.84.55 35160 15 0 14 7 4317 6 0 0 0 1 1 52.223.29.147 443 18 0 18 7 5941 9 0 0 0 1 1 361349.8923339844 371641.0642089844 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@35160 "1970-01-01 00:06:01.349892334" "1970-01-01 00:06:11.641064209" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.22KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52360 17 0 16 8 5040 7 0 0 0 1 1 3.121.120.21 443 20 0 20 8 6753 10 0 0 0 1 1 372304.85498046875 382602.0153808594 8192 concurrency.playback.indazn.com playback.indazn.com 160 128 concurrency.playback.indazn.com - 3.121.120.21@443_192.168.84.55@52360 "1970-01-01 00:06:12.304854980" "1970-01-01 00:06:22.602015381" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.92KB 6.59KB "0.00 kbits" "0.01 kbits"
192.168.84.55 33490 14 0 13 5 4204 7 0 0 0 1 1 52.223.29.147 443 15 0 15 8 701 5 0 0 0 1 1 375947.63037109375 386339.9562988281 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@33490 "1970-01-01 00:06:15.947630371" "1970-01-01 00:06:26.339956299" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.11KB 701.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60684 13 0 12 5 4385 6 0 0 0 1 1 52.223.29.147 443 16 0 16 7 5941 7 0 0 0 1 1 421329.1853027344 431600.00537109375 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@60684 "1970-01-01 00:07:01.329185303" "1970-01-01 00:07:11.600005371" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.28KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35520 27 0 26 13 4777 12 1 345 0 1 1 93.184.221.165 443 29 0 29 16 5926 11 0 0 0 1 1 240187.07739257812 439559.8571777344 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@35520 "1970-01-01 00:04:00.187077393" "1970-01-01 00:07:19.559857178" t.co HTTP/1.x-HTTP/2_null 4.67KB 5.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53412 16 0 15 6 6140 8 0 0 0 1 1 52.223.29.147 443 20 0 20 9 6301 9 0 0 0 1 1 435944.400390625 450836.8903808594 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@53412 "1970-01-01 00:07:15.944400391" "1970-01-01 00:07:30.836890381" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 6.00KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 33226 8071 1 8069 7769 256579 299 0 0 0 1 1 91.81.128.189 443 10051 0 10051 299 198435945 9751 5 7000 0 1 0 32945.084228515625 452589.4772949219 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@33226 "1970-01-01 00:00:32.945084229" "1970-01-01 00:07:32.589477295" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 250.57KB 189.24MB "0.00 kbits" "3.78 kbits"
192.168.84.55 60406 4046 1 4044 3880 139651 163 0 0 0 1 1 91.81.129.236 443 4869 0 4869 163 98551600 4705 3 4200 0 1 0 252446.1591796875 452609.1650390625 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@60406 "1970-01-01 00:04:12.446159180" "1970-01-01 00:07:32.609165039" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 136.38KB 93.99MB "0.01 kbits" "3.94 kbits"
192.168.84.55 41968 19 1 17 4 2866 12 0 0 0 1 1 3.126.67.130 443 23 0 23 13 576 9 0 0 0 1 0 253327.08935546875 452694.7263183594 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@41968 "1970-01-01 00:04:13.327089355" "1970-01-01 00:07:32.694726318" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.80KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41958 18 1 16 2 4725 13 0 0 0 1 1 3.126.67.130 443 24 0 24 14 576 9 0 0 0 1 0 252026.322265625 452701.2253417969 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@41958 "1970-01-01 00:04:12.026322266" "1970-01-01 00:07:32.701225342" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.61KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41954 22 1 20 2 4447 17 0 0 0 1 1 3.126.67.130 443 29 0 29 18 607 10 0 0 0 1 0 251730.3662109375 452704.4953613281 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@41954 "1970-01-01 00:04:11.730366211" "1970-01-01 00:07:32.704495361" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.34KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41950 20 1 18 4 4796 13 0 0 0 1 1 3.126.67.130 443 25 0 25 14 607 10 0 0 0 1 0 250509.16137695312 452704.5173339844 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@41950 "1970-01-01 00:04:10.509161377" "1970-01-01 00:07:32.704517333" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.68KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 53736 27 0 26 16 2854 9 0 0 0 1 1 108.138.192.72 443 44 0 44 16 70798 26 0 0 0 1 1 151955.72021484375 462618.7502441406 8192 image.discovery.indazn.com - 160 0 image.discovery.indazn.com - 108.138.192.72@443_192.168.84.55@53736 "1970-01-01 00:02:31.955720215" "1970-01-01 00:07:42.618750244" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.79KB 69.14KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37476 25 1 23 13 2489 9 0 0 0 1 1 34.104.33.69 443 26 0 26 17 9535 8 0 0 0 1 0 31604.144287109375 462618.8173828125 8192 safe.dazn.com - 160 0 safe.dazn.com - 34.104.33.69@443_192.168.84.55@37476 "1970-01-01 00:00:31.604144287" "1970-01-01 00:07:42.618817383" safe.dazn.com HTTP/1.x-HTTP/2_null 2.43KB 9.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47360 87 0 86 41 9213 44 0 0 0 1 1 108.156.2.104 443 126 0 126 48 72017 76 0 0 0 1 1 13815.419189453125 462618.8361816406 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.104@443_192.168.84.55@47360 "1970-01-01 00:00:13.815419189" "1970-01-01 00:07:42.618836182" ar.indazn.com HTTP/1.x-HTTP/2_null 9.00KB 70.33KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52392 44 0 43 17 5298 25 0 0 0 1 1 108.138.199.41 443 54 0 54 33 9752 19 0 0 0 1 1 14211.059326171875 462618.84619140625 8192 spolo-public-api-global.acc.indazn.com - 160 0 spolo-public-api-global.acc.indazn.com - 108.138.199.41@443_192.168.84.55@52392 "1970-01-01 00:00:14.211059326" "1970-01-01 00:07:42.618846191" acc.indazn.com HTTP/1.x-HTTP/2_null 5.17KB 9.52KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57244 1312 0 1311 1244 6888 66 0 0 0 1 1 13.226.175.112 443 1828 0 1828 63 21420111 1763 0 0 0 1 1 12686.743408203125 462618.9150390625 8192 pkg.fe.indazn.com - 160 0 pkg.fe.indazn.com - 13.226.175.112@443_192.168.84.55@57244 "1970-01-01 00:00:12.686743408" "1970-01-01 00:07:42.618915039" fe.indazn.com HTTP/1.x-HTTP/2_null 6.73KB 20.43MB "0.00 kbits" "0.38 kbits"
192.168.84.55 58394 494 0 493 277 96501 215 3 183 0 1 1 108.139.243.81 443 802 0 802 212 1038597 588 2 1058 0 1 1 11115.768310546875 462618.9362792969 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.81@443_192.168.84.55@58394 "1970-01-01 00:00:11.115768311" "1970-01-01 00:07:42.618936279" www.dazn.com HTTP/1.x-HTTP/2_null 94.24KB 1014.25KB "0.00 kbits" "0.02 kbits"
192.168.84.55 54238 60 0 59 18 5915 40 0 0 0 1 1 108.157.188.19 443 79 0 79 48 14143 29 0 0 0 1 1 12195.59619140625 462618.9462890625 8192 user-profile.ar.indazn.com - 160 0 user-profile.ar.indazn.com - 108.157.188.19@443_192.168.84.55@54238 "1970-01-01 00:00:12.195596191" "1970-01-01 00:07:42.618946289" ar.indazn.com HTTP/1.x-HTTP/2_null 5.78KB 13.81KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50220 30 0 29 16 5260 12 0 0 0 1 1 108.157.188.87 443 33 0 33 20 12652 11 0 0 0 1 1 32087.620361328125 462622.42236328125 8192 api.playback.indazn.com - 160 0 api.playback.indazn.com - 108.157.188.87@443_192.168.84.55@50220 "1970-01-01 00:00:32.087620361" "1970-01-01 00:07:42.622422363" playback.indazn.com HTTP/1.x-HTTP/2_null 5.14KB 12.36KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36664 56 0 55 24 5080 30 0 0 0 1 1 108.157.188.92 443 67 0 67 37 15941 28 0 0 0 1 1 13791.031005859375 462622.44140625 8192 rails.discovery.indazn.com - 160 0 rails.discovery.indazn.com - 108.157.188.92@443_192.168.84.55@36664 "1970-01-01 00:00:13.791031006" "1970-01-01 00:07:42.622441406" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.96KB 15.57KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47334 52 0 51 27 11822 23 0 0 0 1 1 18.66.196.30 443 52 0 52 32 9229 18 1 608 0 1 1 20751.6142578125 462622.486328125 8192 wa.appsflyer.com - 160 0 wa.appsflyer.com - 18.66.196.30@443_192.168.84.55@47334 "1970-01-01 00:00:20.751614258" "1970-01-01 00:07:42.622486328" wa.appsflyer.com HTTP/1.x-HTTP/2_null 11.54KB 9.01KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55540 53 0 52 25 5521 26 0 0 0 1 1 108.138.192.65 443 62 0 62 35 13129 25 0 0 0 1 1 14835.085205078125 462622.4963378906 8192 follow-shortcuts.discovery.indazn.com - 160 0 follow-shortcuts.discovery.indazn.com - 108.138.192.65@443_192.168.84.55@55540 "1970-01-01 00:00:14.835085205" "1970-01-01 00:07:42.622496338" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.39KB 12.82KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56002 13 1 11 3 4522 7 0 0 0 1 1 3.126.67.130 443 12 0 12 8 390 3 0 0 0 1 0 452694.5363769531 462622.50732421875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@56002 "1970-01-01 00:07:32.694536377" "1970-01-01 00:07:42.622507324" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.42KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55990 43 0 42 20 4848 21 0 0 0 1 1 18.66.218.33 443 52 0 52 30 12447 20 0 0 0 1 1 12394.039306640625 462622.5231933594 8192 authentication-prod.ar.indazn.com - 160 0 authentication-prod.ar.indazn.com - 18.66.218.33@443_192.168.84.55@55990 "1970-01-01 00:00:12.394039307" "1970-01-01 00:07:42.622523193" ar.indazn.com HTTP/1.x-HTTP/2_null 4.73KB 12.16KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36760 299 0 298 189 22947 108 1 172 0 1 1 108.139.243.99 443 458 0 458 87 507753 369 2 2776 0 1 1 13249.775390625 462622.59228515625 8192 rail-router.discovery.indazn.com - 160 0 rail-router.discovery.indazn.com - 108.139.243.99@443_192.168.84.55@36760 "1970-01-01 00:00:13.249775391" "1970-01-01 00:07:42.622592285" discovery.indazn.com HTTP/1.x-HTTP/2_null 22.41KB 495.85KB "0.00 kbits" "0.01 kbits"
192.168.84.55 37022 62 0 61 25 5869 35 1 56 0 1 1 18.66.196.53 443 72 0 72 42 27201 28 0 0 0 1 1 13255.141357421875 462622.625 8192 ott-authz-bff-prod.ar.indazn.com - 160 0 ott-authz-bff-prod.ar.indazn.com - 18.66.196.53@443_192.168.84.55@37022 "1970-01-01 00:00:13.255141357" "1970-01-01 00:07:42.622625000" ar.indazn.com HTTP/1.x-HTTP/2_null 5.73KB 26.56KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59170 48 0 47 22 5200 24 0 0 0 1 1 99.86.159.78 443 62 0 62 33 12492 27 0 0 0 1 1 13185.500244140625 462622.63720703125 8192 onboarding.indazn.com - 160 0 onboarding.indazn.com - 99.86.159.78@443_192.168.84.55@59170 "1970-01-01 00:00:13.185500244" "1970-01-01 00:07:42.622637207" onboarding.indazn.com HTTP/1.x-HTTP/2_null 5.08KB 12.20KB "0.00 kbits" "0.00 kbits"
