c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 54730 142.250.185.110 443 23851.38330078125 215.066 8 0 1817 3 0 0 0 1 0 6 0 8810 3 0 0 0 1 0 142.250.185.110@443_192.168.84.55@54730 24066.44930078125 "1970-01-01 00:00:23.851383301" "1970-01-01 00:00:24.066449301" 1.77KB 8.60KB "0.07 kbits" "0.33 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 52102 142.250.185.110 443 22724.005126953125 246.439 8 0 1881 3 0 0 0 1 0 7 0 8810 3 0 0 0 1 0 142.250.185.110@443_192.168.84.55@52102 22970.444126953123 "1970-01-01 00:00:22.724005127" "1970-01-01 00:00:22.970444127" 1.84KB 8.60KB "0.06 kbits" "0.29 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 33814 91.81.128.189 443 68221.92895507812 817.262 79 0 1712 2 0 0 0 0 0 93 0 1979822 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33814 69039.19095507813 "1970-01-01 00:01:08.221928955" "1970-01-01 00:01:09.039190955" 1.67KB 1.89MB "0.02 kbits" "19.38 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55870 91.81.128.189 443 68221.80419921875 103.379 3 0 865 1 0 0 0 0 0 3 0 32768 2 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55870 68325.18319921875 "1970-01-01 00:01:08.221804199" "1970-01-01 00:01:08.325183199" 865.00B 32.00KB "0.07 kbits" "2.54 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43062 162.247.241.14 443 60516.0341796875 518.368 83 0 113086 82 0 0 0 0 0 70 0 361 1 0 0 0 0 0 162.247.241.14@443_192.168.84.55@43062 61034.4021796875 "1970-01-01 00:01:00.516034180" "1970-01-01 00:01:01.034402180" 110.44KB 361.00B "1.75 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 48050 142.250.185.170 443 57170.470947265625 43.57 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.185.170@443_192.168.84.55@48050 57214.040947265625 "1970-01-01 00:00:57.170470947" "1970-01-01 00:00:57.214040947" 0B 0B "0.00 kbits" "0.00 kbits" pa.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 48050 142.250.185.170 443 70954.76220703125 63.694 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 142.250.185.170@443_192.168.84.55@48050 71018.45620703125 "1970-01-01 00:01:10.954762207" "1970-01-01 00:01:11.018456207" 0B 0B "0.00 kbits" "0.00 kbits" pa.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 55870 91.81.128.189 443 70222.14013671875 819.22 81 0 1712 2 0 0 0 0 0 91 0 1990896 89 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55870 71041.36013671875 "1970-01-01 00:01:10.222140137" "1970-01-01 00:01:11.041360137" 1.67KB 1.90MB "0.02 kbits" "19.44 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55668 104.19.177.52 443 59218.60693359375 35.231 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104.19.177.52@443_192.168.84.55@55668 59253.83793359375 "1970-01-01 00:00:59.218606934" "1970-01-01 00:00:59.253837934" 0B 0B "0.00 kbits" "0.00 kbits" cdn.cookielaw.org HTTP/1.x-HTTP/2_null
192.168.84.55 50670 108.157.188.80 443 59218.53515625 32.493 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.80@443_192.168.84.55@50670 59251.02815625 "1970-01-01 00:00:59.218535156" "1970-01-01 00:00:59.251028156" 0B 0B "0.00 kbits" "0.00 kbits" cdn.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 39428 18.66.196.29 443 59218.582275390625 35.254 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.29@443_192.168.84.55@39428 59253.836275390626 "1970-01-01 00:00:59.218582275" "1970-01-01 00:00:59.253836275" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 38532 108.138.192.115 443 59218.51513671875 28.787 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.115@443_192.168.84.55@38532 59247.30213671875 "1970-01-01 00:00:59.218515136" "1970-01-01 00:00:59.247302137" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 49616 108.157.188.6 443 59218.559326171875 32.473 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.6@443_192.168.84.55@49616 59251.03232617187 "1970-01-01 00:00:59.218559326" "1970-01-01 00:00:59.251032326" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37096 13.226.175.6 443 59218.5732421875 32.458 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13.226.175.6@443_192.168.84.55@37096 59251.0312421875 "1970-01-01 00:00:59.218573242" "1970-01-01 00:00:59.251031242" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 51320 108.157.186.76 443 59218.490966796875 32.534 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.186.76@443_192.168.84.55@51320 59251.024966796875 "1970-01-01 00:00:59.218490967" "1970-01-01 00:00:59.251024967" 0B 0B "0.00 kbits" "0.00 kbits" static.dazndn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37204 18.66.196.72 443 59218.525146484375 32.501 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.72@443_192.168.84.55@37204 59251.02614648437 "1970-01-01 00:00:59.218525146" "1970-01-01 00:00:59.251026146" 0B 0B "0.00 kbits" "0.00 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 52788 18.66.218.107 443 59218.59326171875 35.246 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.107@443_192.168.84.55@52788 59253.83926171875 "1970-01-01 00:00:59.218593262" "1970-01-01 00:00:59.253839262" 0B 0B "0.00 kbits" "0.00 kbits" protection.dazn-api.com HTTP/1.x-HTTP/2_null
192.168.84.55 55870 91.81.128.189 443 71720.01416015625 576.399 78 0 1732 2 0 0 0 0 0 87 0 1879100 85 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55870 72296.41316015625 "1970-01-01 00:01:11.720014160" "1970-01-01 00:01:12.296413160" 1.69KB 1.79MB "0.02 kbits" "26.08 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49616 108.157.188.6 443 72955.42431640625 47.422 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.188.6@443_192.168.84.55@49616 73002.84631640626 "1970-01-01 00:01:12.955424316" "1970-01-01 00:01:13.002846316" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50670 108.157.188.80 443 72955.29614257812 47.572 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.188.80@443_192.168.84.55@50670 73002.86814257813 "1970-01-01 00:01:12.955296143" "1970-01-01 00:01:13.002868143" 0B 0B "0.00 kbits" "0.00 kbits" cdn.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55668 104.19.177.52 443 72955.17236328125 50.927 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 104.19.177.52@443_192.168.84.55@55668 73006.09936328125 "1970-01-01 00:01:12.955172363" "1970-01-01 00:01:13.006099363" 0B 0B "0.00 kbits" "0.00 kbits" cdn.cookielaw.org HTTP/1.x-HTTP/2_null
192.168.84.55 38532 108.138.192.115 443 72955.38525390625 54.01 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.138.192.115@443_192.168.84.55@38532 73009.39525390624 "1970-01-01 00:01:12.955385254" "1970-01-01 00:01:13.009395254" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 39428 18.66.196.29 443 72955.33715820312 58.013 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.196.29@443_192.168.84.55@39428 73013.35015820313 "1970-01-01 00:01:12.955337158" "1970-01-01 00:01:13.013350158" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37204 18.66.196.72 443 72955.54833984375 57.819 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.196.72@443_192.168.84.55@37204 73013.36733984375 "1970-01-01 00:01:12.955548340" "1970-01-01 00:01:13.013367340" 0B 0B "0.00 kbits" "0.00 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 52788 18.66.218.107 443 72955.59033203125 57.791 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.218.107@443_192.168.84.55@52788 73013.38133203125 "1970-01-01 00:01:12.955590332" "1970-01-01 00:01:13.013381332" 0B 0B "0.00 kbits" "0.00 kbits" protection.dazn-api.com HTTP/1.x-HTTP/2_null
192.168.84.55 51320 108.157.186.76 443 72955.5029296875 63.655 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.186.76@443_192.168.84.55@51320 73019.1579296875 "1970-01-01 00:01:12.955502930" "1970-01-01 00:01:13.019157930" 0B 0B "0.00 kbits" "0.00 kbits" static.dazndn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37096 13.226.175.6 443 72955.46728515625 63.708 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 13.226.175.6@443_192.168.84.55@37096 73019.17528515625 "1970-01-01 00:01:12.955467285" "1970-01-01 00:01:13.019175285" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33814 91.81.128.189 443 70221.9609375 87.307 7 0 865 1 0 0 0 0 0 7 0 32857 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33814 70309.2679375 "1970-01-01 00:01:10.221960938" "1970-01-01 00:01:10.309267938" 865.00B 32.09KB "0.08 kbits" "3.01 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43248 199.127.193.105 443 33563.01513671875 207.419 1 0 0 0 0 0 0 0 0 7 0 286 1 0 0 0 0 0 199.127.193.105@443_192.168.84.55@43248 33770.43413671875 "1970-01-01 00:00:33.563015137" "1970-01-01 00:00:33.770434137" 0B 286.00B "0.00 kbits" "0.01 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 33814 91.81.128.189 443 73721.0712890625 374.515 84 0 867 1 0 0 0 0 0 99 0 2189606 98 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33814 74095.5862890625 "1970-01-01 00:01:13.721071289" "1970-01-01 00:01:14.095586289" 867.00B 2.09MB "0.02 kbits" "46.77 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 57440 151.101.241.91 443 30012.794189453125 144.711 5 0 435 3 0 0 0 0 0 5 0 296 2 0 0 0 0 0 151.101.241.91@443_192.168.84.55@57440 30157.505189453124 "1970-01-01 00:00:30.012794189" "1970-01-01 00:00:30.157505189" 435.00B 296.00B "0.02 kbits" "0.02 kbits" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null
192.168.84.55 36898 52.29.225.243 443 30218.732177734375 109.501 8 0 369 3 0 0 0 0 0 14 0 34865 11 0 0 0 0 0 52.29.225.243@443_192.168.84.55@36898 30328.233177734375 "1970-01-01 00:00:30.218732178" "1970-01-01 00:00:30.328233178" 369.00B 34.05KB "0.03 kbits" "2.55 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 38420 18.66.218.82 443 30424.470947265625 114.417 5 0 1963 4 0 0 0 0 0 7 0 1161 3 0 0 0 0 0 18.66.218.82@443_192.168.84.55@38420 30538.887947265626 "1970-01-01 00:00:30.424470947" "1970-01-01 00:00:30.538887947" 1.92KB 1.13KB "0.14 kbits" "0.08 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 58750 162.247.241.14 443 30145.851318359375 372.59 10 0 4075 5 0 0 0 1 0 9 0 5107 3 0 0 0 1 0 162.247.241.14@443_192.168.84.55@58750 30518.441318359375 "1970-01-01 00:00:30.145851318" "1970-01-01 00:00:30.518441318" 3.98KB 4.99KB "0.09 kbits" "0.11 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 58746 162.247.241.14 443 30137.93896484375 365.174 9 0 3512 5 0 0 0 1 0 9 0 2519 3 0 0 0 1 0 162.247.241.14@443_192.168.84.55@58746 30503.11296484375 "1970-01-01 00:00:30.137938965" "1970-01-01 00:00:30.503112965" 3.43KB 2.46KB "0.08 kbits" "0.06 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 55870 91.81.128.189 443 72955.80297851562 865.827 8 0 1710 2 0 0 0 0 0 8 0 35893 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55870 73821.62997851563 "1970-01-01 00:01:12.955802979" "1970-01-01 00:01:13.821629979" 1.67KB 35.05KB "0.02 kbits" "0.33 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 57378 108.138.192.65 443 31172.126220703125 505.078 9 0 377 5 0 0 0 0 0 11 0 1677 6 0 0 0 0 0 108.138.192.65@443_192.168.84.55@57378 31677.204220703126 "1970-01-01 00:00:31.172126221" "1970-01-01 00:00:31.677204221" 377.00B 1.64KB "0.01 kbits" "0.03 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55870 91.81.128.189 443 75723.869140625 319.637 70 0 867 1 0 0 0 0 0 84 0 1774155 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55870 76043.506140625 "1970-01-01 00:01:15.723869141" "1970-01-01 00:01:16.043506140" 867.00B 1.69MB "0.02 kbits" "44.40 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33814 91.81.128.189 443 74955.27026367188 876.848 7 0 1710 2 0 0 0 0 0 7 0 35855 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33814 75832.11826367187 "1970-01-01 00:01:14.955270264" "1970-01-01 00:01:15.832118264" 1.67KB 35.01KB "0.02 kbits" "0.33 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40084 172.64.155.119 443 30518.84326171875 226.966 5 0 859 4 0 0 0 0 0 6 0 232 3 0 0 0 0 0 172.64.155.119@443_192.168.84.55@40084 30745.80926171875 "1970-01-01 00:00:30.518843262" "1970-01-01 00:00:30.745809262" 859.00B 232.00B "0.03 kbits" "0.01 kbits" api.onetrust.com HTTP/1.x-HTTP/2_null
192.168.84.55 55734 18.66.218.2 443 32333.64892578125 202.915 5 0 1799 4 1 288 0 0 0 7 0 1998 3 0 0 0 0 0 18.66.218.2@443_192.168.84.55@55734 32536.56392578125 "1970-01-01 00:00:32.333648926" "1970-01-01 00:00:32.536563926" 1.76KB 1.95KB "0.07 kbits" "0.08 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 36618 99.86.159.10 443 30820.88134765625 153.927 6 0 422 4 0 0 0 0 0 9 0 1262 5 0 0 0 0 0 99.86.159.10@443_192.168.84.55@36618 30974.80834765625 "1970-01-01 00:00:30.820881348" "1970-01-01 00:00:30.974808348" 422.00B 1.23KB "0.02 kbits" "0.07 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40634 108.138.192.23 443 30846.212158203125 520.388 6 0 420 5 0 0 0 0 0 8 0 1132 3 0 0 0 0 0 108.138.192.23@443_192.168.84.55@40634 31366.600158203124 "1970-01-01 00:00:30.846212158" "1970-01-01 00:00:31.366600158" 420.00B 1.11KB "0.01 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33862 18.184.236.0 443 30847.68896484375 214.05 10 0 4835 7 0 0 0 0 0 13 0 5965 7 0 0 0 0 0 18.184.236.0@443_192.168.84.55@33862 31061.73896484375 "1970-01-01 00:00:30.847688965" "1970-01-01 00:00:31.061738965" 4.72KB 5.83KB "0.18 kbits" "0.22 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 59788 3.120.25.142 443 30851.267333984375 194.483 6 0 2052 5 0 0 0 0 0 8 0 410 3 0 0 0 0 0 3.120.25.142@443_192.168.84.55@59788 31045.750333984375 "1970-01-01 00:00:30.851267334" "1970-01-01 00:00:31.045750334" 2.00KB 410.00B "0.08 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 50268 108.139.243.86 443 31254.218994140625 812.464 30 0 2432 14 0 0 0 0 0 36 0 12513 22 0 0 0 0 0 108.139.243.86@443_192.168.84.55@50268 32066.682994140625 "1970-01-01 00:00:31.254218994" "1970-01-01 00:00:32.066682994" 2.38KB 12.22KB "0.02 kbits" "0.12 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 39216 18.66.196.83 443 30857.768310546875 556.548 12 0 2534 9 0 0 0 0 0 16 0 6127 7 0 0 0 0 0 18.66.196.83@443_192.168.84.55@39216 31414.316310546874 "1970-01-01 00:00:30.857768311" "1970-01-01 00:00:31.414316311" 2.47KB 5.98KB "0.04 kbits" "0.09 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50488 151.101.242.49 443 32071.7431640625 147.914 3 0 938 3 0 0 0 0 0 5 0 270 2 0 0 0 0 0 151.101.242.49@443_192.168.84.55@50488 32219.6571640625 "1970-01-01 00:00:32.071743164" "1970-01-01 00:00:32.219657164" 938.00B 270.00B "0.05 kbits" "0.01 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36490 108.157.188.5 443 31199.120361328125 136.595 8 0 475 4 0 0 0 0 0 8 0 1424 4 0 0 0 0 0 108.157.188.5@443_192.168.84.55@36490 31335.715361328126 "1970-01-01 00:00:31.199120361" "1970-01-01 00:00:31.335715361" 475.00B 1.39KB "0.03 kbits" "0.08 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 39584 18.66.196.47 443 31179.191162109375 435.715 15 0 888 10 0 0 0 0 0 22 0 4222 13 0 0 0 0 0 18.66.196.47@443_192.168.84.55@39584 31614.906162109375 "1970-01-01 00:00:31.179191162" "1970-01-01 00:00:31.614906162" 888.00B 4.12KB "0.02 kbits" "0.08 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 46912 3.123.62.42 443 31205.302978515625 174.299 7 0 230 4 0 0 0 0 0 8 0 900 4 0 0 0 0 0 3.123.62.42@443_192.168.84.55@46912 31379.601978515624 "1970-01-01 00:00:31.205302979" "1970-01-01 00:00:31.379601979" 230.00B 900.00B "0.01 kbits" "0.04 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 34592 108.156.2.111 443 31174.245361328125 244.186 13 0 881 8 0 0 0 0 0 20 0 7177 12 0 0 0 0 0 108.156.2.111@443_192.168.84.55@34592 31418.431361328127 "1970-01-01 00:00:31.174245361" "1970-01-01 00:00:31.418431361" 881.00B 7.01KB "0.03 kbits" "0.24 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45040 52.29.231.145 443 31349.941162109375 564.512 9 0 422 6 0 0 0 0 0 11 0 2839 5 0 0 0 0 0 52.29.231.145@443_192.168.84.55@45040 31914.453162109374 "1970-01-01 00:00:31.349941162" "1970-01-01 00:00:31.914453162" 422.00B 2.77KB "0.01 kbits" "0.04 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 46302 108.138.199.41 443 31175.119140625 114.701 5 0 327 4 0 0 0 0 0 6 0 713 3 0 0 0 0 0 108.138.199.41@443_192.168.84.55@46302 31289.820140625 "1970-01-01 00:00:31.175119141" "1970-01-01 00:00:31.289820141" 327.00B 713.00B "0.02 kbits" "0.05 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37190 18.66.196.72 443 32234.09326171875 110.655 3 0 460 1 0 0 0 0 0 3 0 592 2 0 0 0 0 0 18.66.196.72@443_192.168.84.55@37190 32344.74826171875 "1970-01-01 00:00:32.234093262" "1970-01-01 00:00:32.344748262" 460.00B 592.00B "0.03 kbits" "0.04 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 44220 108.157.188.90 443 31296.35693359375 0.0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.90@443_192.168.84.55@44220 31296.35693359375 "1970-01-01 00:00:31.296356934" "1970-01-01 00:00:31.296356934" 0B 0B NaN NaN ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57348 108.157.188.3 443 31974.79833984375 350.663 14 0 4557 8 0 0 0 1 0 16 0 9398 7 0 0 0 1 0 108.157.188.3@443_192.168.84.55@57348 32325.46133984375 "1970-01-01 00:00:31.974798340" "1970-01-01 00:00:32.325461340" 4.45KB 9.18KB "0.10 kbits" "0.21 kbits" playback.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47914 142.250.185.234 443 31943.524169921875 286.917 8 0 1837 3 0 0 0 1 0 7 0 6724 3 0 0 0 1 0 142.250.185.234@443_192.168.84.55@47914 32230.441169921876 "1970-01-01 00:00:31.943524170" "1970-01-01 00:00:32.230441170" 1.79KB 6.57KB "0.05 kbits" "0.19 kbits" imasdk.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 40202 142.250.185.226 443 31949.401123046875 269.024 8 0 1910 3 0 0 0 1 0 7 0 6604 3 0 0 0 1 0 142.250.185.226@443_192.168.84.55@40202 32218.425123046876 "1970-01-01 00:00:31.949401123" "1970-01-01 00:00:32.218425123" 1.87KB 6.45KB "0.06 kbits" "0.20 kbits" g.doubleclick.net HTTP/1.x-HTTP/2_null
192.168.84.55 42672 34.104.33.69 443 31565.38818359375 200.317 11 0 2447 6 0 0 0 1 0 10 0 7837 4 0 0 0 1 0 34.104.33.69@443_192.168.84.55@42672 31765.70518359375 "1970-01-01 00:00:31.565388184" "1970-01-01 00:00:31.765705184" 2.39KB 7.65KB "0.10 kbits" "0.31 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 34926 199.127.193.107 443 32973.938232421875 240.517 1 0 0 0 0 0 0 0 0 4 0 524 1 0 0 0 0 0 199.127.193.107@443_192.168.84.55@34926 33214.455232421875 "1970-01-01 00:00:32.973938232" "1970-01-01 00:00:33.214455232" 0B 524.00B "0.00 kbits" "0.02 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 55010 108.139.243.74 443 68761.22729492188 119.733 4 0 1739 3 0 0 0 0 0 5 0 2174 2 0 0 0 0 0 108.139.243.74@443_192.168.84.55@55010 68880.96029492187 "1970-01-01 00:01:08.761227295" "1970-01-01 00:01:08.880960295" 1.70KB 2.12KB "0.12 kbits" "0.15 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 48336 52.223.29.147 443 68852.31616210938 141.255 3 0 1800 3 0 0 0 0 0 4 0 361 1 0 0 0 0 0 52.223.29.147@443_192.168.84.55@48336 68993.57116210938 "1970-01-01 00:01:08.852316162" "1970-01-01 00:01:08.993571162" 1.76KB 361.00B "0.10 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 33814 91.81.128.189 443 77055.45532226562 389.735 74 0 867 1 0 0 0 0 0 92 0 2000545 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33814 77445.19032226563 "1970-01-01 00:01:17.055455322" "1970-01-01 00:01:17.445190322" 867.00B 1.91MB "0.02 kbits" "41.06 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55870 91.81.128.189 443 76955.02294921875 184.963 7 0 1710 2 0 0 0 0 0 8 0 35915 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55870 77139.98594921875 "1970-01-01 00:01:16.955022949" "1970-01-01 00:01:17.139985949" 1.67KB 35.07KB "0.07 kbits" "1.55 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 56512 13.226.175.112 443 33248.213134765625 409.602 208 0 70 2 0 0 0 0 0 286 0 3303833 285 0 0 0 0 0 13.226.175.112@443_192.168.84.55@56512 33657.815134765624 "1970-01-01 00:00:33.248213135" "1970-01-01 00:00:33.657815135" 70.00B 3.15MB "0.00 kbits" "64.53 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 36596 3.67.218.2 443 33511.583251953125 306.852 6 0 2624 4 0 0 0 0 0 6 0 1011 2 0 0 0 0 0 3.67.218.2@443_192.168.84.55@36596 33818.435251953124 "1970-01-01 00:00:33.511583252" "1970-01-01 00:00:33.818435252" 2.56KB 1011.00B "0.07 kbits" "0.03 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 43062 162.247.241.14 443 70513.91015625 237.172 6 0 5932 5 0 0 0 0 0 6 0 422 1 0 0 0 0 0 162.247.241.14@443_192.168.84.55@43062 70751.08215625 "1970-01-01 00:01:10.513910156" "1970-01-01 00:01:10.751082156" 5.79KB 422.00B "0.20 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36272 142.250.180.130 443 67410.47412109375 43.547 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.180.130@443_192.168.84.55@36272 67454.02112109376 "1970-01-01 00:01:07.410474121" "1970-01-01 00:01:07.454021121" 0B 0B "0.00 kbits" "0.00 kbits" g.doubleclick.net HTTP/1.x-HTTP/2_null
192.168.84.55 57334 216.239.32.36 443 67410.47924804688 43.541 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 216.239.32.36@443_192.168.84.55@57334 67454.02024804687 "1970-01-01 00:01:07.410479248" "1970-01-01 00:01:07.454020248" 0B 0B "0.00 kbits" "0.00 kbits" analytics.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 55870 91.81.128.189 443 79067.4931640625 307.979 73 0 867 1 0 0 0 0 0 91 0 1966368 90 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55870 79375.4721640625 "1970-01-01 00:01:19.067493164" "1970-01-01 00:01:19.375472164" 867.00B 1.88MB "0.02 kbits" "51.08 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33814 91.81.128.189 443 78954.6669921875 274.075 7 0 1710 2 0 0 0 0 0 8 0 35851 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33814 79228.7419921875 "1970-01-01 00:01:18.954666992" "1970-01-01 00:01:19.228741992" 1.67KB 35.01KB "0.05 kbits" "1.05 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
