c_ip c_pt c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 60800 39 1 2910 19 0 0 0 1 1 151.101.240.157 443 41 0 4561 13 0 0 0 1 0 20370.916259765625 462658.9631347656 8192 static.ads-twitter.com - 160 0 static.ads-twitter.com - 151.101.240.157@443_192.168.84.55@60800 "1970-01-01 00:00:20.370916260" "1970-01-01 00:07:42.658963135" twitter.com HTTP/1.x-HTTP/2_null 2.84KB 4.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58604 13 1 4547 7 0 0 0 1 1 3.126.190.144 443 12 0 421 4 0 0 0 1 0 454526.8103027344 462662.2253417969 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@58604 "1970-01-01 00:07:34.526810303" "1970-01-01 00:07:42.662225342" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.44KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55476 15 1 4629 7 0 0 0 1 1 3.126.190.144 443 15 0 5819 6 0 0 0 1 0 452686.279296875 462662.2321777344 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@55476 "1970-01-01 00:07:32.686279297" "1970-01-01 00:07:42.662232178" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.52KB 5.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58602 11 1 2744 6 0 0 0 1 1 3.126.190.144 443 11 0 421 4 0 0 0 1 0 454083.3293457031 462662.2373046875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@58602 "1970-01-01 00:07:34.083329346" "1970-01-01 00:07:42.662237305" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.68KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33274 269 0 334772 249 0 0 0 1 1 3.65.161.88 443 246 0 7277 33 0 0 0 1 1 312889.9841308594 462662.2431640625 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 3.65.161.88@443_192.168.84.55@33274 "1970-01-01 00:05:12.889984131" "1970-01-01 00:07:42.662243164" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 326.93KB 7.11KB "0.02 kbits" "0.00 kbits"
192.168.84.55 48088 17 0 2780 6 0 0 0 1 1 52.29.225.243 443 30 0 40563 21 0 0 0 1 1 451390.8332519531 462665.5009765625 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 52.29.225.243@443_192.168.84.55@48088 "1970-01-01 00:07:31.390833252" "1970-01-01 00:07:42.665500977" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 2.71KB 39.61KB "0.00 kbits" "0.03 kbits"
192.168.84.55 54784 18 1 4719 10 0 0 0 1 1 18.157.247.72 443 18 0 5012 6 0 0 0 1 0 453719.21630859375 462665.5109863281 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 18.157.247.72@443_192.168.84.55@54784 "1970-01-01 00:07:33.719216309" "1970-01-01 00:07:42.665510986" gateway.indazn.com HTTP/1.x-HTTP/2_null 4.61KB 4.89KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40378 50 1 5790 21 0 0 0 1 1 104.244.42.3 443 49 0 5666 19 1 1388 0 1 0 20731.8349609375 462665.5163574219 8192 analytics.twitter.com - 160 0 analytics.twitter.com - 104.244.42.3@443_192.168.84.55@40378 "1970-01-01 00:00:20.731834961" "1970-01-01 00:07:42.665516356" analytics.twitter.com HTTP/1.x-HTTP/2_null 5.65KB 5.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53044 16 0 4410 8 0 0 0 1 1 35.157.103.159 443 18 0 6091 7 0 0 0 1 1 453065.2353515625 462665.52294921875 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 35.157.103.159@443_192.168.84.55@53044 "1970-01-01 00:07:33.065235352" "1970-01-01 00:07:42.665522949" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.31KB 5.95KB "0.00 kbits" "0.01 kbits"
192.168.84.55 55734 47 0 5494 20 1 288 0 1 1 18.66.218.2 443 56 0 18279 25 1 704 0 1 1 12739.200927734375 462665.52734375 8192 event.discovery.indazn.com - 160 0 event.discovery.indazn.com - 18.66.218.2@443_192.168.84.55@55734 "1970-01-01 00:00:12.739200928" "1970-01-01 00:07:42.665527344" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.37KB 17.85KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53512 469 1 2918 8 0 0 0 1 1 23.39.105.81 443 588 0 6868508 578 2 1388 0 2 0 456451.9401855469 462665.53125 8192 images.daznservices.com - 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@53512 "1970-01-01 00:07:36.451940186" "1970-01-01 00:07:42.665531250" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.85KB 6.55MB "0.00 kbits" "8.84 kbits"
192.168.84.55 54842 13 0 4260 7 0 0 0 1 1 35.71.191.239 443 13 0 625 4 0 0 0 1 1 452705.6003417969 462665.5373535156 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@54842 "1970-01-01 00:07:32.705600342" "1970-01-01 00:07:42.665537354" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.16KB 625.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45040 63 0 6044 34 0 0 0 1 1 52.29.231.145 443 76 0 19907 31 0 0 0 1 1 13886.188232421875 462668.7463378906 8192 myaccount-bff.ar.indazn.com - 160 0 myaccount-bff.ar.indazn.com - 52.29.231.145@443_192.168.84.55@45040 "1970-01-01 00:00:13.886188232" "1970-01-01 00:07:42.668746338" ar.indazn.com HTTP/1.x-HTTP/2_null 5.90KB 19.44KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46912 49 0 5040 24 0 0 0 1 1 3.123.62.42 443 57 0 10229 22 0 0 0 1 1 13631.250244140625 462668.7521972656 8192 youth-protect.discovery.indazn.com - 160 0 youth-protect.discovery.indazn.com - 3.123.62.42@443_192.168.84.55@46912 "1970-01-01 00:00:13.631250244" "1970-01-01 00:07:42.668752197" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.92KB 9.99KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42672 25 1 2585 9 0 0 0 1 1 34.104.33.69 443 25 0 10226 7 0 0 0 1 0 31565.38818359375 462672.02294921875 8192 safe.dazn.com - 160 0 safe.dazn.com - 34.104.33.69@443_192.168.84.55@42672 "1970-01-01 00:00:31.565388184" "1970-01-01 00:07:42.672022949" safe.dazn.com HTTP/1.x-HTTP/2_null 2.52KB 9.99KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44528 19 0 7111 9 0 0 0 1 1 3.122.65.191 443 20 0 11642 10 0 0 0 1 1 453066.4973144531 462672.1242675781 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 3.122.65.191@443_192.168.84.55@44528 "1970-01-01 00:07:33.066497314" "1970-01-01 00:07:42.672124268" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 6.94KB 11.37KB "0.01 kbits" "0.01 kbits"
192.168.84.55 33814 8584 0 265078 312 3 2446 0 1 1 91.81.128.189 443 11073 0 203690851 10758 12 16800 0 1 1 38129.43896484375 462675.2663574219 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@33814 "1970-01-01 00:00:38.129438965" "1970-01-01 00:07:42.675266357" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 258.87KB 194.25MB "0.00 kbits" "3.84 kbits"
192.168.84.55 54864 53 1 58963 46 0 0 0 1 1 162.247.243.29 443 47 0 5192 5 0 0 0 1 0 452677.9631347656 462681.794921875 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@54864 "1970-01-01 00:07:32.677963135" "1970-01-01 00:07:42.681794922" data.net HTTP/1.x-HTTP/2_null 57.58KB 5.07KB "0.05 kbits" "0.00 kbits"
192.168.84.55 59068 9 0 1943 3 0 0 0 1 1 108.157.186.76 443 9 0 442 3 0 0 0 1 1 452824.9892578125 462681.80224609375 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@59068 "1970-01-01 00:07:32.824989258" "1970-01-01 00:07:42.681802246" static.dazndn.com HTTP/1.x-HTTP/2_null 1.90KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 34418 9 0 2049 3 0 0 0 1 1 108.138.192.72 443 9 0 442 3 0 0 0 1 1 452771.63818359375 462681.80712890625 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.72@443_192.168.84.55@34418 "1970-01-01 00:07:32.771638184" "1970-01-01 00:07:42.681807129" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52954 9 0 1957 3 0 0 0 1 1 108.157.188.85 443 9 0 442 3 0 0 0 1 1 452691.1452636719 462685.0793457031 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.85@443_192.168.84.55@52954 "1970-01-01 00:07:32.691145264" "1970-01-01 00:07:42.685079346" acc.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36348 9 0 1970 3 0 0 0 1 1 108.139.243.13 443 9 0 442 3 0 0 0 1 1 452774.55615234375 462685.0861816406 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.13@443_192.168.84.55@36348 "1970-01-01 00:07:32.774556152" "1970-01-01 00:07:42.685086182" www.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51386 4081 0 132761 155 0 0 0 1 1 91.81.129.236 443 5191 0 98844618 5033 3 4200 0 1 1 253500.74731445312 462685.09130859375 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@51386 "1970-01-01 00:04:13.500747314" "1970-01-01 00:07:42.685091309" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 129.65KB 94.27MB "0.01 kbits" "3.78 kbits"
192.168.84.55 54758 9 0 1953 3 0 0 0 1 1 13.226.175.41 443 9 0 442 3 0 0 0 1 1 452752.1223144531 462685.0949707031 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.41@443_192.168.84.55@54758 "1970-01-01 00:07:32.752122314" "1970-01-01 00:07:42.685094971" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58750 72 0 59050 51 1 309 0 1 1 162.247.241.14 443 64 0 8404 10 0 0 0 1 1 30145.851318359375 462685.09912109375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@58750 "1970-01-01 00:00:30.145851318" "1970-01-01 00:07:42.685099121" data.net HTTP/1.x-HTTP/2_null 57.67KB 8.21KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48628 9 0 2019 3 0 0 0 1 1 18.66.218.107 443 8 0 442 2 0 0 0 1 1 452705.2409667969 462685.1032714844 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.107@443_192.168.84.55@48628 "1970-01-01 00:07:32.705240967" "1970-01-01 00:07:42.685103271" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41932 46 1 8763 15 0 0 0 1 1 23.51.48.218 443 45 0 10281 19 4 2402 0 2 0 33121.9169921875 462685.1081542969 8192 time.akamai.com time.akamai.com 160 32 time.akamai.com - 23.51.48.218@443_192.168.84.55@41932 "1970-01-01 00:00:33.121916992" "1970-01-01 00:07:42.685108154" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x 8.56KB 10.04KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58746 29 0 9814 12 0 0 0 1 1 162.247.241.14 443 29 0 3917 6 0 0 0 1 1 30137.93896484375 462685.1142578125 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@58746 "1970-01-01 00:00:30.137938965" "1970-01-01 00:07:42.685114258" data.net HTTP/1.x-HTTP/2_null 9.58KB 3.83KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57106 9 0 1984 3 0 0 0 1 1 18.66.196.72 443 9 0 442 3 0 0 0 1 1 460701.2463378906 462685.1452636719 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.72@443_192.168.84.55@57106 "1970-01-01 00:07:40.701246338" "1970-01-01 00:07:42.685145264" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.01 kbits" "0.00 kbits"
192.168.84.55 55910 9 0 1991 3 0 0 0 1 1 18.66.196.39 443 9 0 442 3 0 0 0 1 1 452735.35498046875 462685.158203125 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.39@443_192.168.84.55@55910 "1970-01-01 00:07:32.735354980" "1970-01-01 00:07:42.685158203" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58748 94 0 85870 73 1 276 0 1 1 162.247.241.14 443 81 0 6896 13 0 0 0 1 1 30139.458251953125 462685.1633300781 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@58748 "1970-01-01 00:00:30.139458252" "1970-01-01 00:07:42.685163330" data.net HTTP/1.x-HTTP/2_null 83.86KB 6.73KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43062 460 0 524484 412 1 613 0 1 1 162.247.241.14 443 404 0 22498 44 0 0 0 1 1 12691.200927734375 462685.17529296875 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@43062 "1970-01-01 00:00:12.691200928" "1970-01-01 00:07:42.685175293" data.net HTTP/1.x-HTTP/2_null 512.19KB 21.97KB "0.01 kbits" "0.00 kbits"
192.168.84.55 58730 138 0 132589 110 0 0 0 1 1 162.247.241.14 443 106 0 12313 20 0 0 0 1 1 30137.376953125 462685.1882324219 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@58730 "1970-01-01 00:00:30.137376953" "1970-01-01 00:07:42.685188232" data.net HTTP/1.x-HTTP/2_null 129.48KB 12.02KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46554 9 0 2034 3 0 0 0 1 1 108.157.188.91 443 9 0 442 3 0 0 0 1 1 452774.0002441406 462688.3342285156 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.91@443_192.168.84.55@46554 "1970-01-01 00:07:32.774000244" "1970-01-01 00:07:42.688334229" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45510 9 0 2126 3 0 0 0 1 1 104.19.178.52 443 8 0 1887 2 0 0 0 1 1 452654.6042480469 462688.34033203125 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@45510 "1970-01-01 00:07:32.654604248" "1970-01-01 00:07:42.688340332" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.08KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43248 85 0 40104 56 1 35 0 1 1 199.127.193.105 443 89 0 9901 31 0 0 0 1 1 32397.308349609375 462802.21435546875 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 160 0 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 199.127.193.105@443_192.168.84.55@43248 "1970-01-01 00:00:32.397308350" "1970-01-01 00:07:42.802214355" cws.conviva.com HTTP/1.x-HTTP/2_null 39.16KB 9.67KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34926 28 0 7946 10 0 0 0 1 1 199.127.193.107 443 28 0 7918 7 0 0 0 1 1 31824.010986328125 462838.63916015625 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 160 0 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 199.127.193.107@443_192.168.84.55@34926 "1970-01-01 00:00:31.824010986" "1970-01-01 00:07:42.838639160" cws.conviva.com HTTP/1.x-HTTP/2_null 7.76KB 7.73KB "0.00 kbits" "0.00 kbits"
