c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 40166 162.247.243.29 443 140459.81982421875 180.622 5 0 5071 4 0 0 0 0 0 4 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40166 140640.44182421875 "1970-01-01 00:02:20.459819824" "1970-01-01 00:02:20.640441824" 4.95KB 375.00B "0.22 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 40180 162.247.243.29 443 147486.009765625 31.434 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40180 147517.443765625 "1970-01-01 00:02:27.486009766" "1970-01-01 00:02:27.517443766" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 57946 52.223.29.147 443 140339.27490234375 253.811 12 0 4386 6 0 0 0 1 0 13 0 5863 6 0 0 0 1 0 52.223.29.147@443_192.168.84.55@57946 140593.08590234374 "1970-01-01 00:02:20.339274902" "1970-01-01 00:02:20.593085902" 4.28KB 5.73KB "0.14 kbits" "0.18 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 57946 52.223.29.147 443 150591.20971679688 32.362 3 0 0 0 0 0 0 0 1 4 0 77 2 0 0 0 0 1 52.223.29.147@443_192.168.84.55@57946 150623.57171679687 "1970-01-01 00:02:30.591209717" "1970-01-01 00:02:30.623571717" 0B 77.00B "0.00 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 45414 3.126.67.130 443 121124.53686523438 37.261 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@45414 121161.79786523437 "1970-01-01 00:02:01.124536865" "1970-01-01 00:02:01.161797865" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42154 91.81.129.236 443 149652.94653320312 320.745 72 0 867 1 0 0 0 0 0 87 0 1948649 86 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 149973.69153320312 "1970-01-01 00:02:29.652946533" "1970-01-01 00:02:29.973691533" 867.00B 1.86MB "0.02 kbits" "48.60 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 48370 216.58.205.35 443 106526.0205078125 30.459 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 216.58.205.35@443_192.168.84.55@48370 106556.4795078125 "1970-01-01 00:01:46.526020508" "1970-01-01 00:01:46.556479508" 0B 0B "0.00 kbits" "0.00 kbits" update.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 51544 108.138.192.33 443 106526.01489257812 30.466 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.33@443_192.168.84.55@51544 106556.48089257813 "1970-01-01 00:01:46.526014893" "1970-01-01 00:01:46.556480893" 0B 0B "0.00 kbits" "0.00 kbits"  
192.168.84.55 40148 162.247.243.29 443 106525.99169921875 30.487 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40148 106556.47869921874 "1970-01-01 00:01:46.525991699" "1970-01-01 00:01:46.556478699" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 149534.52392578125 197.992 6 0 1710 2 0 0 0 0 0 8 0 35695 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 149732.51592578125 "1970-01-01 00:02:29.534523926" "1970-01-01 00:02:29.732515926" 1.67KB 34.86KB "0.07 kbits" "1.44 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42314 3.65.161.88 443 137429.99487304688 72.537 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.65.161.88@443_192.168.84.55@42314 137502.5318730469 "1970-01-01 00:02:17.429994873" "1970-01-01 00:02:17.502531873" 0B 0B "0.00 kbits" "0.00 kbits" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 51632 108.157.188.92 443 122942.01049804688 32.673 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.92@443_192.168.84.55@51632 122974.68349804687 "1970-01-01 00:02:02.942010498" "1970-01-01 00:02:02.974683498" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50650 108.139.243.99 443 122930.02172851562 34.853 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.139.243.99@443_192.168.84.55@50650 122964.87472851563 "1970-01-01 00:02:02.930021729" "1970-01-01 00:02:02.964874729" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 42000 151.101.242.49 443 124982.05590820312 239.684 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 151.101.242.49@443_192.168.84.55@42000 125221.73990820312 "1970-01-01 00:02:04.982055908" "1970-01-01 00:02:05.221739908" 0B 0B "0.00 kbits" "0.00 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 42166 91.81.129.236 443 151657.38452148438 324.333 74 0 867 1 0 0 0 0 0 102 0 1868831 101 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 151981.7175214844 "1970-01-01 00:02:31.657384521" "1970-01-01 00:02:31.981717521" 867.00B 1.78MB "0.02 kbits" "46.10 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 151534.31372070312 195.53 6 0 1710 2 0 0 0 0 0 8 0 35931 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 151729.84372070312 "1970-01-01 00:02:31.534313721" "1970-01-01 00:02:31.729843721" 1.67KB 35.09KB "0.07 kbits" "1.47 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 34324 199.127.194.108 443 113880.10693359375 146.98 4 0 3210 3 0 0 0 0 0 4 0 523 1 0 0 0 0 0 199.127.194.108@443_192.168.84.55@34324 114027.08693359375 "1970-01-01 00:01:53.880106934" "1970-01-01 00:01:54.027086934" 3.13KB 523.00B "0.17 kbits" "0.03 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 45436 3.126.67.130 443 123900.24584960938 40.747 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@45436 123940.99284960938 "1970-01-01 00:02:03.900245850" "1970-01-01 00:02:03.940992850" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42154 91.81.129.236 443 153628.49853515625 329.564 78 0 867 1 0 0 0 0 0 92 0 1940924 91 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 153958.06253515626 "1970-01-01 00:02:33.628498535" "1970-01-01 00:02:33.958062534" 867.00B 1.85MB "0.02 kbits" "47.11 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 153534.86572265625 181.38 6 0 1710 2 0 0 0 0 0 8 0 35816 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 153716.24572265625 "1970-01-01 00:02:33.534865723" "1970-01-01 00:02:33.716245723" 1.67KB 34.98KB "0.08 kbits" "1.58 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 56084 108.139.243.121 443 140267.044921875 100.712 5 0 1790 4 0 0 0 0 0 6 0 2224 3 0 0 0 0 0 108.139.243.121@443_192.168.84.55@56084 140367.756921875 "1970-01-01 00:02:20.267044922" "1970-01-01 00:02:20.367756922" 1.75KB 2.17KB "0.14 kbits" "0.18 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 45450 3.126.67.130 443 126623.0947265625 38.382 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@45450 126661.4767265625 "1970-01-01 00:02:06.623094727" "1970-01-01 00:02:06.661476727" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 45426 3.126.67.130 443 126786.18481445312 36.233 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@45426 126822.41781445312 "1970-01-01 00:02:06.786184814" "1970-01-01 00:02:06.822417814" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 42166 91.81.129.236 443 155654.75854492188 344.223 76 0 867 1 0 0 0 0 0 89 0 1871094 88 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 155998.98154492187 "1970-01-01 00:02:35.654758545" "1970-01-01 00:02:35.998981545" 867.00B 1.78MB "0.02 kbits" "43.49 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 155534.74169921875 199.266 6 0 1710 2 0 0 0 0 0 8 0 35838 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 155734.00769921875 "1970-01-01 00:02:35.534741699" "1970-01-01 00:02:35.734007699" 1.67KB 35.00KB "0.07 kbits" "1.44 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 157641.53369140625 333.854 81 0 867 1 0 0 0 0 0 104 0 2068395 103 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 157975.38769140624 "1970-01-01 00:02:37.641533691" "1970-01-01 00:02:37.975387691" 867.00B 1.97MB "0.02 kbits" "49.56 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 157534.67651367188 179.868 7 0 1710 2 0 0 0 0 0 10 0 35841 8 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 157714.54451367186 "1970-01-01 00:02:37.534676514" "1970-01-01 00:02:37.714544514" 1.67KB 35.00KB "0.08 kbits" "1.59 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40166 162.247.243.29 443 150454.95092773438 197.882 4 0 2808 3 0 0 0 0 0 4 0 284 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40166 150652.8329277344 "1970-01-01 00:02:30.454950928" "1970-01-01 00:02:30.652832928" 2.74KB 284.00B "0.11 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 40180 162.247.243.29 443 150461.18090820312 188.393 5 0 5069 4 0 0 0 0 0 4 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40180 150649.57390820314 "1970-01-01 00:02:30.461180908" "1970-01-01 00:02:30.649573908" 4.95KB 375.00B "0.22 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 159650.19482421875 325.818 73 0 867 1 0 0 0 0 0 87 0 1883272 86 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 159976.01282421875 "1970-01-01 00:02:39.650194824" "1970-01-01 00:02:39.976012824" 867.00B 1.80MB "0.02 kbits" "46.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 159534.90576171875 185.737 6 0 1710 2 0 0 0 0 0 7 0 35913 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 159720.64276171874 "1970-01-01 00:02:39.534905762" "1970-01-01 00:02:39.720642762" 1.67KB 35.07KB "0.07 kbits" "1.55 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 46020 52.28.71.195 443 152557.3876953125 324.618 15 0 4874 8 0 0 0 1 0 16 0 6674 7 0 0 0 1 0 52.28.71.195@443_192.168.84.55@46020 152882.0056953125 "1970-01-01 00:02:32.557387695" "1970-01-01 00:02:32.882005695" 4.76KB 6.52KB "0.12 kbits" "0.16 kbits" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 46020 52.28.71.195 443 162839.57055664062 29.065 3 0 0 0 0 0 0 0 1 3 0 77 1 0 0 0 0 1 52.28.71.195@443_192.168.84.55@46020 162868.63555664063 "1970-01-01 00:02:42.839570557" "1970-01-01 00:02:42.868635557" 0B 77.00B "0.00 kbits" "0.02 kbits" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 42166 91.81.129.236 443 161534.83374023438 473.678 82 0 1712 2 0 0 0 0 0 102 0 2064305 100 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 162008.5117402344 "1970-01-01 00:02:41.534833740" "1970-01-01 00:02:42.008511740" 1.67KB 1.97MB "0.03 kbits" "34.86 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 161741.73779296875 83.44 4 0 865 1 0 0 0 0 0 5 0 32801 4 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 161825.17779296875 "1970-01-01 00:02:41.741737793" "1970-01-01 00:02:41.825177793" 865.00B 32.03KB "0.08 kbits" "3.14 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 163534.56372070312 408.008 72 0 1712 2 0 0 0 0 0 88 0 1844445 86 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 163942.57172070313 "1970-01-01 00:02:43.534563721" "1970-01-01 00:02:43.942571721" 1.67KB 1.76MB "0.03 kbits" "36.16 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 163742.2685546875 95.814 3 0 865 1 0 0 0 0 0 4 0 33006 3 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 163838.0825546875 "1970-01-01 00:02:43.742268555" "1970-01-01 00:02:43.838082555" 865.00B 32.23KB "0.07 kbits" "2.76 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 44508 162.247.243.29 443 120862.39575195312 44.08 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@44508 120906.47575195313 "1970-01-01 00:02:00.862395752" "1970-01-01 00:02:00.906475752" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 54236 52.223.29.147 443 156376.02587890625 257.78 12 0 4345 6 0 0 0 1 0 14 0 5863 7 0 0 0 1 0 52.223.29.147@443_192.168.84.55@54236 156633.80587890625 "1970-01-01 00:02:36.376025879" "1970-01-01 00:02:36.633805879" 4.24KB 5.73KB "0.13 kbits" "0.18 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 54236 52.223.29.147 443 166606.57055664062 33.225 2 0 0 0 0 0 0 0 1 3 0 77 1 0 0 0 0 1 52.223.29.147@443_192.168.84.55@54236 166639.79555664063 "1970-01-01 00:02:46.606570557" "1970-01-01 00:02:46.639795557" 0B 77.00B "0.00 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 42166 91.81.129.236 443 165534.20654296875 419.987 76 0 1712 2 0 0 0 0 0 94 0 1892526 92 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 165954.19354296874 "1970-01-01 00:02:45.534206543" "1970-01-01 00:02:45.954193543" 1.67KB 1.80MB "0.03 kbits" "36.05 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 165741.0517578125 108.683 4 0 865 1 0 0 0 0 0 5 0 32795 4 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 165849.7347578125 "1970-01-01 00:02:45.741051758" "1970-01-01 00:02:45.849734758" 865.00B 32.03KB "0.06 kbits" "2.41 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 51832 104.18.32.137 443 122930.04370117188 38.151 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104.18.32.137@443_192.168.84.55@51832 122968.19470117187 "1970-01-01 00:02:02.930043701" "1970-01-01 00:02:02.968194701" 0B 0B "0.00 kbits" "0.00 kbits" api.onetrust.com HTTP/1.x-HTTP/2_null
192.168.84.55 33618 108.138.192.23 443 122930.03784179688 38.158 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.23@443_192.168.84.55@33618 122968.19584179687 "1970-01-01 00:02:02.930037842" "1970-01-01 00:02:02.968195842" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57120 99.86.159.128 443 122930.02856445312 34.844 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 99.86.159.128@443_192.168.84.55@57120 122964.87256445312 "1970-01-01 00:02:02.930028564" "1970-01-01 00:02:02.964872564" 0B 0B "0.00 kbits" "0.00 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55858 108.157.188.55 443 122930.00170898438 34.87 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.55@443_192.168.84.55@55858 122964.87170898437 "1970-01-01 00:02:02.930001709" "1970-01-01 00:02:02.964871709" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 46520 108.138.199.75 443 122910.03588867188 54.838 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.199.75@443_192.168.84.55@46520 122964.87388867188 "1970-01-01 00:02:02.910035889" "1970-01-01 00:02:02.964873889" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50520 108.138.192.99 443 122910.0185546875 54.857 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.99@443_192.168.84.55@50520 122964.8755546875 "1970-01-01 00:02:02.910018555" "1970-01-01 00:02:02.964875555" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40152 162.247.243.29 443 121181.99975585938 30.21 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40152 121212.20975585938 "1970-01-01 00:02:01.181999756" "1970-01-01 00:02:01.212209756" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 40134 162.247.243.29 443 121150.10180664062 34.314 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40134 121184.41580664062 "1970-01-01 00:02:01.150101807" "1970-01-01 00:02:01.184415807" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 60520 151.101.241.91 443 121150.08984375 34.327 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 151.101.241.91@443_192.168.84.55@60520 121184.41684375 "1970-01-01 00:02:01.150089844" "1970-01-01 00:02:01.184416844" 0B 0B "0.00 kbits" "0.00 kbits" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null
192.168.84.55 60104 99.86.159.117 443 121150.07885742188 34.336 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 99.86.159.117@443_192.168.84.55@60104 121184.41485742187 "1970-01-01 00:02:01.150078857" "1970-01-01 00:02:01.184414857" 0B 0B "0.00 kbits" "0.00 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50728 18.66.218.98 443 121150.02587890625 34.388 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.98@443_192.168.84.55@50728 121184.41387890626 "1970-01-01 00:02:01.150025879" "1970-01-01 00:02:01.184413879" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 38126 18.66.196.11 443 122941.99682617188 32.69 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.11@443_192.168.84.55@38126 122974.68682617188 "1970-01-01 00:02:02.941996826" "1970-01-01 00:02:02.974686826" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 59706 18.195.57.8 443 122942.0185546875 32.667 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.195.57.8@443_192.168.84.55@59706 122974.6855546875 "1970-01-01 00:02:02.942018555" "1970-01-01 00:02:02.974685555" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 51096 108.156.2.104 443 122942.02587890625 32.659 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.156.2.104@443_192.168.84.55@51096 122974.68487890625 "1970-01-01 00:02:02.942025879" "1970-01-01 00:02:02.974684879" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 48008 108.157.188.8 443 122946.35986328125 32.118 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.8@443_192.168.84.55@48008 122978.47786328125 "1970-01-01 00:02:02.946359863" "1970-01-01 00:02:02.978477863" 0B 0B "0.00 kbits" "0.00 kbits" playback.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33782 34.104.33.69 443 122946.37182617188 32.107 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 34.104.33.69@443_192.168.84.55@33782 122978.47882617188 "1970-01-01 00:02:02.946371826" "1970-01-01 00:02:02.978478826" 0B 0B "0.00 kbits" "0.00 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 167534.43774414062 459.481 77 0 1712 2 0 0 0 0 0 98 0 1941325 96 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 167993.91874414062 "1970-01-01 00:02:47.534437744" "1970-01-01 00:02:47.993918744" 1.67KB 1.85MB "0.03 kbits" "33.80 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 167741.40380859375 127.821 3 0 865 1 0 0 0 0 0 4 0 33109 3 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 167869.22480859375 "1970-01-01 00:02:47.741403809" "1970-01-01 00:02:47.869224809" 865.00B 32.33KB "0.05 kbits" "2.07 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50638 199.127.194.109 443 122974.40869140625 29.804 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 199.127.194.109@443_192.168.84.55@50638 123004.21269140625 "1970-01-01 00:02:02.974408691" "1970-01-01 00:02:03.004212691" 0B 0B "0.00 kbits" "0.00 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 47922 18.198.217.12 443 124982.01489257812 239.727 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.198.217.12@443_192.168.84.55@47922 125221.74189257812 "1970-01-01 00:02:04.982014893" "1970-01-01 00:02:05.221741893" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 56224 13.226.175.112 443 124982.04370117188 239.699 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13.226.175.112@443_192.168.84.55@56224 125221.74270117187 "1970-01-01 00:02:04.982043701" "1970-01-01 00:02:05.221742701" 0B 0B "0.00 kbits" "0.00 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37116 18.66.218.48 443 124982.05053710938 239.687 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.48@443_192.168.84.55@37116 125221.73753710938 "1970-01-01 00:02:04.982050537" "1970-01-01 00:02:05.221737537" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57256 18.66.196.77 443 124982.060546875 239.68 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.77@443_192.168.84.55@57256 125221.740546875 "1970-01-01 00:02:04.982060547" "1970-01-01 00:02:05.221740547" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40180 162.247.243.29 443 160464.97290039062 166.039 5 0 4747 4 0 0 0 0 0 5 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@40180 160631.01190039061 "1970-01-01 00:02:40.464972900" "1970-01-01 00:02:40.631011900" 4.64KB 375.00B "0.23 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 169741.40185546875 277.743 5 0 865 1 0 0 0 0 0 6 0 32761 5 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@42154 170019.14485546874 "1970-01-01 00:02:49.741401855" "1970-01-01 00:02:50.019144855" 865.00B 31.99KB "0.02 kbits" "0.94 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 169534.39990234375 478.368 78 0 1712 2 0 0 0 0 0 98 0 1968508 96 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 170012.76790234374 "1970-01-01 00:02:49.534399902" "1970-01-01 00:02:50.012767902" 1.67KB 1.88MB "0.03 kbits" "32.92 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 171534.56176757812 414.227 69 0 1712 2 0 0 0 0 0 80 0 1801208 78 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 171948.78876757814 "1970-01-01 00:02:51.534561768" "1970-01-01 00:02:51.948788768" 1.67KB 1.72MB "0.03 kbits" "34.79 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 171741.36889648438 106.14 5 0 865 1 0 0 0 0 0 6 0 32826 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 171847.5088964844 "1970-01-01 00:02:51.741368896" "1970-01-01 00:02:51.847508896" 865.00B 32.06KB "0.07 kbits" "2.47 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42154 91.81.129.236 443 173534.10180664062 442.358 77 0 1712 2 0 0 0 0 0 91 0 1947071 89 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42154 173976.45980664063 "1970-01-01 00:02:53.534101807" "1970-01-01 00:02:53.976459807" 1.67KB 1.86MB "0.03 kbits" "35.21 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42166 91.81.129.236 443 173742.06787109375 129.478 5 0 865 1 0 0 0 0 0 7 0 32896 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@42166 173871.54587109375 "1970-01-01 00:02:53.742067871" "1970-01-01 00:02:53.871545871" 865.00B 32.12KB "0.05 kbits" "2.03 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
