c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 55084 139 1 137 14 158564 122 0 0 0 1 1 162.247.243.29 443 118 0 118 107 6476 10 0 0 0 1 0 30136.650634765625 282699.03759765625 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@55084 "1970-01-01 00:00:30.136650635" "1970-01-01 00:04:42.699037598" data.net HTTP/1.x-HTTP/2_null 154.85KB 6.32KB "0.01 kbits" "0.00 kbits"
192.168.84.55 41904 10 0 9 5 1953 3 0 0 0 1 1 108.138.192.115 443 10 0 10 5 442 3 0 0 0 1 1 233141.11157226562 294794.6677246094 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.115@443_192.168.84.55@41904 "1970-01-01 00:03:53.141111572" "1970-01-01 00:04:54.794667725" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57232 10 0 9 5 2126 3 0 0 0 1 1 104.19.178.52 443 9 0 9 5 1887 2 0 0 0 1 1 233024.54760742188 294797.7185058594 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@57232 "1970-01-01 00:03:53.024547607" "1970-01-01 00:04:54.797718506" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.08KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60994 10 0 9 5 2023 3 0 0 0 1 1 18.66.196.25 443 10 0 10 5 442 3 0 0 0 1 1 233091.73559570312 294797.7263183594 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.25@443_192.168.84.55@60994 "1970-01-01 00:03:53.091735596" "1970-01-01 00:04:54.797726318" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.98KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58608 10 0 9 5 1970 3 0 0 0 1 1 108.157.188.37 443 9 0 9 5 442 2 0 0 0 1 1 233149.83569335938 294797.7307128906 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.37@443_192.168.84.55@58608 "1970-01-01 00:03:53.149835693" "1970-01-01 00:04:54.797730713" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 53730 10 0 9 5 1989 3 0 0 0 1 1 108.157.188.85 443 10 0 10 5 442 3 0 0 0 1 1 233251.83154296875 294804.3415527344 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.85@443_192.168.84.55@53730 "1970-01-01 00:03:53.251831543" "1970-01-01 00:04:54.804341553" acc.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 32824 10 0 9 5 2051 3 0 0 0 1 1 18.66.218.120 443 10 0 10 5 442 3 0 0 0 1 1 233080.4306640625 294807.5546875 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.120@443_192.168.84.55@32824 "1970-01-01 00:03:53.080430664" "1970-01-01 00:04:54.807554688" protection.dazn-api.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 53016 10 0 9 5 2002 3 0 0 0 1 1 108.139.243.13 443 9 0 9 5 442 2 0 0 0 1 1 233153.07836914062 294807.5676269531 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.13@443_192.168.84.55@53016 "1970-01-01 00:03:53.153078369" "1970-01-01 00:04:54.807567627" www.dazn.com HTTP/1.x-HTTP/2_null 1.96KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 49828 10 0 9 5 2007 3 0 0 0 1 1 108.157.186.76 443 10 0 10 5 442 3 0 0 0 1 1 233197.92431640625 294807.5725097656 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@49828 "1970-01-01 00:03:53.197924316" "1970-01-01 00:04:54.807572510" static.dazndn.com HTTP/1.x-HTTP/2_null 1.96KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51460 10 0 9 5 2049 3 0 0 0 1 1 13.226.175.6 443 9 0 9 4 442 3 0 0 0 1 1 233141.37768554688 294807.5803222656 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.6@443_192.168.84.55@51460 "1970-01-01 00:03:53.141377686" "1970-01-01 00:04:54.807580322" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 46714 10 0 9 5 2016 3 0 0 0 1 1 18.66.196.125 443 10 0 10 5 442 3 0 0 0 1 1 240577.39453125 300797.3835449219 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.125@443_192.168.84.55@46714 "1970-01-01 00:04:00.577394531" "1970-01-01 00:05:00.797383545" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 46396 27 0 26 13 9914 12 0 0 0 1 1 142.250.185.195 443 29 0 29 17 8723 10 1 1388 0 1 1 60557.488525390625 301061.83349609375 8192 update.googleapis.com - 160 0 update.googleapis.com - 142.250.185.195@443_192.168.84.55@46396 "1970-01-01 00:01:00.557488525" "1970-01-01 00:05:01.061833496" update.googleapis.com HTTP/1.x-HTTP/2_null 9.68KB 8.52KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46428 100 0 99 12 105552 86 0 0 0 1 1 162.247.241.14 443 93 0 93 81 5897 10 0 0 0 1 1 250683.7236328125 302628.5056152344 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@46428 "1970-01-01 00:04:10.683723633" "1970-01-01 00:05:02.628505615" data.net HTTP/1.x-HTTP/2_null 103.08KB 5.76KB "0.02 kbits" "0.00 kbits"
192.168.84.55 37364 14 0 13 8 1823 4 1 371 0 1 1 108.157.186.76 443 13 0 13 6 6175 5 1 1388 0 1 1 249959.970703125 310802.74169921875 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@37364 "1970-01-01 00:04:09.959970703" "1970-01-01 00:05:10.802741699" static.dazndn.com HTTP/1.x-HTTP/2_null 1.78KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59288 26 0 25 15 3170 9 0 0 0 1 1 52.59.96.26 443 52 0 52 11 70042 39 1 77 0 1 1 231415.5703125 312419.5146484375 8192 startup.core.indazn.com - 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@59288 "1970-01-01 00:03:51.415570312" "1970-01-01 00:05:12.419514648" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.10KB 68.40KB "0.00 kbits" "0.01 kbits"
192.168.84.55 43112 27 0 26 10 10259 15 0 0 0 1 1 35.156.96.205 443 33 0 33 16 17651 15 0 0 0 1 1 233061.9306640625 313081.18359375 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 35.156.96.205@443_192.168.84.55@43112 "1970-01-01 00:03:53.061930664" "1970-01-01 00:05:13.081183594" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 10.02KB 17.24KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57766 21 0 20 6 4668 13 0 0 0 1 1 3.120.25.142 443 25 0 25 14 1111 9 0 0 0 1 1 233063.00463867188 313100.7663574219 8192 partner-integration.ar.indazn.com - 160 128 partner-integration.ar.indazn.com - 3.120.25.142@443_192.168.84.55@57766 "1970-01-01 00:03:53.063004639" "1970-01-01 00:05:13.100766357" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.56KB 1.08KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48722 40 1 38 15 8226 22 1 181 0 1 1 3.75.98.239 443 40 0 40 24 6524 15 2 391 0 1 0 233589.36572265625 315688.9255371094 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@48722 "1970-01-01 00:03:53.589365723" "1970-01-01 00:05:15.688925537" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.03KB 6.37KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51254 16 0 15 7 923 8 0 0 0 1 1 142.250.185.100 443 16 0 16 8 4822 6 0 0 0 1 1 148653.17651367188 318886.0695800781 8192 www.google.com - 160 0 www.google.com - 142.250.185.100@443_192.168.84.55@51254 "1970-01-01 00:02:28.653176514" "1970-01-01 00:05:18.886069580" www.google.com HTTP/1.x-HTTP/2_null 923.00B 4.71KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38940 38 0 37 8 18476 28 0 0 0 1 1 52.223.29.147 443 46 0 46 27 8824 17 0 0 0 1 1 258834.28466796875 327906.7126464844 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@38940 "1970-01-01 00:04:18.834284668" "1970-01-01 00:05:27.906712646" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 18.04KB 8.62KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42352 1049 1 1048 1006 34761 41 0 0 0 1 0 91.81.129.236 443 1253 0 1253 41 25531128 1210 0 0 0 1 1 254735.08032226562 352353.5236816406 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@42352 "1970-01-01 00:04:14.735080322" "1970-01-01 00:05:52.353523682" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 33.95KB 24.35MB "0.00 kbits" "2.09 kbits"
192.168.84.55 41690 13 0 12 5 4314 6 0 0 0 1 1 52.223.29.147 443 16 0 16 7 5940 7 0 0 0 1 1 342989.1965332031 353267.9064941406 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@41690 "1970-01-01 00:05:42.989196533" "1970-01-01 00:05:53.267906494" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.21KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44028 434 0 433 424 2817 8 0 0 0 1 1 23.39.105.81 443 610 0 610 9 6872689 598 1 0 0 2 1 236021.43359375 356426.36669921875 8192 images.daznservices.com san1.daznservices.com 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@44028 "1970-01-01 00:03:56.021433594" "1970-01-01 00:05:56.426366699" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.75KB 6.55MB "0.00 kbits" "0.46 kbits"
192.168.84.55 37984 13 0 12 5 4287 6 0 0 0 1 1 52.223.29.147 443 16 0 16 7 5941 7 0 0 0 1 1 361849.3366699219 372227.38232421875 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@37984 "1970-01-01 00:06:01.849336670" "1970-01-01 00:06:12.227382324" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.19KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52812 15 1 13 4 4902 8 0 0 0 1 1 52.28.71.195 443 17 0 17 8 1294 8 0 0 0 1 0 374388.7727050781 384776.82373046875 8192 concurrency.playback.indazn.com - 160 128 concurrency.playback.indazn.com - 52.28.71.195@443_192.168.84.55@52812 "1970-01-01 00:06:14.388772705" "1970-01-01 00:06:24.776823730" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.79KB 1.26KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53304 15 0 14 7 4313 6 0 0 0 1 1 52.223.29.147 443 18 0 18 7 5941 9 0 0 0 1 1 377767.6435546875 388085.70068359375 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@53304 "1970-01-01 00:06:17.767643555" "1970-01-01 00:06:28.085700684" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.21KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41132 11 0 10 6 2137 3 0 0 0 1 1 91.81.128.189 443 12 0 12 4 4022 6 1 24 0 1 1 401136.345703125 406767.79052734375 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@41132 "1970-01-01 00:06:41.136345703" "1970-01-01 00:06:46.767790527" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.09KB 3.93KB "0.00 kbits" "0.01 kbits"
192.168.84.55 46296 15 0 14 7 4351 6 0 0 0 1 1 35.71.191.239 443 18 0 18 7 5941 9 1 77 0 1 1 421943.3283691406 432386.83349609375 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@46296 "1970-01-01 00:07:01.943328369" "1970-01-01 00:07:12.386833496" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.25KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35718 26 1 24 13 4776 10 0 0 0 1 1 93.184.221.165 443 26 0 26 13 5927 12 0 0 0 1 0 240124.6376953125 441180.1057128906 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@35718 "1970-01-01 00:04:00.124637695" "1970-01-01 00:07:21.180105713" t.co HTTP/1.x-HTTP/2_null 4.66KB 5.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46126 18 0 17 8 6046 8 0 0 0 1 1 35.71.191.239 443 19 0 19 8 6302 9 0 0 0 1 1 437771.99365234375 451294.5925292969 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@46126 "1970-01-01 00:07:17.771993652" "1970-01-01 00:07:31.294592529" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 5.90KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60396 20 1 18 4 4732 13 0 0 0 1 1 18.158.216.90 443 24 0 24 13 607 10 0 0 0 1 0 252332.20361328125 452680.79150390625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.158.216.90@443_192.168.84.55@60396 "1970-01-01 00:04:12.332203613" "1970-01-01 00:07:32.680791504" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.62KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33488 17 1 15 2 2834 12 0 0 0 1 1 18.158.216.90 443 23 0 23 12 607 10 0 0 0 1 0 256490.72436523438 452680.8146972656 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.158.216.90@443_192.168.84.55@33488 "1970-01-01 00:04:16.490724365" "1970-01-01 00:07:32.680814697" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.77KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60402 20 1 18 4 4789 13 0 0 0 1 1 18.158.216.90 443 25 0 25 14 607 10 0 0 0 1 0 254534.56469726562 452680.82763671875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.158.216.90@443_192.168.84.55@60402 "1970-01-01 00:04:14.534564697" "1970-01-01 00:07:32.680827637" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.68KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60400 23 1 21 3 4479 17 1 1053 0 1 1 18.158.216.90 443 29 0 29 18 576 10 1 31 0 1 0 253615.50366210938 452687.2775878906 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.158.216.90@443_192.168.84.55@60400 "1970-01-01 00:04:13.615503662" "1970-01-01 00:07:32.687277588" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.37KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45696 10 0 9 5 2201 3 0 0 0 1 1 91.81.128.189 443 9 0 9 4 571 3 0 0 0 1 1 449141.1203613281 456547.6022949219 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@45696 "1970-01-01 00:07:29.141120361" "1970-01-01 00:07:36.547602295" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.15KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55720 27 1 25 14 2981 10 0 0 0 1 1 151.101.241.91 443 28 0 28 20 5805 7 0 0 0 1 0 11075.692626953125 462667.3916015625 8192 google-ohttp-relay-safebrowsing.fastly-edge.com - 160 0 google-ohttp-relay-safebrowsing.fastly-edge.com - 151.101.241.91@443_192.168.84.55@55720 "1970-01-01 00:00:11.075692627" "1970-01-01 00:07:42.667391602" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null 2.91KB 5.67KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53298 104 0 103 51 9315 51 0 0 0 1 1 108.156.2.12 443 140 0 140 57 67546 81 0 0 0 1 1 13785.759521484375 462667.5305175781 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.12@443_192.168.84.55@53298 "1970-01-01 00:00:13.785759521" "1970-01-01 00:07:42.667530518" ar.indazn.com HTTP/1.x-HTTP/2_null 9.10KB 65.96KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60082 52 0 51 24 5490 26 0 0 0 1 1 108.138.192.65 443 64 0 64 35 13120 27 0 0 0 1 1 14835.24169921875 462667.5615234375 8192 follow-shortcuts.discovery.indazn.com - 160 0 follow-shortcuts.discovery.indazn.com - 108.138.192.65@443_192.168.84.55@60082 "1970-01-01 00:00:14.835241699" "1970-01-01 00:07:42.667561523" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.36KB 12.81KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48974 25 1 23 13 2553 9 0 0 0 1 1 34.104.33.69 443 26 0 26 18 9541 7 0 0 0 1 0 31629.650634765625 462667.5656738281 8192 safe.dazn.com - 160 0 safe.dazn.com - 34.104.33.69@443_192.168.84.55@48974 "1970-01-01 00:00:31.629650635" "1970-01-01 00:07:42.667565674" safe.dazn.com HTTP/1.x-HTTP/2_null 2.49KB 9.32KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60348 549 0 548 270 96024 277 0 0 0 1 1 108.139.243.60 443 868 0 868 256 1034678 610 2 2776 0 1 1 11079.25830078125 462667.5725097656 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.60@443_192.168.84.55@60348 "1970-01-01 00:00:11.079258301" "1970-01-01 00:07:42.667572510" www.dazn.com HTTP/1.x-HTTP/2_null 93.77KB 1010.43KB "0.00 kbits" "0.02 kbits"
192.168.84.55 55918 31 0 30 17 5195 12 0 0 0 1 1 108.157.188.8 443 35 0 35 21 12576 12 1 1388 0 1 1 32086.5576171875 462667.57666015625 8192 api.playback.indazn.com - 160 0 api.playback.indazn.com - 108.157.188.8@443_192.168.84.55@55918 "1970-01-01 00:00:32.086557617" "1970-01-01 00:07:42.667576660" playback.indazn.com HTTP/1.x-HTTP/2_null 5.07KB 12.28KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43044 56 0 55 22 5607 32 0 0 0 1 1 108.138.192.4 443 64 0 64 40 13074 22 1 638 0 1 1 13184.938720703125 462667.5866699219 8192 subscriptions-service.ar.indazn.com - 160 0 subscriptions-service.ar.indazn.com - 108.138.192.4@443_192.168.84.55@43044 "1970-01-01 00:00:13.184938721" "1970-01-01 00:07:42.667586670" ar.indazn.com HTTP/1.x-HTTP/2_null 5.48KB 12.77KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45708 60 0 59 24 5838 34 0 0 0 1 1 18.66.196.83 443 73 0 73 43 27187 28 0 0 0 1 1 13197.901611328125 462667.5915527344 8192 ott-authz-bff-prod.ar.indazn.com - 160 0 ott-authz-bff-prod.ar.indazn.com - 18.66.196.83@443_192.168.84.55@45708 "1970-01-01 00:00:13.197901611" "1970-01-01 00:07:42.667591553" ar.indazn.com HTTP/1.x-HTTP/2_null 5.70KB 26.55KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42838 44 0 43 17 5329 25 0 0 0 1 1 108.138.199.75 443 55 0 55 34 9760 19 0 0 0 1 1 14138.4287109375 462667.6003417969 8192 spolo-public-api-global.acc.indazn.com - 160 0 spolo-public-api-global.acc.indazn.com - 108.138.199.75@443_192.168.84.55@42838 "1970-01-01 00:00:14.138428711" "1970-01-01 00:07:42.667600342" acc.indazn.com HTTP/1.x-HTTP/2_null 5.20KB 9.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37982 59 0 58 17 5946 40 0 0 0 1 1 108.157.188.90 443 78 0 78 48 14169 28 0 0 0 1 1 12113.507568359375 462667.6103515625 8192 user-profile.ar.indazn.com - 160 0 user-profile.ar.indazn.com - 108.157.188.90@443_192.168.84.55@37982 "1970-01-01 00:00:12.113507568" "1970-01-01 00:07:42.667610352" ar.indazn.com HTTP/1.x-HTTP/2_null 5.81KB 13.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37272 48 0 47 22 11895 24 1 448 0 1 1 18.66.196.30 443 51 0 51 32 9252 17 0 0 0 1 1 20511.818359375 462667.64453125 8192 wa.appsflyer.com - 160 0 wa.appsflyer.com - 18.66.196.30@443_192.168.84.55@37272 "1970-01-01 00:00:20.511818359" "1970-01-01 00:07:42.667644531" wa.appsflyer.com HTTP/1.x-HTTP/2_null 11.62KB 9.04KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45064 83 0 82 32 7630 49 1 419 0 1 1 18.66.196.95 443 114 0 114 54 24186 58 0 0 0 1 1 13729.523681640625 462667.6486816406 8192 favouritesv2.discovery.indazn.com - 160 0 favouritesv2.discovery.indazn.com - 18.66.196.95@443_192.168.84.55@45064 "1970-01-01 00:00:13.729523682" "1970-01-01 00:07:42.667648682" discovery.indazn.com HTTP/1.x-HTTP/2_null 7.45KB 23.62KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36310 12 1 10 2 4547 7 0 0 0 1 1 3.73.166.114 443 11 0 11 7 390 3 0 0 0 1 0 454565.1906738281 462667.65234375 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@36310 "1970-01-01 00:07:34.565190674" "1970-01-01 00:07:42.667652344" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.44KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 39534 50 0 49 24 5201 24 0 0 0 1 1 99.86.159.78 443 63 0 63 32 12471 29 0 0 0 1 1 13131.91357421875 462667.65869140625 8192 onboarding.indazn.com - 160 0 onboarding.indazn.com - 99.86.159.78@443_192.168.84.55@39534 "1970-01-01 00:00:13.131913574" "1970-01-01 00:07:42.667658691" onboarding.indazn.com HTTP/1.x-HTTP/2_null 5.08KB 12.18KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40550 1338 0 1337 1270 6716 66 1 35 0 1 1 13.226.175.79 443 1837 0 1837 64 21419823 1771 0 0 0 1 1 12770.399658203125 462667.66357421875 8192 pkg.fe.indazn.com - 160 0 pkg.fe.indazn.com - 13.226.175.79@443_192.168.84.55@40550 "1970-01-01 00:00:12.770399658" "1970-01-01 00:07:42.667663574" fe.indazn.com HTTP/1.x-HTTP/2_null 6.56KB 20.43MB "0.00 kbits" "0.38 kbits"
192.168.84.55 50716 144 0 143 37 54732 105 2 639 0 1 1 18.66.218.100 443 170 0 170 92 70285 76 0 0 0 1 1 37037.08251953125 462667.6677246094 8192 sb.scorecardresearch.com - 160 0 sb.scorecardresearch.com - 18.66.218.100@443_192.168.84.55@50716 "1970-01-01 00:00:37.037082520" "1970-01-01 00:07:42.667667725" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null 53.45KB 68.64KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46504 274 0 273 168 22630 104 1 167 0 1 1 108.139.243.76 443 412 0 412 98 490728 312 1 800 0 1 1 13185.043701171875 462667.6875 8192 rail-router.discovery.indazn.com - 160 0 rail-router.discovery.indazn.com - 108.139.243.76@443_192.168.84.55@46504 "1970-01-01 00:00:13.185043701" "1970-01-01 00:07:42.667687500" discovery.indazn.com HTTP/1.x-HTTP/2_null 22.10KB 479.23KB "0.00 kbits" "0.01 kbits"
192.168.84.55 49780 41 0 40 18 4847 21 0 0 0 1 1 18.66.218.82 443 50 0 50 29 12439 19 0 0 0 1 1 12281.177734375 462667.71630859375 8192 authentication-prod.ar.indazn.com - 160 0 authentication-prod.ar.indazn.com - 18.66.218.82@443_192.168.84.55@49780 "1970-01-01 00:00:12.281177734" "1970-01-01 00:07:42.667716309" ar.indazn.com HTTP/1.x-HTTP/2_null 4.73KB 12.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48896 40 1 38 17 3006 20 1 39 0 1 1 151.101.240.157 443 42 0 42 28 4568 13 0 0 0 1 0 20501.442626953125 462667.720703125 8192 static.ads-twitter.com - 160 0 static.ads-twitter.com - 151.101.240.157@443_192.168.84.55@48896 "1970-01-01 00:00:20.501442627" "1970-01-01 00:07:42.667720703" twitter.com HTTP/1.x-HTTP/2_null 2.94KB 4.46KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47000 97 1 95 18 12953 76 0 0 0 1 1 151.101.242.49 443 130 0 130 81 13721 48 1 714 0 1 0 13195.04150390625 462667.7255859375 8192 cdn.contentful.com cdn.contentful.com 160 128 cdn.contentful.com - 151.101.242.49@443_192.168.84.55@47000 "1970-01-01 00:00:13.195041504" "1970-01-01 00:07:42.667725586" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2 12.65KB 13.40KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55996 61 0 60 27 5227 32 1 412 0 1 1 108.157.188.27 443 70 0 70 38 16890 30 1 716 0 1 1 13755.68359375 462668.07373046875 8192 rails.discovery.indazn.com - 160 0 rails.discovery.indazn.com - 108.157.188.27@443_192.168.84.55@55996 "1970-01-01 00:00:13.755683594" "1970-01-01 00:07:42.668073730" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.10KB 16.49KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48500 43 0 42 17 7286 24 0 0 0 1 1 104.18.32.137 443 53 0 53 33 5392 18 0 0 0 1 1 12689.106689453125 462668.07763671875 8192 consent-api.onetrust.com - 160 0 consent-api.onetrust.com - 104.18.32.137@443_192.168.84.55@48500 "1970-01-01 00:00:12.689106689" "1970-01-01 00:07:42.668077637" api.onetrust.com HTTP/1.x-HTTP/2_null 7.12KB 5.27KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43942 438 1 436 427 2982 8 0 0 0 1 1 23.39.105.81 443 661 0 661 8 6868508 651 1 0 0 2 0 456502.07568359375 462668.08251953125 8192 images.daznservices.com - 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@43942 "1970-01-01 00:07:36.502075684" "1970-01-01 00:07:42.668082520" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.91KB 6.55MB "0.00 kbits" "8.91 kbits"
