c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 57686 271 0 270 18 336941 251 0 0 0 1 1 3.78.2.92 443 266 0 266 227 7615 37 0 0 0 1 1 91976.470703125 272435.77978515625 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 3.78.2.92@443_192.168.84.55@57686 "1970-01-01 00:01:31.976470703" "1970-01-01 00:04:32.435779785" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 329.04KB 7.44KB "0.01 kbits" "0.00 kbits"
192.168.84.55 33492 4461 1 4460 4299 136205 160 1 845 0 1 0 91.81.129.236 443 5375 0 5375 160 107501301 5214 3 4200 0 1 0 33026.19775390625 274389.70166015625 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@33492 "1970-01-01 00:00:33.026197754" "1970-01-01 00:04:34.389701660" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 133.01KB 102.52MB "0.00 kbits" "3.56 kbits"
192.168.84.55 33514 4307 1 4306 4146 136195 159 0 0 0 1 0 91.81.129.236 443 5296 0 5296 159 99541310 5135 5 4334 0 1 1 33027.06640625 276380.1337890625 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@33514 "1970-01-01 00:00:33.027066406" "1970-01-01 00:04:36.380133789" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 133.00KB 94.93MB "0.00 kbits" "3.27 kbits"
192.168.84.55 45602 10 0 9 5 1985 3 0 0 0 1 1 13.226.175.6 443 10 0 10 5 442 3 0 0 0 1 1 232822.10961914062 293639.3076171875 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.6@443_192.168.84.55@45602 "1970-01-01 00:03:52.822109619" "1970-01-01 00:04:53.639307617" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45830 10 0 9 5 2049 3 0 0 0 1 1 108.138.192.93 443 10 0 10 5 442 3 0 0 0 1 1 232833.74438476562 293639.3264160156 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.93@443_192.168.84.55@45830 "1970-01-01 00:03:52.833744385" "1970-01-01 00:04:53.639326416" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41192 10 0 9 5 1970 3 0 0 0 1 1 108.139.243.81 443 10 0 10 5 442 3 0 0 0 1 1 232847.57177734375 293642.5598144531 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.81@443_192.168.84.55@41192 "1970-01-01 00:03:52.847571777" "1970-01-01 00:04:53.642559814" www.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42384 9 1 7 3 2012 3 0 0 0 1 1 162.247.243.29 443 8 0 8 5 483 2 0 0 0 1 0 232682.95361328125 293642.57177734375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@42384 "1970-01-01 00:03:52.682953613" "1970-01-01 00:04:53.642571777" data.net HTTP/1.x-HTTP/2_null 1.96KB 483.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 56408 10 0 9 5 2002 3 0 0 0 1 1 108.157.188.80 443 10 0 10 5 442 3 0 0 0 1 1 232847.05981445312 293642.57958984375 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.80@443_192.168.84.55@56408 "1970-01-01 00:03:52.847059814" "1970-01-01 00:04:53.642579590" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.96KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45438 10 0 9 5 2039 3 0 0 0 1 1 108.157.186.76 443 10 0 10 5 442 3 0 0 0 1 1 232874.66040039062 293642.5847167969 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@45438 "1970-01-01 00:03:52.874660400" "1970-01-01 00:04:53.642584717" static.dazndn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 56170 10 0 9 5 1957 3 0 0 0 1 1 108.157.188.5 443 10 0 10 5 442 3 0 0 0 1 1 232742.71044921875 293642.5905761719 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.5@443_192.168.84.55@56170 "1970-01-01 00:03:52.742710449" "1970-01-01 00:04:53.642590576" acc.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36276 10 0 9 5 1955 3 0 0 0 1 1 18.66.218.107 443 10 0 10 5 442 3 0 0 0 1 1 232777.16259765625 293642.5947265625 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.107@443_192.168.84.55@36276 "1970-01-01 00:03:52.777162598" "1970-01-01 00:04:53.642594727" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55368 10 0 9 5 2094 3 0 0 0 1 1 104.19.177.52 443 9 0 9 5 1887 2 0 0 0 1 1 232742.55078125 293642.6005859375 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.177.52@443_192.168.84.55@55368 "1970-01-01 00:03:52.742550781" "1970-01-01 00:04:53.642600586" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.04KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44270 10 0 9 5 2023 3 0 0 0 1 1 18.66.196.25 443 10 0 10 5 442 3 0 0 0 1 1 232779.77270507812 293645.7927246094 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.25@443_192.168.84.55@44270 "1970-01-01 00:03:52.779772705" "1970-01-01 00:04:53.645792725" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.98KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55322 11 0 10 6 1831 3 0 0 0 1 1 142.250.197.35 443 10 0 10 5 6346 3 0 0 0 1 1 232858.90161132812 293923.46875 8192 csi.gstatic.com - 160 0 csi.gstatic.com - 142.250.197.35@443_192.168.84.55@55322 "1970-01-01 00:03:52.858901611" "1970-01-01 00:04:53.923468750" csi.gstatic.com HTTP/1.x-HTTP/2_null 1.79KB 6.20KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45186 24 0 23 10 9915 12 0 0 0 1 1 142.250.185.195 443 25 0 25 16 8842 7 0 0 0 1 1 60476.118408203125 300824.11572265625 8192 update.googleapis.com - 160 0 update.googleapis.com - 142.250.185.195@443_192.168.84.55@45186 "1970-01-01 00:01:00.476118408" "1970-01-01 00:05:00.824115723" update.googleapis.com HTTP/1.x-HTTP/2_null 9.68KB 8.63KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41992 191 1 190 182 5667 7 0 0 0 1 0 91.81.128.189 443 216 0 216 7 3283736 207 1 1400 0 1 1 254293.5517578125 302285.7004394531 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@41992 "1970-01-01 00:04:14.293551758" "1970-01-01 00:05:02.285700439" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 5.53KB 3.13MB "0.00 kbits" "0.55 kbits"
192.168.84.55 53762 10 0 9 5 2048 3 0 0 0 1 1 18.66.196.26 443 9 0 9 5 442 2 0 0 0 1 1 240722.42358398438 302344.24658203125 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.26@443_192.168.84.55@53762 "1970-01-01 00:04:00.722423584" "1970-01-01 00:05:02.344246582" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55834 12 0 11 7 1909 3 0 0 0 1 1 142.250.186.66 443 11 0 11 5 6601 4 0 0 0 1 1 243936.3017578125 304353.8527832031 8192 pagead2.googlesyndication.com - 160 0 pagead2.googlesyndication.com - 142.250.186.66@443_192.168.84.55@55834 "1970-01-01 00:04:03.936301758" "1970-01-01 00:05:04.353852783" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null 1.86KB 6.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35640 33 0 32 8 16645 24 0 0 0 1 0 35.71.191.239 443 41 1 40 23 8025 16 0 0 0 1 0 257503.45361328125 307595.6767578125 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@35640 "1970-01-01 00:04:17.503453613" "1970-01-01 00:05:07.595676758" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 16.25KB 7.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43930 11 0 10 6 1823 3 0 0 0 1 1 108.157.186.76 443 11 0 11 5 6175 4 0 0 0 1 1 249960.18359375 310358.400390625 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@43930 "1970-01-01 00:04:09.960183594" "1970-01-01 00:05:10.358400391" static.dazndn.com HTTP/1.x-HTTP/2_null 1.78KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48696 24 0 23 13 3245 9 0 0 0 1 1 52.29.225.243 443 49 0 49 11 75477 36 0 0 0 1 1 231430.3076171875 310583.11962890625 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 52.29.225.243@443_192.168.84.55@48696 "1970-01-01 00:03:51.430307617" "1970-01-01 00:05:10.583119629" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.17KB 73.71KB "0.00 kbits" "0.01 kbits"
192.168.84.55 56146 27 1 25 9 10260 15 0 0 0 1 1 3.122.65.191 443 31 0 31 14 17653 16 0 0 0 1 0 233169.49560546875 311102.4367675781 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 3.122.65.191@443_192.168.84.55@56146 "1970-01-01 00:03:53.169495605" "1970-01-01 00:05:11.102436768" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 10.02KB 17.24KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46212 22 0 21 8 4712 12 0 0 0 1 1 3.120.25.142 443 27 0 27 14 6576 11 0 0 0 1 1 233174.0078125 311142.91162109375 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 3.120.25.142@443_192.168.84.55@46212 "1970-01-01 00:03:53.174007812" "1970-01-01 00:05:11.142911621" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.60KB 6.42KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39222 15 0 14 10 1846 3 0 0 0 1 1 142.250.185.226 443 14 0 14 5 6603 6 3 2776 0 2 1 252123.0498046875 314354.1484375 8192 securepubads.g.doubleclick.net - 160 0 securepubads.g.doubleclick.net - 142.250.185.226@443_192.168.84.55@39222 "1970-01-01 00:04:12.123049805" "1970-01-01 00:05:14.354148438" g.doubleclick.net HTTP/1.x-HTTP/2_null 1.80KB 6.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39234 14 0 13 9 1814 3 0 0 0 1 1 142.250.185.226 443 14 0 14 6 6604 5 1 0 0 2 1 252374.05981445312 314357.33642578125 8192 securepubads.g.doubleclick.net - 160 0 securepubads.g.doubleclick.net - 142.250.185.226@443_192.168.84.55@39234 "1970-01-01 00:04:12.374059814" "1970-01-01 00:05:14.357336426" g.doubleclick.net HTTP/1.x-HTTP/2_null 1.77KB 6.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53958 43 1 41 16 8291 24 3 611 0 1 1 3.75.98.239 443 42 0 42 25 6522 16 3 1040 0 1 0 233744.20043945312 316143.3806152344 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@53958 "1970-01-01 00:03:53.744200439" "1970-01-01 00:05:16.143380615" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.10KB 6.37KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48382 14 0 13 5 1096 8 0 0 0 1 1 74.125.143.84 443 14 0 14 8 939 4 0 0 0 1 1 147426.0498046875 318215.3806152344 8192 accounts.google.com - 160 0 accounts.google.com - 74.125.143.84@443_192.168.84.55@48382 "1970-01-01 00:02:27.426049805" "1970-01-01 00:05:18.215380615" accounts.google.com HTTP/1.x-HTTP/2_null 1.07KB 939.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 44944 16 0 15 5 6165 9 0 0 0 1 1 35.71.191.239 443 19 0 19 9 6301 8 0 0 0 1 1 307596.3576660156 327662.7517089844 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@44944 "1970-01-01 00:05:07.596357666" "1970-01-01 00:05:27.662751709" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 6.02KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41986 770 1 769 732 30170 36 0 0 0 1 0 91.81.128.189 443 1046 0 1046 36 19173337 1008 1 1400 0 1 1 253348.61059570312 336286.1804199219 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@41986 "1970-01-01 00:04:13.348610596" "1970-01-01 00:05:36.286180420" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 29.46KB 18.29MB "0.00 kbits" "1.85 kbits"
192.168.84.55 58086 229 0 228 29 242704 198 0 0 0 1 1 162.247.243.29 443 206 0 206 177 14014 27 0 0 0 1 1 12676.589599609375 340856.32958984375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@58086 "1970-01-01 00:00:12.676589600" "1970-01-01 00:05:40.856329590" data.net HTTP/1.x-HTTP/2_null 237.02KB 13.69KB "0.01 kbits" "0.00 kbits"
192.168.84.55 60346 14 0 13 6 4377 6 0 0 0 1 1 35.71.191.239 443 16 0 16 7 5940 7 0 0 0 1 1 342613.90478515625 352883.76171875 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@60346 "1970-01-01 00:05:42.613904785" "1970-01-01 00:05:52.883761719" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.27KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53382 640 0 639 630 2785 8 0 0 0 1 1 23.39.105.81 443 768 0 768 10 6872687 755 5 5552 0 2 1 236431.21044921875 357213.5895996094 8192 images.daznservices.com san1.daznservices.com 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@53382 "1970-01-01 00:03:56.431210449" "1970-01-01 00:05:57.213589600" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.72KB 6.55MB "0.00 kbits" "0.46 kbits"
192.168.84.55 33846 13 0 12 5 4350 6 0 0 0 1 1 35.71.191.239 443 15 0 15 7 5941 6 0 0 0 1 1 361483.3815917969 371764.00244140625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@33846 "1970-01-01 00:06:01.483381592" "1970-01-01 00:06:11.764002441" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.25KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 33186 16 0 15 7 5042 7 0 0 0 1 1 18.197.26.251 443 20 0 20 8 6751 10 1 77 0 1 1 373344.5124511719 383922.5556640625 8192 concurrency.playback.indazn.com playback.indazn.com 160 128 concurrency.playback.indazn.com - 18.197.26.251@443_192.168.84.55@33186 "1970-01-01 00:06:13.344512451" "1970-01-01 00:06:23.922555664" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.92KB 6.59KB "0.00 kbits" "0.01 kbits"
192.168.84.55 58380 14 0 13 6 4278 6 0 0 0 1 1 35.71.191.239 443 17 0 17 7 5940 8 0 0 0 1 1 377504.0065917969 387772.6296386719 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@58380 "1970-01-01 00:06:17.504006592" "1970-01-01 00:06:27.772629639" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.18KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37518 16 0 15 6 1089 8 0 0 0 1 1 34.107.243.93 443 16 0 16 8 3757 6 0 0 0 1 1 243923.52270507812 414185.6877441406 8192 push.services.mozilla.com - 160 0 push.services.mozilla.com - 34.107.243.93@443_192.168.84.55@37518 "1970-01-01 00:04:03.923522705" "1970-01-01 00:06:54.185687744" services.mozilla.com HTTP/1.x-HTTP/2_null 1.06KB 3.67KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57734 13 0 12 5 4352 6 0 0 0 1 1 35.71.191.239 443 15 0 15 7 5941 6 0 0 0 1 1 421497.9997558594 431782.57373046875 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@57734 "1970-01-01 00:07:01.497999756" "1970-01-01 00:07:11.782573730" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.25KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47976 26 0 25 13 4840 11 0 0 0 1 1 93.184.221.165 443 30 0 30 15 5923 13 2 120 0 1 1 240421.38842773438 440242.5498046875 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@47976 "1970-01-01 00:04:00.421388428" "1970-01-01 00:07:20.242549805" t.co HTTP/1.x-HTTP/2_null 4.73KB 5.78KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48100 11 0 10 4 1614 6 0 0 0 1 1 142.250.186.74 443 10 0 10 6 2086 2 0 0 0 1 1 445237.7336425781 445458.6228027344 8192 safebrowsing.googleapis.com - 160 0 safebrowsing.googleapis.com - 142.250.186.74@443_192.168.84.55@48100 "1970-01-01 00:07:25.237733643" "1970-01-01 00:07:25.458622803" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null 1.58KB 2.04KB "0.06 kbits" "0.08 kbits"
192.168.84.55 41694 216 1 214 29 229257 184 1 882 0 1 1 162.247.243.29 443 175 0 175 147 13135 27 0 0 0 1 0 30192.841796875 450828.8967285156 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@41694 "1970-01-01 00:00:30.192841797" "1970-01-01 00:07:30.828896729" data.net HTTP/1.x-HTTP/2_null 223.88KB 12.83KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48824 16 1 14 5 6138 8 0 0 0 1 1 35.71.191.239 443 19 0 19 8 6300 10 0 0 0 1 0 437507.1687011719 450998.9777832031 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@48824 "1970-01-01 00:07:17.507168701" "1970-01-01 00:07:30.998977783" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 5.99KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42012 3507 1 3505 3356 123948 148 3 2575 0 1 1 91.81.128.189 443 4485 0 4485 148 86281635 4336 2 2800 0 1 0 254294.43872070312 452593.56640625 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@42012 "1970-01-01 00:04:14.294438721" "1970-01-01 00:07:32.593566406" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 121.04KB 82.28MB "0.01 kbits" "3.48 kbits"
192.168.84.55 39790 17 1 15 2 2770 12 0 0 0 1 1 18.193.36.184 443 23 0 23 13 576 9 0 0 0 1 0 255387.81469726562 452683.4768066406 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@39790 "1970-01-01 00:04:15.387814697" "1970-01-01 00:07:32.683476807" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.71KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52260 23 1 21 2 4383 18 2 1446 0 1 1 18.193.36.184 443 29 0 29 19 576 9 0 0 0 1 0 251717.29174804688 452686.7985839844 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@52260 "1970-01-01 00:04:11.717291748" "1970-01-01 00:07:32.686798584" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.28KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52272 18 1 16 2 4757 13 0 0 0 1 1 18.193.36.184 443 23 0 23 13 576 9 0 0 0 1 0 252217.48168945312 452686.841796875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@52272 "1970-01-01 00:04:12.217481689" "1970-01-01 00:07:32.686841797" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.65KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52250 20 1 18 4 4732 13 0 0 0 1 1 18.193.36.184 443 24 0 24 14 576 9 0 0 0 1 0 250631.3427734375 452693.2297363281 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@52250 "1970-01-01 00:04:10.631342773" "1970-01-01 00:07:32.693229736" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.62KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47424 44 0 43 17 5298 25 0 0 0 1 1 108.138.199.75 443 54 0 54 34 9749 18 0 0 0 1 1 14235.220703125 462628.591796875 8192 spolo-public-api-global.acc.indazn.com - 160 0 spolo-public-api-global.acc.indazn.com - 108.138.199.75@443_192.168.84.55@47424 "1970-01-01 00:00:14.235220703" "1970-01-01 00:07:42.628591797" acc.indazn.com HTTP/1.x-HTTP/2_null 5.17KB 9.52KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45644 91 0 90 44 9246 45 0 0 0 1 1 108.156.2.104 443 127 0 127 50 67865 75 0 0 0 1 1 13810.95166015625 462635.0544433594 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.104@443_192.168.84.55@45644 "1970-01-01 00:00:13.810951660" "1970-01-01 00:07:42.635054443" ar.indazn.com HTTP/1.x-HTTP/2_null 9.03KB 66.27KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51154 86 0 85 36 7663 48 0 0 0 1 1 3.160.212.76 443 116 0 116 57 24121 57 0 0 0 1 1 13749.545654296875 462635.07568359375 8192 favouritesv2.discovery.indazn.com - 160 0 favouritesv2.discovery.indazn.com - 3.160.212.76@443_192.168.84.55@51154 "1970-01-01 00:00:13.749545654" "1970-01-01 00:07:42.635075684" discovery.indazn.com HTTP/1.x-HTTP/2_null 7.48KB 23.56KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52008 54 0 53 25 5490 27 1 39 0 1 1 108.138.192.65 443 65 0 65 36 13121 27 0 0 0 1 1 14637.03173828125 462635.0856933594 8192 follow-shortcuts.discovery.indazn.com - 160 0 follow-shortcuts.discovery.indazn.com - 108.138.192.65@443_192.168.84.55@52008 "1970-01-01 00:00:14.637031738" "1970-01-01 00:07:42.635085693" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.36KB 12.81KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42516 38 0 37 22 5227 14 2 590 0 1 1 108.157.188.3 443 38 0 38 21 12614 15 4 3815 0 1 1 32047.189697265625 462635.0947265625 8192 api.playback.indazn.com - 160 0 api.playback.indazn.com - 108.157.188.3@443_192.168.84.55@42516 "1970-01-01 00:00:32.047189697" "1970-01-01 00:07:42.635094727" playback.indazn.com HTTP/1.x-HTTP/2_null 5.10KB 12.32KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50178 18 0 17 8 4084 8 0 0 0 1 1 93.184.221.165 443 19 0 19 9 5340 8 0 0 0 1 1 460942.1584472656 462635.1057128906 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@50178 "1970-01-01 00:07:40.942158447" "1970-01-01 00:07:42.635105713" t.co HTTP/1.x-HTTP/2_null 3.99KB 5.21KB "0.02 kbits" "0.03 kbits"
192.168.84.55 42150 27 1 25 15 3013 9 0 0 0 1 1 151.101.241.91 443 27 0 27 19 5783 7 0 0 0 1 0 11118.346435546875 462635.11572265625 8192 google-ohttp-relay-safebrowsing.fastly-edge.com - 160 0 google-ohttp-relay-safebrowsing.fastly-edge.com - 151.101.241.91@443_192.168.84.55@42150 "1970-01-01 00:00:11.118346436" "1970-01-01 00:07:42.635115723" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null 2.94KB 5.65KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35082 59 0 58 17 5979 40 0 0 0 1 1 108.157.188.19 443 79 0 79 49 14172 28 0 0 0 1 1 11961.9296875 462635.1328125 8192 user-profile.ar.indazn.com - 160 0 user-profile.ar.indazn.com - 108.157.188.19@443_192.168.84.55@35082 "1970-01-01 00:00:11.961929688" "1970-01-01 00:07:42.635132812" ar.indazn.com HTTP/1.x-HTTP/2_null 5.84KB 13.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41352 61 0 60 24 5806 35 1 39 0 1 1 18.66.196.53 443 72 0 72 42 27164 28 0 0 0 1 1 13214.505615234375 462635.1437988281 8192 ott-authz-bff-prod.ar.indazn.com - 160 0 ott-authz-bff-prod.ar.indazn.com - 18.66.196.53@443_192.168.84.55@41352 "1970-01-01 00:00:13.214505615" "1970-01-01 00:07:42.635143799" ar.indazn.com HTTP/1.x-HTTP/2_null 5.67KB 26.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39180 57 0 56 24 5049 31 1 39 0 1 1 108.157.188.5 443 68 0 68 38 15923 28 0 0 0 1 1 13791.750732421875 462635.2346191406 8192 rails.discovery.indazn.com - 160 0 rails.discovery.indazn.com - 108.157.188.5@443_192.168.84.55@39180 "1970-01-01 00:00:13.791750732" "1970-01-01 00:07:42.635234619" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.93KB 15.55KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35728 167 0 166 45 60088 120 4 697 0 1 1 18.66.218.100 443 191 0 191 102 76974 87 2 1967 0 1 1 36942.71240234375 462635.2937011719 8192 sb.scorecardresearch.com - 160 0 sb.scorecardresearch.com - 18.66.218.100@443_192.168.84.55@35728 "1970-01-01 00:00:36.942712402" "1970-01-01 00:07:42.635293701" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null 58.68KB 75.17KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37382 44 0 43 23 5590 19 0 0 0 1 1 18.66.218.123 443 55 0 55 28 18286 25 1 1332 0 1 1 12767.994384765625 462635.3806152344 8192 event.discovery.indazn.com - 160 0 event.discovery.indazn.com - 18.66.218.123@443_192.168.84.55@37382 "1970-01-01 00:00:12.767994385" "1970-01-01 00:07:42.635380615" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.46KB 17.86KB "0.00 kbits" "0.00 kbits"
