c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 35728 18.66.218.100 443 96307.00244140625 144.529 4 0 1739 3 0 0 0 0 0 5 0 2173 2 0 0 0 0 0 18.66.218.100@443_192.168.84.55@35728 96451.53144140624 "1970-01-01 00:01:36.307002441" "1970-01-01 00:01:36.451531441" 1.70KB 2.12KB "0.10 kbits" "0.12 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 41428 3.127.124.21 443 92741.86376953125 38.903 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.127.124.21@443_192.168.84.55@41428 92780.76676953126 "1970-01-01 00:01:32.741863770" "1970-01-01 00:01:32.780766770" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 33514 91.81.129.236 443 121066.73876953125 29.77 1 0 0 0 0 0 0 0 0 3 0 3004 2 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 121096.50876953125 "1970-01-01 00:02:01.066738770" "1970-01-01 00:02:01.096508769" 0B 2.93KB "0.00 kbits" "0.81 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 119131.45166015625 734.804 74 0 1732 2 0 0 0 0 0 97 0 2068458 95 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 119866.25566015625 "1970-01-01 00:01:59.131451660" "1970-01-01 00:01:59.866255660" 1.69KB 1.97MB "0.02 kbits" "22.52 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 45750 34.104.33.69 443 78328.61279296875 38.504 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 34.104.33.69@443_192.168.84.55@45750 78367.11679296875 "1970-01-01 00:01:18.328612793" "1970-01-01 00:01:18.367116793" 0B 0B "0.00 kbits" "0.00 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40438 199.127.194.109 443 78328.60473632812 41.773 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 199.127.194.109@443_192.168.84.55@40438 78370.37773632813 "1970-01-01 00:01:18.328604736" "1970-01-01 00:01:18.370377736" 0B 0B "0.00 kbits" "0.00 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 42516 108.157.188.3 443 78328.595703125 41.784 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.3@443_192.168.84.55@42516 78370.379703125 "1970-01-01 00:01:18.328595703" "1970-01-01 00:01:18.370379703" 0B 0B "0.00 kbits" "0.00 kbits" playback.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37382 18.66.218.123 443 78328.57958984375 38.538 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.123@443_192.168.84.55@37382 78367.11758984375 "1970-01-01 00:01:18.328579590" "1970-01-01 00:01:18.367117590" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 35082 108.157.188.19 443 78328.57080078125 38.549 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.19@443_192.168.84.55@35082 78367.11980078125 "1970-01-01 00:01:18.328570801" "1970-01-01 00:01:18.367119801" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 52008 108.138.192.65 443 78328.56079101562 41.82 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.65@443_192.168.84.55@52008 78370.38079101563 "1970-01-01 00:01:18.328560791" "1970-01-01 00:01:18.370380791" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47424 108.138.199.75 443 78328.55078125 38.565 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.199.75@443_192.168.84.55@47424 78367.11578125 "1970-01-01 00:01:18.328550781" "1970-01-01 00:01:18.367115781" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 48920 52.29.231.145 443 78328.54174804688 38.572 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 52.29.231.145@443_192.168.84.55@48920 78367.11374804688 "1970-01-01 00:01:18.328541748" "1970-01-01 00:01:18.367113748" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 60404 54.93.160.13 443 78328.53173828125 41.843 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 54.93.160.13@443_192.168.84.55@60404 78370.37473828124 "1970-01-01 00:01:18.328531738" "1970-01-01 00:01:18.370374738" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45644 108.156.2.104 443 78328.517578125 38.597 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.156.2.104@443_192.168.84.55@45644 78367.114578125 "1970-01-01 00:01:18.328517578" "1970-01-01 00:01:18.367114578" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 39180 108.157.188.5 443 78328.509765625 38.602 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.5@443_192.168.84.55@39180 78367.111765625 "1970-01-01 00:01:18.328509766" "1970-01-01 00:01:18.367111766" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 51154 3.160.212.76 443 78328.49243164062 38.618 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.160.212.76@443_192.168.84.55@51154 78367.11043164063 "1970-01-01 00:01:18.328492432" "1970-01-01 00:01:18.367110432" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 41352 18.66.196.53 443 78328.4697265625 35.787 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.53@443_192.168.84.55@41352 78364.2567265625 "1970-01-01 00:01:18.328469727" "1970-01-01 00:01:18.364256726" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 48186 151.101.242.49 443 78328.46240234375 35.795 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 151.101.242.49@443_192.168.84.55@48186 78364.25740234375 "1970-01-01 00:01:18.328462402" "1970-01-01 00:01:18.364257402" 0B 0B "0.00 kbits" "0.00 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 51192 108.139.243.76 443 78328.45458984375 35.801 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.139.243.76@443_192.168.84.55@51192 78364.25558984376 "1970-01-01 00:01:18.328454590" "1970-01-01 00:01:18.364255589" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 39352 108.138.192.10 443 78328.43359375 35.821 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.10@443_192.168.84.55@39352 78364.25459375 "1970-01-01 00:01:18.328433594" "1970-01-01 00:01:18.364254594" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 123261.65771484375 356.698 66 0 867 1 0 0 0 0 0 81 0 1912052 80 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 123618.35571484375 "1970-01-01 00:02:03.261657715" "1970-01-01 00:02:03.618355715" 867.00B 1.82MB "0.02 kbits" "42.88 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 123017.32470703125 334.652 6 0 1710 2 0 0 0 0 0 9 0 35933 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 123351.97670703125 "1970-01-01 00:02:03.017324707" "1970-01-01 00:02:03.351976707" 1.67KB 35.09KB "0.04 kbits" "0.86 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 41436 3.127.124.21 443 95140.71557617188 40.483 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.127.124.21@443_192.168.84.55@41436 95181.19857617187 "1970-01-01 00:01:35.140715576" "1970-01-01 00:01:35.181198576" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 48366 13.226.175.42 443 80376.470703125 53.127 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13.226.175.42@443_192.168.84.55@48366 80429.597703125 "1970-01-01 00:01:20.376470703" "1970-01-01 00:01:20.429597703" 0B 0B "0.00 kbits" "0.00 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 41426 3.127.124.21 443 96447.90478515625 26.438 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.127.124.21@443_192.168.84.55@41426 96474.34278515624 "1970-01-01 00:01:36.447904785" "1970-01-01 00:01:36.474342785" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 33492 91.81.129.236 443 125017.265625 628.345 73 0 1712 2 0 0 0 0 0 86 0 1981314 84 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 125645.610625 "1970-01-01 00:02:05.017265625" "1970-01-01 00:02:05.645610625" 1.67KB 1.89MB "0.02 kbits" "25.23 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 125262.97875976562 79.588 3 0 865 1 0 0 0 0 0 4 0 32857 3 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 125342.56675976563 "1970-01-01 00:02:05.262978760" "1970-01-01 00:02:05.342566760" 865.00B 32.09KB "0.09 kbits" "3.30 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 127017.31079101562 195.929 5 0 1710 2 0 0 0 0 0 7 0 35921 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 127213.23979101563 "1970-01-01 00:02:07.017310791" "1970-01-01 00:02:07.213239791" 1.67KB 35.08KB "0.07 kbits" "1.47 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 126759.37280273438 314.265 69 0 867 1 0 0 0 0 0 88 0 1926303 87 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 127073.63780273437 "1970-01-01 00:02:06.759372803" "1970-01-01 00:02:07.073637803" 867.00B 1.84MB "0.02 kbits" "49.04 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 44480 104.244.42.3 443 84472.48071289062 50.831 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104.244.42.3@443_192.168.84.55@44480 84523.31171289063 "1970-01-01 00:01:24.472480713" "1970-01-01 00:01:24.523311713" 0B 0B "0.00 kbits" "0.00 kbits" analytics.twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 40954 93.184.221.165 443 84472.4736328125 50.835 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 93.184.221.165@443_192.168.84.55@40954 84523.3086328125 "1970-01-01 00:01:24.472473633" "1970-01-01 00:01:24.523308633" 0B 0B "0.00 kbits" "0.00 kbits" t.co HTTP/1.x-HTTP/2_null
192.168.84.55 35552 18.66.196.30 443 84472.466796875 50.84 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.30@443_192.168.84.55@35552 84523.306796875 "1970-01-01 00:01:24.472466797" "1970-01-01 00:01:24.523306797" 0B 0B "0.00 kbits" "0.00 kbits" wa.appsflyer.com HTTP/1.x-HTTP/2_null
192.168.84.55 48632 151.101.240.157 443 84472.43041992188 50.88 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 151.101.240.157@443_192.168.84.55@48632 84523.31041992188 "1970-01-01 00:01:24.472430420" "1970-01-01 00:01:24.523310420" 0B 0B "0.00 kbits" "0.00 kbits" twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 50646 91.81.128.189 443 125264.216796875 352.041 11 0 2105 4 1 641 0 1 0 10 0 3999 5 1 1400 0 1 0 91.81.128.189@443_192.168.84.55@50646 125616.257796875 "1970-01-01 00:02:05.264216797" "1970-01-01 00:02:05.616257797" 2.06KB 3.91KB "0.05 kbits" "0.09 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 41694 162.247.243.29 443 120590.232421875 191.688 6 0 5742 5 0 0 0 0 0 6 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@41694 120781.920421875 "1970-01-01 00:02:00.590232422" "1970-01-01 00:02:00.781920422" 5.61KB 375.00B "0.24 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 50646 91.81.128.189 443 130360.05859375 279.841 3 0 0 0 0 0 0 0 1 3 0 24 1 0 0 0 0 1 91.81.128.189@443_192.168.84.55@50646 130639.89959375 "1970-01-01 00:02:10.360058594" "1970-01-01 00:02:10.639899594" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 128760.29565429688 337.891 5 0 1710 2 0 0 0 0 0 7 0 35737 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 129098.18665429688 "1970-01-01 00:02:08.760295654" "1970-01-01 00:02:09.098186654" 1.67KB 34.90KB "0.04 kbits" "0.85 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 128761.13061523438 316.406 76 0 867 1 0 0 0 0 0 90 0 1967681 89 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 129077.53661523438 "1970-01-01 00:02:08.761130615" "1970-01-01 00:02:09.077536615" 867.00B 1.88MB "0.02 kbits" "49.75 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43324 52.223.29.147 443 121619.6484375 279.123 11 0 4381 6 0 0 0 1 0 13 0 5863 6 0 0 0 1 0 52.223.29.147@443_192.168.84.55@43324 121898.7714375 "1970-01-01 00:02:01.619648438" "1970-01-01 00:02:01.898771438" 4.28KB 5.73KB "0.13 kbits" "0.17 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 43324 52.223.29.147 443 131855.44775390625 43.033 2 0 0 0 0 0 0 0 1 3 0 77 1 0 0 0 0 1 52.223.29.147@443_192.168.84.55@43324 131898.48075390625 "1970-01-01 00:02:11.855447754" "1970-01-01 00:02:11.898480754" 0B 77.00B "0.00 kbits" "0.01 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 33514 91.81.129.236 443 130759.95166015625 322.532 6 0 1710 2 0 0 0 0 0 9 0 36111 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 131082.48366015626 "1970-01-01 00:02:10.759951660" "1970-01-01 00:02:11.082483660" 1.67KB 35.26KB "0.04 kbits" "0.90 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 130760.07958984375 319.126 68 0 867 1 0 0 0 0 0 87 0 1861269 86 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 131079.20558984374 "1970-01-01 00:02:10.760079590" "1970-01-01 00:02:11.079205590" 867.00B 1.78MB "0.02 kbits" "46.66 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 133148.36767578125 298.356 70 0 867 1 0 0 0 0 0 87 0 2017624 86 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 133446.72367578125 "1970-01-01 00:02:13.148367676" "1970-01-01 00:02:13.446723676" 867.00B 1.92MB "0.02 kbits" "54.10 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 133017.11767578125 239.792 11 0 1710 2 0 0 0 0 0 16 0 35732 14 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 133256.90967578124 "1970-01-01 00:02:13.017117676" "1970-01-01 00:02:13.256909676" 1.67KB 34.89KB "0.06 kbits" "1.19 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 135115.29370117188 804.536 167 0 867 1 0 0 0 0 0 214 0 1936673 213 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 135919.82970117187 "1970-01-01 00:02:15.115293701" "1970-01-01 00:02:15.919829701" 867.00B 1.85MB "0.01 kbits" "19.26 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 135018.32568359375 173.402 5 0 1710 2 0 0 0 0 0 7 0 35976 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 135191.72768359375 "1970-01-01 00:02:15.018325684" "1970-01-01 00:02:15.191727684" 1.67KB 35.13KB "0.08 kbits" "1.66 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 57686 3.78.2.92 443 91976.470703125 508.619 105 0 125997 95 0 0 0 1 0 104 0 6496 16 0 0 0 1 0 3.78.2.92@443_192.168.84.55@57686 92485.089703125 "1970-01-01 00:01:31.976470703" "1970-01-01 00:01:32.485089703" 123.04KB 6.34KB "1.98 kbits" "0.10 kbits" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 33492 91.81.129.236 443 137143.57763671875 337.718 72 0 867 1 0 0 0 0 0 92 0 1940359 91 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 137481.29563671874 "1970-01-01 00:02:17.143577637" "1970-01-01 00:02:17.481295637" 867.00B 1.85MB "0.02 kbits" "45.96 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 137017.49877929688 193.154 5 0 1710 2 0 0 0 0 0 7 0 35710 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 137210.65277929688 "1970-01-01 00:02:17.017498779" "1970-01-01 00:02:17.210652779" 1.67KB 34.87KB "0.07 kbits" "1.48 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 41694 162.247.243.29 443 130591.67041015625 185.248 5 0 4396 4 0 0 0 0 0 4 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@41694 130776.91841015626 "1970-01-01 00:02:10.591670410" "1970-01-01 00:02:10.776918410" 4.29KB 375.00B "0.19 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 35728 18.66.218.100 443 121527.07641601562 119.818 5 0 1785 4 0 0 0 0 0 7 0 2220 3 0 0 0 0 0 18.66.218.100@443_192.168.84.55@35728 121646.89441601562 "1970-01-01 00:02:01.527076416" "1970-01-01 00:02:01.646894416" 1.74KB 2.17KB "0.12 kbits" "0.15 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 139148.1767578125 584.587 139 0 1734 2 0 0 0 0 0 180 0 3839233 178 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 139732.7637578125 "1970-01-01 00:02:19.148176758" "1970-01-01 00:02:19.732763758" 1.69KB 3.66MB "0.02 kbits" "52.54 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 139017.0166015625 448.864 9 0 2575 3 0 0 0 0 0 11 0 68790 8 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@33492 139465.8806015625 "1970-01-01 00:02:19.017016602" "1970-01-01 00:02:19.465880602" 2.51KB 67.18KB "0.05 kbits" "1.23 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 141133.61181640625 322.911 77 0 867 1 0 0 0 0 0 86 0 1971397 85 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 141456.52281640624 "1970-01-01 00:02:21.133611816" "1970-01-01 00:02:21.456522815" 867.00B 1.88MB "0.02 kbits" "48.84 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 141017.9677734375 179.058 6 0 1710 2 0 0 0 0 0 9 0 35888 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 141197.0257734375 "1970-01-01 00:02:21.017967773" "1970-01-01 00:02:21.197025773" 1.67KB 35.05KB "0.08 kbits" "1.60 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60938 91.81.128.189 443 139259.55859375 316.872 7 0 2169 3 0 0 0 1 0 6 0 547 2 0 0 0 1 0 91.81.128.189@443_192.168.84.55@60938 139576.43059375 "1970-01-01 00:02:19.259558594" "1970-01-01 00:02:19.576430594" 2.12KB 547.00B "0.05 kbits" "0.01 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 142760.69775390625 371.885 6 0 1710 2 0 0 0 0 0 6 0 35866 4 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 143132.58275390626 "1970-01-01 00:02:22.760697754" "1970-01-01 00:02:23.132582754" 1.67KB 35.03KB "0.04 kbits" "0.77 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 142760.84057617188 368.445 74 0 867 1 0 0 0 0 0 94 0 1940067 93 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 143129.28557617188 "1970-01-01 00:02:22.760840576" "1970-01-01 00:02:23.129285576" 867.00B 1.85MB "0.02 kbits" "42.12 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60938 91.81.128.189 443 144724.3857421875 355.826 3 0 0 0 0 0 0 0 1 3 0 24 1 0 0 0 0 1 91.81.128.189@443_192.168.84.55@60938 145080.2117421875 "1970-01-01 00:02:24.724385742" "1970-01-01 00:02:25.080211742" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 58086 162.247.243.29 443 100589.69775390625 196.458 3 0 2174 2 0 0 0 0 0 3 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@58086 100786.15575390625 "1970-01-01 00:01:40.589697754" "1970-01-01 00:01:40.786155754" 2.12KB 375.00B "0.09 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 144764.57763671875 371.013 9 0 1710 2 0 0 0 0 0 9 0 35846 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 145135.59063671876 "1970-01-01 00:02:24.764577637" "1970-01-01 00:02:25.135590637" 1.67KB 35.01KB "0.04 kbits" "0.77 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 144765.98681640625 314.252 71 0 867 1 0 0 0 0 0 91 0 1916537 90 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 145080.23881640626 "1970-01-01 00:02:24.765986816" "1970-01-01 00:02:25.080238816" 867.00B 1.83MB "0.02 kbits" "48.79 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 146762.08569335938 360.488 6 0 1710 2 0 0 0 0 0 6 0 35917 4 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 147122.5736933594 "1970-01-01 00:02:26.762085693" "1970-01-01 00:02:27.122573693" 1.67KB 35.08KB "0.04 kbits" "0.80 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 146763.36767578125 359.246 69 0 867 1 0 0 0 0 0 84 0 1913656 83 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 147122.61367578126 "1970-01-01 00:02:26.763367676" "1970-01-01 00:02:27.122613676" 867.00B 1.83MB "0.02 kbits" "42.61 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 58066 142.250.186.74 443 104952.43676757812 34.291 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.186.74@443_192.168.84.55@58066 104986.72776757812 "1970-01-01 00:01:44.952436768" "1970-01-01 00:01:44.986727768" 0B 0B "0.00 kbits" "0.00 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 33492 91.81.129.236 443 148759.59375 378.592 6 0 1710 2 0 0 0 0 0 6 0 35837 4 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33492 149138.18575 "1970-01-01 00:02:28.759593750" "1970-01-01 00:02:29.138185750" 1.67KB 35.00KB "0.04 kbits" "0.76 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33514 91.81.129.236 443 148760.29565429688 377.872 73 0 867 1 0 0 0 0 0 95 0 1944572 94 0 0 0 0 0 91.81.129.236@443_192.168.84.55@33514 149138.16765429688 "1970-01-01 00:02:28.760295654" "1970-01-01 00:02:29.138167654" 867.00B 1.85MB "0.02 kbits" "41.17 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 41694 162.247.243.29 443 140593.12280273438 183.91 6 0 5734 5 0 0 0 0 0 6 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@41694 140777.03280273438 "1970-01-01 00:02:20.593122803" "1970-01-01 00:02:20.777032803" 5.60KB 375.00B "0.25 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 58086 162.247.243.29 443 145912.81176757812 47.006 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@58086 145959.81776757812 "1970-01-01 00:02:25.912811768" "1970-01-01 00:02:25.959817768" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 57592 52.223.29.147 443 140761.01171875 280.715 12 0 4353 6 0 0 0 1 0 13 0 5863 7 0 0 0 1 0 52.223.29.147@443_192.168.84.55@57592 141041.72671875 "1970-01-01 00:02:20.761011719" "1970-01-01 00:02:21.041726719" 4.25KB 5.73KB "0.12 kbits" "0.17 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 57592 52.223.29.147 443 150998.54174804688 42.817 2 0 0 0 0 0 0 0 1 3 0 77 1 0 0 0 0 1 52.223.29.147@443_192.168.84.55@57592 151041.35874804689 "1970-01-01 00:02:30.998541748" "1970-01-01 00:02:31.041358748" 0B 77.00B "0.00 kbits" "0.01 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 41422 3.127.124.21 443 121169.16162109375 29.201 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.127.124.21@443_192.168.84.55@41422 121198.36262109375 "1970-01-01 00:02:01.169161621" "1970-01-01 00:02:01.198362621" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
