c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 43110 91.81.128.189 443 79172.42504882812 246.139 5 0 5 3 1710 2 0 0 0 0 0 5 0 5 2 35891 3 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 79418.56404882812 "1970-01-01 00:01:19.172425049" "1970-01-01 00:01:19.418564049" 1.67KB 35.05KB "0.06 kbits" "1.17 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49102 142.250.185.110 443 68789.79833984375 96.093 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.185.110@443_192.168.84.55@49102 68885.89133984374 "1970-01-01 00:01:08.789798340" "1970-01-01 00:01:08.885891340" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 81281.3623046875 312.096 70 0 70 69 867 1 0 0 0 0 0 83 0 83 1 1916039 82 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 81593.4583046875 "1970-01-01 00:01:21.281362305" "1970-01-01 00:01:21.593458305" 867.00B 1.83MB "0.02 kbits" "49.11 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49102 142.250.185.110 443 83172.48120117188 131.377 2 0 2 1 0 0 0 0 0 0 1 2 0 2 1 0 0 0 0 0 0 1 142.250.185.110@443_192.168.84.55@49102 83303.85820117187 "1970-01-01 00:01:23.172481201" "1970-01-01 00:01:23.303858201" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 81172.70434570312 212.442 9 0 9 7 1710 2 0 0 0 0 0 11 0 11 2 36051 9 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 81385.14634570312 "1970-01-01 00:01:21.172704346" "1970-01-01 00:01:21.385146346" 1.67KB 35.21KB "0.06 kbits" "1.36 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49104 142.250.185.110 443 70837.84741210938 85.814 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.185.110@443_192.168.84.55@49104 70923.66141210937 "1970-01-01 00:01:10.837847412" "1970-01-01 00:01:10.923661412" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 33274 142.250.181.226 443 70837.82543945312 85.835 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.181.226@443_192.168.84.55@33274 70923.66043945313 "1970-01-01 00:01:10.837825439" "1970-01-01 00:01:10.923660439" 0B 0B "0.00 kbits" "0.00 kbits" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 83327.6962890625 579.086 72 0 72 71 867 1 0 0 0 0 0 85 0 85 1 1824395 84 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 83906.7822890625 "1970-01-01 00:01:23.327696289" "1970-01-01 00:01:23.906782289" 867.00B 1.74MB "0.01 kbits" "25.20 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36936 151.101.240.157 443 39154.661376953125 230.688 5 0 5 1 134 4 1 39 0 0 0 5 0 5 3 103 2 0 0 0 0 0 151.101.240.157@443_192.168.84.55@36936 39385.34937695313 "1970-01-01 00:00:39.154661377" "1970-01-01 00:00:39.385349377" 134.00B 103.00B "0.00 kbits" "0.00 kbits" twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 36614 18.66.196.30 443 39164.80029296875 220.557 8 0 8 3 1969 5 1 448 0 0 0 8 0 8 5 610 3 0 0 0 0 0 18.66.196.30@443_192.168.84.55@36614 39385.35729296875 "1970-01-01 00:00:39.164800293" "1970-01-01 00:00:39.385357293" 1.92KB 610.00B "0.07 kbits" "0.02 kbits" wa.appsflyer.com HTTP/1.x-HTTP/2_null
192.168.84.55 41754 93.184.221.165 443 39316.27734375 337.497 7 0 7 3 762 4 0 0 0 0 0 7 0 7 4 503 3 0 0 0 0 0 93.184.221.165@443_192.168.84.55@41754 39653.77434375 "1970-01-01 00:00:39.316277344" "1970-01-01 00:00:39.653774344" 762.00B 503.00B "0.02 kbits" "0.01 kbits" t.co HTTP/1.x-HTTP/2_null
192.168.84.55 40354 104.244.42.3 443 39316.332275390625 309.452 7 0 7 3 768 4 0 0 0 0 0 7 0 7 4 319 3 0 0 0 0 0 104.244.42.3@443_192.168.84.55@40354 39625.78427539062 "1970-01-01 00:00:39.316332275" "1970-01-01 00:00:39.625784275" 768.00B 319.00B "0.02 kbits" "0.01 kbits" analytics.twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 33274 142.250.181.226 443 85172.34643554688 45.864 2 0 2 1 0 0 0 0 0 0 1 2 0 2 1 0 0 0 0 0 0 1 142.250.181.226@443_192.168.84.55@33274 85218.21043554688 "1970-01-01 00:01:25.172346436" "1970-01-01 00:01:25.218210436" 0B 0B "0.00 kbits" "0.00 kbits" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null
192.168.84.55 49104 142.250.185.110 443 85172.28442382812 52.209 2 0 2 1 0 0 0 0 0 0 1 2 0 2 1 0 0 0 0 0 0 1 142.250.185.110@443_192.168.84.55@49104 85224.49342382813 "1970-01-01 00:01:25.172284424" "1970-01-01 00:01:25.224493424" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 83172.70532226562 237.464 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35815 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 83410.16932226563 "1970-01-01 00:01:23.172705322" "1970-01-01 00:01:23.410169322" 1.67KB 34.98KB "0.06 kbits" "1.21 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36102 18.66.218.100 443 76692.97900390625 153.256 4 0 4 1 1736 3 0 0 0 0 0 5 0 5 3 2171 2 0 0 0 0 0 18.66.218.100@443_192.168.84.55@36102 76846.23500390624 "1970-01-01 00:01:16.692979004" "1970-01-01 00:01:16.846235004" 1.70KB 2.12KB "0.09 kbits" "0.11 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 50744 35.71.191.239 443 76916.373046875 353.321 12 0 11 5 4370 6 0 0 0 1 0 14 0 14 6 5864 7 0 0 0 1 0 35.71.191.239@443_192.168.84.55@50744 77269.694046875 "1970-01-01 00:01:16.916373047" "1970-01-01 00:01:17.269694047" 4.27KB 5.73KB "0.10 kbits" "0.13 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 43110 91.81.128.189 443 85263.20239257812 417.078 76 0 76 75 867 1 0 0 0 0 0 91 0 91 1 2039205 90 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 85680.28039257812 "1970-01-01 00:01:25.263202393" "1970-01-01 00:01:25.680280393" 867.00B 1.94MB "0.02 kbits" "39.11 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 47002 104.18.25.111 443 40524.072265625 394.12 9 0 8 5 1889 3 0 0 0 1 0 8 0 8 3 4001 4 0 0 0 1 0 104.18.25.111@443_192.168.84.55@47002 40918.192265625 "1970-01-01 00:00:40.524072266" "1970-01-01 00:00:40.918192266" 1.84KB 3.91KB "0.04 kbits" "0.08 kbits" expansioneggnog.com HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 85172.53833007812 201.244 9 0 9 7 1710 2 0 0 0 0 0 10 0 10 2 36093 8 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 85373.78233007813 "1970-01-01 00:01:25.172538330" "1970-01-01 00:01:25.373782330" 1.67KB 35.25KB "0.07 kbits" "1.43 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 87320.18627929688 601.958 78 0 78 77 867 1 0 0 0 0 0 85 0 85 1 1852671 84 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 87922.14427929687 "1970-01-01 00:01:27.320186279" "1970-01-01 00:01:27.922144279" 867.00B 1.77MB "0.01 kbits" "24.62 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 87172.65625 229.652 5 0 5 3 1710 2 0 0 0 0 0 6 0 6 2 35563 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 87402.30825 "1970-01-01 00:01:27.172656250" "1970-01-01 00:01:27.402308250" 1.67KB 34.73KB "0.06 kbits" "1.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 45880 18.193.5.113 443 76981.81640625 109.195 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.193.5.113@443_192.168.84.55@45880 77091.01140625 "1970-01-01 00:01:16.981816406" "1970-01-01 00:01:17.091011406" 0B 0B "0.00 kbits" "0.00 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 45880 18.193.5.113 443 90620.150390625 54.229 2 0 2 1 0 0 0 0 0 0 1 3 0 3 1 77 1 0 0 0 0 1 18.193.5.113@443_192.168.84.55@45880 90674.379390625 "1970-01-01 00:01:30.620150391" "1970-01-01 00:01:30.674379391" 0B 77.00B "0.00 kbits" "0.01 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 34736 162.247.243.29 443 80750.80639648438 257.114 6 0 6 1 5408 5 0 0 0 0 0 6 0 6 5 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@34736 81007.92039648438 "1970-01-01 00:01:20.750806396" "1970-01-01 00:01:21.007920396" 5.28KB 375.00B "0.17 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 34744 162.247.243.29 443 60747.00439453125 234.518 6 0 6 1 5395 5 0 0 0 0 0 4 0 4 3 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@34744 60981.52239453125 "1970-01-01 00:01:00.747004395" "1970-01-01 00:01:00.981522395" 5.27KB 375.00B "0.18 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 34736 162.247.243.29 443 90752.48706054688 178.213 7 1 6 1 5056 4 0 0 0 0 1 5 0 5 3 394 2 0 0 0 0 0 162.247.243.29@443_192.168.84.55@34736 90930.70006054688 "1970-01-01 00:01:30.752487061" "1970-01-01 00:01:30.930700061" 4.94KB 394.00B "0.23 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 89310.37744140625 335.562 75 0 75 74 867 1 0 0 0 0 0 92 0 92 1 2031996 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 89645.93944140626 "1970-01-01 00:01:29.310377441" "1970-01-01 00:01:29.645939441" 867.00B 1.94MB "0.02 kbits" "48.44 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 89173.11743164062 244.656 7 0 7 5 1710 2 0 0 0 0 0 8 0 8 2 35871 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 89417.77343164063 "1970-01-01 00:01:29.173117432" "1970-01-01 00:01:29.417773432" 1.67KB 35.03KB "0.06 kbits" "1.17 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40112 18.193.36.184 443 61305.865234375 44.41 2 0 2 1 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 18.193.36.184@443_192.168.84.55@40112 61350.275234375 "1970-01-01 00:01:01.305865234" "1970-01-01 00:01:01.350275234" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 55914 3.120.25.142 443 76981.91333007812 109.237 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 3.120.25.142@443_192.168.84.55@55914 77091.15033007812 "1970-01-01 00:01:16.981913330" "1970-01-01 00:01:17.091150330" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 49602 3.122.65.191 443 76981.9033203125 109.249 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 3.122.65.191@443_192.168.84.55@49602 77091.1523203125 "1970-01-01 00:01:16.981903320" "1970-01-01 00:01:17.091152320" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 55914 3.120.25.142 443 91420.11840820312 3.366 2 1 1 0 0 0 0 0 0 0 1 2 0 2 0 77 2 0 0 0 0 0 3.120.25.142@443_192.168.84.55@55914 91423.48440820312 "1970-01-01 00:01:31.420118408" "1970-01-01 00:01:31.423484408" 0B 77.00B "0.00 kbits" "0.18 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 49602 3.122.65.191 443 91423.36303710938 78.61 3 0 3 2 0 0 0 0 0 0 1 4 0 4 1 77 2 0 0 0 0 1 3.122.65.191@443_192.168.84.55@49602 91501.97303710938 "1970-01-01 00:01:31.423363037" "1970-01-01 00:01:31.501973037" 0B 77.00B "0.00 kbits" "0.01 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 43126 91.81.128.189 443 47143.4970703125 111.619 5 0 5 4 865 1 0 0 0 0 0 5 0 5 1 32933 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43126 47255.1160703125 "1970-01-01 00:00:47.143497070" "1970-01-01 00:00:47.255116070" 865.00B 32.16KB "0.06 kbits" "2.36 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43126 91.81.128.189 443 92223.17333984375 178.689 3 1 3 2 0 0 0 0 0 0 0 2 0 2 0 24 1 0 0 0 0 1 91.81.128.189@443_192.168.84.55@43126 92401.86233984375 "1970-01-01 00:01:32.223173340" "1970-01-01 00:01:32.401862340" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40120 18.193.36.184 443 62764.3642578125 70.298 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 18.193.36.184@443_192.168.84.55@40120 62834.6622578125 "1970-01-01 00:01:02.764364258" "1970-01-01 00:01:02.834662258" 35.00B 31.00B "0.00 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 43136 91.81.128.189 443 91315.00122070312 512.29 74 0 74 73 867 1 0 0 0 0 0 87 0 87 1 1771804 86 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 91827.29122070312 "1970-01-01 00:01:31.315001221" "1970-01-01 00:01:31.827291221" 867.00B 1.69MB "0.01 kbits" "27.67 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 91172.70239257812 224.62 5 0 5 3 1710 2 0 0 0 0 0 6 0 6 2 36034 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 91397.32239257812 "1970-01-01 00:01:31.172702393" "1970-01-01 00:01:31.397322393" 1.67KB 35.19KB "0.06 kbits" "1.28 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 44044 3.75.98.239 443 81077.78442382812 54.52 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 3.75.98.239@443_192.168.84.55@44044 81132.30442382813 "1970-01-01 00:01:21.077784424" "1970-01-01 00:01:21.132304424" 0B 0B "0.00 kbits" "0.00 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 44044 3.75.98.239 443 94764.88623046875 64.947 3 1 2 1 0 0 0 0 0 0 1 3 0 3 1 63 2 0 0 0 0 0 3.75.98.239@443_192.168.84.55@44044 94829.83323046875 "1970-01-01 00:01:34.764886230" "1970-01-01 00:01:34.829833230" 0B 63.00B "0.00 kbits" "0.01 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 93263.7353515625 417.405 80 0 80 79 867 1 0 0 0 0 0 90 0 90 1 2048664 89 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 93681.1403515625 "1970-01-01 00:01:33.263735352" "1970-01-01 00:01:33.681140352" 867.00B 1.95MB "0.02 kbits" "39.26 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 93172.29736328125 198.085 9 0 9 7 1710 2 0 0 0 0 0 11 0 11 2 35885 9 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 93370.38236328126 "1970-01-01 00:01:33.172297363" "1970-01-01 00:01:33.370382363" 1.67KB 35.04KB "0.07 kbits" "1.45 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40124 18.193.36.184 443 65996.37426757812 52.733 2 0 2 1 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 18.193.36.184@443_192.168.84.55@40124 66049.10726757812 "1970-01-01 00:01:05.996374268" "1970-01-01 00:01:06.049107268" 35.00B 31.00B "0.01 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 36102 18.66.218.100 443 86689.70434570312 114.465 4 0 4 1 1736 3 0 0 0 0 0 5 0 5 3 2170 2 0 0 0 0 0 18.66.218.100@443_192.168.84.55@36102 86804.16934570312 "1970-01-01 00:01:26.689704346" "1970-01-01 00:01:26.804169346" 1.70KB 2.12KB "0.12 kbits" "0.15 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 50744 35.71.191.239 443 86777.11743164062 157.016 4 0 4 1 1797 3 0 0 0 0 0 5 0 5 3 361 2 0 0 0 0 0 35.71.191.239@443_192.168.84.55@50744 86934.13343164063 "1970-01-01 00:01:26.777117432" "1970-01-01 00:01:26.934133432" 1.75KB 361.00B "0.09 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 40118 18.193.36.184 443 66745.17504882812 95.783 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 18.193.36.184@443_192.168.84.55@40118 66840.95804882812 "1970-01-01 00:01:06.745175049" "1970-01-01 00:01:06.840958049" 35.00B 31.00B "0.00 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 43136 91.81.128.189 443 95288.859375 705.135 156 0 156 154 1734 2 0 0 0 0 0 180 0 180 2 3894608 178 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 95993.994375 "1970-01-01 00:01:35.288859375" "1970-01-01 00:01:35.993994375" 1.69KB 3.71MB "0.02 kbits" "44.19 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 95173.25122070312 540.561 12 0 12 9 2575 3 0 0 0 0 0 16 0 16 3 68778 13 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 95713.81222070313 "1970-01-01 00:01:35.173251221" "1970-01-01 00:01:35.713812221" 2.51KB 67.17KB "0.04 kbits" "1.02 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 97264.60229492188 325.599 73 0 73 72 867 1 0 0 0 0 0 88 0 88 1 1824792 87 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 97590.20129492188 "1970-01-01 00:01:37.264602295" "1970-01-01 00:01:37.590201295" 867.00B 1.74MB "0.02 kbits" "44.84 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 97171.7333984375 180.112 6 0 6 4 1710 2 0 0 0 0 0 9 0 9 2 35740 7 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 97351.8453984375 "1970-01-01 00:01:37.171733398" "1970-01-01 00:01:37.351845398" 1.67KB 34.90KB "0.08 kbits" "1.59 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 34744 162.247.243.29 443 90753.14501953125 177.524 4 0 4 1 2839 3 0 0 0 0 0 4 0 4 3 284 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@34744 90930.66901953125 "1970-01-01 00:01:30.753145020" "1970-01-01 00:01:30.930669020" 2.77KB 284.00B "0.13 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 58424 162.247.243.29 443 75701.775390625 216.578 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@58424 75918.353390625 "1970-01-01 00:01:15.701775391" "1970-01-01 00:01:15.918353391" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 47698 91.81.128.189 443 95641.90234375 352.112 8 0 7 4 2137 3 0 0 0 1 0 7 0 7 3 547 3 1 303 0 1 0 91.81.128.189@443_192.168.84.55@47698 95994.01434375 "1970-01-01 00:01:35.641902344" "1970-01-01 00:01:35.994014344" 2.09KB 547.00B "0.05 kbits" "0.01 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 47002 104.18.25.111 443 87221.90942382812 77.434 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 104.18.25.111@443_192.168.84.55@47002 87299.34342382812 "1970-01-01 00:01:27.221909424" "1970-01-01 00:01:27.299343424" 0B 0B "0.00 kbits" "0.00 kbits" expansioneggnog.com HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 99294.22705078125 330.565 66 0 66 65 867 1 0 0 0 0 0 81 0 81 1 2008384 80 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 99624.79205078125 "1970-01-01 00:01:39.294227051" "1970-01-01 00:01:39.624792051" 867.00B 1.92MB "0.02 kbits" "48.60 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 47698 91.81.128.189 443 100798.42333984375 410.96 3 0 3 2 0 0 0 0 0 0 1 3 0 3 1 24 1 0 0 0 0 1 91.81.128.189@443_192.168.84.55@47698 101209.38333984376 "1970-01-01 00:01:40.798423340" "1970-01-01 00:01:41.209383340" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 47002 104.18.25.111 443 101171.29638671875 47.873 2 0 2 1 0 0 0 0 0 0 1 2 0 2 1 0 0 0 0 0 0 1 104.18.25.111@443_192.168.84.55@47002 101219.16938671876 "1970-01-01 00:01:41.171296387" "1970-01-01 00:01:41.219169387" 0B 0B "0.00 kbits" "0.00 kbits" expansioneggnog.com HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 99173.1943359375 202.21 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 36005 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 99375.4043359375 "1970-01-01 00:01:39.173194336" "1970-01-01 00:01:39.375404336" 1.67KB 35.16KB "0.07 kbits" "1.42 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 101262.00830078125 362.572 69 0 69 68 867 1 0 0 0 0 0 80 0 80 1 1855987 79 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 101624.58030078125 "1970-01-01 00:01:41.262008301" "1970-01-01 00:01:41.624580301" 867.00B 1.77MB "0.02 kbits" "40.95 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 101171.4970703125 177.298 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35851 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 101348.7950703125 "1970-01-01 00:01:41.171497070" "1970-01-01 00:01:41.348795070" 1.67KB 35.01KB "0.08 kbits" "1.62 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 54186 142.250.186.74 443 58550.31103515625 229.902 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.186.74@443_192.168.84.55@54186 58780.21303515625 "1970-01-01 00:00:58.550311035" "1970-01-01 00:00:58.780213035" 0B 0B "0.00 kbits" "0.00 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 43136 91.81.128.189 443 103288.42700195312 325.269 69 0 69 68 867 1 0 0 0 0 0 82 0 82 1 1938846 81 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43136 103613.69600195313 "1970-01-01 00:01:43.288427002" "1970-01-01 00:01:43.613696002" 867.00B 1.85MB "0.02 kbits" "47.69 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43110 91.81.128.189 443 103172.43237304688 193.781 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35604 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 103366.21337304688 "1970-01-01 00:01:43.172432373" "1970-01-01 00:01:43.366213373" 1.67KB 34.77KB "0.07 kbits" "1.47 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 54056 142.250.185.195 443 60426.92236328125 707.744 20 0 19 7 9915 12 0 0 0 1 0 22 0 22 12 8933 9 0 0 0 1 0 142.250.185.195@443_192.168.84.55@54056 61134.66636328125 "1970-01-01 00:01:00.426922363" "1970-01-01 00:01:01.134666363" 9.68KB 8.72KB "0.11 kbits" "0.10 kbits" update.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 50744 35.71.191.239 443 96770.857421875 141.083 5 0 5 2 1798 3 0 0 0 0 0 5 0 5 3 361 2 0 0 0 0 0 35.71.191.239@443_192.168.84.55@50744 96911.940421875 "1970-01-01 00:01:36.770857422" "1970-01-01 00:01:36.911940422" 1.76KB 361.00B "0.10 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 50744 35.71.191.239 443 106853.4423828125 38.978 3 0 3 2 0 0 0 0 0 0 1 3 0 3 1 77 1 0 0 0 0 1 35.71.191.239@443_192.168.84.55@50744 106892.4203828125 "1970-01-01 00:01:46.853442383" "1970-01-01 00:01:46.892420383" 0B 77.00B "0.00 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 43110 91.81.128.189 443 105299.609375 758.855 78 0 78 77 867 1 0 0 0 0 0 92 0 92 1 1975167 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@43110 106058.464375 "1970-01-01 00:01:45.299609375" "1970-01-01 00:01:46.058464375" 867.00B 1.88MB "0.01 kbits" "20.82 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
