c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 37896 276 0 275 19 340167 255 0 0 0 1 1 3.78.2.92 443 267 0 267 229 7619 36 0 0 0 1 1 92494.34838867188 272671.3103027344 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 3.78.2.92@443_192.168.84.55@37896 "1970-01-01 00:01:32.494348389" "1970-01-01 00:04:32.671310303" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 332.19KB 7.44KB "0.02 kbits" "0.00 kbits"
192.168.84.55 55230 10 0 9 5 1938 3 0 0 0 1 1 108.157.188.37 443 10 0 10 5 442 3 0 0 0 1 1 232851.43334960938 294149.5490722656 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.37@443_192.168.84.55@55230 "1970-01-01 00:03:52.851433350" "1970-01-01 00:04:54.149549072" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.89KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 56618 10 0 9 5 1957 3 0 0 0 1 1 108.157.188.5 443 10 0 10 5 442 3 0 0 0 1 1 232696.822265625 294149.5654296875 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.5@443_192.168.84.55@56618 "1970-01-01 00:03:52.696822266" "1970-01-01 00:04:54.149565430" acc.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58936 10 0 9 5 1959 3 0 0 0 1 1 18.66.196.25 443 10 0 10 5 442 3 0 0 0 1 1 232779.54736328125 294149.59521484375 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.25@443_192.168.84.55@58936 "1970-01-01 00:03:52.779547363" "1970-01-01 00:04:54.149595215" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60780 10 0 9 5 2017 3 0 0 0 1 1 13.226.175.87 443 10 0 10 5 442 3 0 0 0 1 1 232836.94921875 294149.6052246094 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.87@443_192.168.84.55@60780 "1970-01-01 00:03:52.836949219" "1970-01-01 00:04:54.149605225" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 35324 10 0 9 5 2017 3 0 0 0 1 1 108.138.192.33 443 10 0 10 5 442 3 0 0 0 1 1 232836.62133789062 294161.94140625 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.33@443_192.168.84.55@35324 "1970-01-01 00:03:52.836621338" "1970-01-01 00:04:54.161941406" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 49314 10 0 9 5 1938 3 0 0 0 1 1 108.139.243.60 443 10 0 10 5 442 3 0 0 0 1 1 232851.873046875 294161.95703125 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.60@443_192.168.84.55@49314 "1970-01-01 00:03:52.851873047" "1970-01-01 00:04:54.161957031" www.dazn.com HTTP/1.x-HTTP/2_null 1.89KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42128 13 0 12 8 2019 3 0 0 0 1 1 18.66.218.110 443 12 0 12 5 6179 5 0 0 0 1 1 232793.26831054688 294161.96533203125 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.110@443_192.168.84.55@42128 "1970-01-01 00:03:52.793268311" "1970-01-01 00:04:54.161965332" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.97KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57880 10 0 9 5 2039 3 0 0 0 1 1 108.157.186.76 443 10 0 10 5 442 3 0 0 0 1 1 232918.65942382812 294161.9743652344 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@57880 "1970-01-01 00:03:52.918659424" "1970-01-01 00:04:54.161974365" static.dazndn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58952 30 0 29 8 14918 21 0 0 0 1 0 35.71.191.239 443 34 1 33 17 7715 15 0 0 0 1 0 258349.42236328125 297393.9982910156 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@58952 "1970-01-01 00:04:18.349422363" "1970-01-01 00:04:57.393998291" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 14.57KB 7.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54056 27 0 26 13 9915 12 0 0 0 1 1 142.250.185.195 443 30 0 30 18 9006 10 0 0 0 1 1 60426.92236328125 301115.4113769531 8192 update.googleapis.com - 160 0 update.googleapis.com - 142.250.185.195@443_192.168.84.55@54056 "1970-01-01 00:01:00.426922363" "1970-01-01 00:05:01.115411377" update.googleapis.com HTTP/1.x-HTTP/2_null 9.68KB 8.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50332 10 0 9 5 2048 3 0 0 0 1 1 18.66.196.39 443 10 0 10 5 442 3 0 0 0 1 1 240546.85229492188 301889.4924316406 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.39@443_192.168.84.55@50332 "1970-01-01 00:04:00.546852295" "1970-01-01 00:05:01.889492432" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 43136 4399 1 4398 4216 151679 181 4 3433 0 1 0 91.81.128.189 443 5284 0 5284 181 106194579 5101 6 7001 0 1 1 33180.5693359375 306112.18701171875 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@43136 "1970-01-01 00:00:33.180569336" "1970-01-01 00:05:06.112187012" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 148.12KB 101.28MB "0.00 kbits" "3.11 kbits"
192.168.84.55 59662 27 0 26 16 3148 9 0 0 0 1 1 52.29.225.243 443 46 0 46 10 75506 34 0 0 0 1 1 231386.37036132812 311825.525390625 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 52.29.225.243@443_192.168.84.55@59662 "1970-01-01 00:03:51.386370361" "1970-01-01 00:05:11.825525391" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.07KB 73.74KB "0.00 kbits" "0.01 kbits"
192.168.84.55 37196 12 0 11 6 1823 4 1 371 0 1 1 108.157.186.76 443 12 0 12 6 6175 4 0 0 0 1 1 249958.30932617188 311871.21533203125 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@37196 "1970-01-01 00:04:09.958309326" "1970-01-01 00:05:11.871215332" static.dazndn.com HTTP/1.x-HTTP/2_null 1.78KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36484 27 0 26 9 10120 16 0 0 0 1 1 3.122.65.191 443 29 0 29 15 12225 12 0 0 0 1 1 233072.08227539062 312507.2883300781 8192 segmentation-service-api.discovery.indazn.com - 160 128 segmentation-service-api.discovery.indazn.com - 3.122.65.191@443_192.168.84.55@36484 "1970-01-01 00:03:53.072082275" "1970-01-01 00:05:12.507288330" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 9.88KB 11.94KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40950 22 0 21 8 4743 12 0 0 0 1 1 35.157.103.159 443 26 0 26 13 6578 11 0 0 0 1 1 233071.990234375 312507.2902832031 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 35.157.103.159@443_192.168.84.55@40950 "1970-01-01 00:03:53.071990234" "1970-01-01 00:05:12.507290283" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.63KB 6.42KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39596 38 1 36 13 8261 22 1 362 0 1 1 3.67.218.2 443 37 0 37 23 6499 13 0 0 0 1 0 233574.42822265625 315069.9924316406 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.67.218.2@443_192.168.84.55@39596 "1970-01-01 00:03:53.574428223" "1970-01-01 00:05:15.069992432" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.07KB 6.35KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40964 20 0 19 6 7898 12 0 0 0 1 1 52.223.29.147 443 22 0 22 12 6663 8 0 0 0 1 1 297394.42919921875 327429.63623046875 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@40964 "1970-01-01 00:04:57.394429199" "1970-01-01 00:05:27.429636230" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 7.71KB 6.51KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37170 150 1 148 13 170944 134 0 0 0 1 1 162.247.243.29 443 142 0 142 128 4644 13 0 0 0 1 0 220776.79833984375 332047.1394042969 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@37170 "1970-01-01 00:03:40.776798340" "1970-01-01 00:05:32.047139404" data.net HTTP/1.x-HTTP/2_null 166.94KB 4.54KB "0.01 kbits" "0.00 kbits"
192.168.84.55 40598 17 0 16 7 1085 8 0 0 0 1 1 34.117.188.166 443 16 0 16 8 3765 6 0 0 0 1 1 174419.13037109375 345014.2470703125 8192 contile.services.mozilla.com - 160 0 contile.services.mozilla.com - 34.117.188.166@443_192.168.84.55@40598 "1970-01-01 00:02:54.419130370" "1970-01-01 00:05:45.014247070" services.mozilla.com HTTP/1.x-HTTP/2_null 1.06KB 3.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40252 14 0 13 6 4348 6 0 0 0 1 1 52.223.29.147 443 17 0 17 7 5940 8 0 0 0 1 1 342355.2302246094 352743.1623535156 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@40252 "1970-01-01 00:05:42.355230225" "1970-01-01 00:05:52.743162354" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.25KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39256 18 0 17 6 2337 10 0 0 0 1 1 34.225.238.237 443 20 0 20 10 654 8 1 39 0 1 1 181797.61840820312 353205.54833984375 8192 collector-hpn.ghostery.net - 160 0 collector-hpn.ghostery.net - 34.225.238.237@443_192.168.84.55@39256 "1970-01-01 00:03:01.797618408" "1970-01-01 00:05:53.205548340" hpn.ghostery.net HTTP/1.x-HTTP/2_null 2.28KB 654.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57830 439 0 438 429 2785 8 0 0 0 1 1 23.39.105.81 443 613 0 613 9 6872686 601 1 0 0 2 1 236046.40625 356507.1950683594 8192 images.daznservices.com san1.daznservices.com 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@57830 "1970-01-01 00:03:56.046406250" "1970-01-01 00:05:56.507195068" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.72KB 6.55MB "0.00 kbits" "0.46 kbits"
192.168.84.55 60572 13 0 12 5 4351 6 0 0 0 1 1 52.223.29.147 443 16 0 16 7 5940 7 0 0 0 1 1 361185.20703125 371460.30224609375 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@60572 "1970-01-01 00:06:01.185207031" "1970-01-01 00:06:11.460302246" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.25KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56692 16 0 15 7 5014 7 0 0 0 1 1 18.197.26.251 443 17 0 17 8 6751 7 0 0 0 1 1 373835.5554199219 384179.22900390625 8192 concurrency.playback.indazn.com playback.indazn.com 160 128 concurrency.playback.indazn.com - 18.197.26.251@443_192.168.84.55@56692 "1970-01-01 00:06:13.835555420" "1970-01-01 00:06:24.179229004" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.90KB 6.59KB "0.00 kbits" "0.01 kbits"
192.168.84.55 40694 13 1 11 4 4342 6 0 0 0 1 1 52.223.29.147 443 13 0 13 5 5941 7 0 0 0 1 0 377322.7490234375 387562.9362792969 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@40694 "1970-01-01 00:06:17.322749023" "1970-01-01 00:06:27.562936279" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.24KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58046 10 0 9 5 2169 3 0 0 0 1 1 91.81.128.189 443 9 0 9 4 571 3 0 0 0 1 1 398940.8762207031 404153.0202636719 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@58046 "1970-01-01 00:06:38.940876221" "1970-01-01 00:06:44.153020264" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.12KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33608 12 0 11 7 2169 3 0 0 0 1 1 91.81.128.189 443 11 0 11 4 571 5 2 327 0 1 1 410772.4504394531 416218.6384277344 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@33608 "1970-01-01 00:06:50.772450439" "1970-01-01 00:06:56.218638428" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.12KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 43930 13 1 11 4 4319 6 0 0 0 1 1 52.223.29.147 443 14 0 14 6 5940 7 0 0 0 1 0 421253.6904296875 431494.47021484375 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@43930 "1970-01-01 00:07:01.253690430" "1970-01-01 00:07:11.494470215" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.22KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36932 126 1 124 16 132400 107 0 0 0 1 1 162.247.243.29 443 106 0 106 90 5467 15 0 0 0 1 0 232691.17919921875 432033.6833496094 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@36932 "1970-01-01 00:03:52.691179199" "1970-01-01 00:07:12.033683350" data.net HTTP/1.x-HTTP/2_null 129.30KB 5.34KB "0.01 kbits" "0.00 kbits"
192.168.84.55 49480 25 0 24 13 4775 10 0 0 0 1 1 93.184.221.165 443 27 0 27 13 5904 12 1 546 0 1 1 240421.34423828125 441311.1384277344 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@49480 "1970-01-01 00:04:00.421344238" "1970-01-01 00:07:21.311138428" t.co HTTP/1.x-HTTP/2_null 4.66KB 5.77KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36906 53 1 51 13 40562 37 0 0 0 1 1 162.247.243.29 443 47 0 47 34 7604 12 0 0 0 1 0 232691.01904296875 442033.943359375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@36906 "1970-01-01 00:03:52.691019043" "1970-01-01 00:07:22.033943359" data.net HTTP/1.x-HTTP/2_null 39.61KB 7.43KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44788 20 0 19 7 7782 11 0 0 0 1 1 52.223.29.147 443 22 0 22 12 1424 8 0 0 0 1 1 437308.3273925781 451362.3083496094 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@44788 "1970-01-01 00:07:17.308327393" "1970-01-01 00:07:31.362308350" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 7.60KB 1.39KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37710 12 0 11 6 2169 4 1 64 0 1 1 91.81.128.189 443 11 0 11 5 571 4 1 244 0 1 1 446666.89501953125 452139.6062011719 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@37710 "1970-01-01 00:07:26.666895020" "1970-01-01 00:07:32.139606201" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.12KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 44880 18 1 16 2 4821 13 0 0 0 1 1 3.126.67.130 443 23 0 23 13 576 9 0 0 0 1 0 254060.95922851562 452665.4714355469 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@44880 "1970-01-01 00:04:14.060959229" "1970-01-01 00:07:32.665471436" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.71KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 44892 17 1 15 2 2802 12 0 0 0 1 1 3.126.67.130 443 23 0 23 13 576 9 0 0 0 1 0 254705.46337890625 452665.50244140625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@44892 "1970-01-01 00:04:14.705463379" "1970-01-01 00:07:32.665502441" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.74KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 44874 24 1 22 4 4447 17 1 1053 0 1 1 3.126.67.130 443 28 0 28 17 576 10 1 31 0 1 0 253150.07641601562 452665.5773925781 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@44874 "1970-01-01 00:04:13.150076416" "1970-01-01 00:07:32.665577393" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.34KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 44860 20 1 18 4 4796 13 0 0 0 1 1 3.126.67.130 443 23 0 23 13 576 9 0 0 0 1 0 251868.55737304688 452665.5964355469 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@44860 "1970-01-01 00:04:11.868557373" "1970-01-01 00:07:32.665596436" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.68KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36936 39 1 37 15 2942 21 2 78 0 1 1 151.101.240.157 443 43 0 43 29 4562 13 0 0 0 1 0 20488.624267578125 462683.2634277344 8192 static.ads-twitter.com - 160 0 static.ads-twitter.com - 151.101.240.157@443_192.168.84.55@36936 "1970-01-01 00:00:20.488624268" "1970-01-01 00:07:42.683263428" twitter.com HTTP/1.x-HTTP/2_null 2.87KB 4.46KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51624 19 0 18 10 2894 7 0 0 0 1 1 142.250.186.74 443 20 0 20 12 8175 6 0 0 0 1 1 269736.25634765625 462683.609375 8192 safebrowsing.googleapis.com - 160 0 safebrowsing.googleapis.com - 142.250.186.74@443_192.168.84.55@51624 "1970-01-01 00:04:29.736256348" "1970-01-01 00:07:42.683609375" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null 2.83KB 7.98KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53188 14 1 12 4 4611 7 0 0 0 1 1 18.193.36.184 443 13 0 13 8 390 4 1 195 0 1 0 454577.7653808594 462683.84033203125 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@53188 "1970-01-01 00:07:34.577765381" "1970-01-01 00:07:42.683840332" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.50KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33376 3891 0 3890 3738 128518 151 1 865 0 1 1 91.81.128.189 443 4728 0 4728 152 98888719 4574 4 5600 0 1 1 254119.31103515625 462683.9802246094 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@33376 "1970-01-01 00:04:14.119311035" "1970-01-01 00:07:42.683980225" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 125.51KB 94.31MB "0.00 kbits" "3.79 kbits"
192.168.84.55 53168 16 1 14 5 4693 7 1 0 0 1 2 18.193.36.184 443 15 0 15 8 5819 6 0 0 0 1 0 452672.21142578125 462683.9934082031 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@53168 "1970-01-01 00:07:32.672211426" "1970-01-01 00:07:42.683993408" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.58KB 5.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43110 7922 0 7921 7600 273469 320 1 866 0 1 1 91.81.128.189 443 9583 0 9583 321 199341010 9260 11 14602 0 1 1 32897.638427734375 462684.00732421875 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@43110 "1970-01-01 00:00:32.897638428" "1970-01-01 00:07:42.684007324" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 267.06KB 190.11MB "0.01 kbits" "3.71 kbits"
192.168.84.55 60698 581 0 580 293 95472 286 3 117 0 1 1 108.139.243.60 443 891 0 891 271 1034534 618 1 1388 0 1 1 11107.855224609375 462684.0764160156 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.60@443_192.168.84.55@60698 "1970-01-01 00:00:11.107855225" "1970-01-01 00:07:42.684076416" www.dazn.com HTTP/1.x-HTTP/2_null 93.23KB 1010.29KB "0.00 kbits" "0.02 kbits"
192.168.84.55 33466 47 0 46 26 5557 19 0 0 0 1 1 18.66.218.64 443 55 0 55 28 18239 25 1 673 0 1 1 12760.373046875 462684.0983886719 8192 event.discovery.indazn.com - 160 0 event.discovery.indazn.com - 18.66.218.64@443_192.168.84.55@33466 "1970-01-01 00:00:12.760373047" "1970-01-01 00:07:42.684098389" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.43KB 17.81KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53184 11 1 9 2 2744 6 0 0 0 1 1 18.193.36.184 443 11 0 11 7 390 3 0 0 0 1 0 453727.3562011719 462684.1103515625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@53184 "1970-01-01 00:07:33.727356201" "1970-01-01 00:07:42.684110352" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.68KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36104 43 0 42 17 7313 24 0 0 0 1 1 104.18.32.137 443 53 0 53 33 5445 18 0 0 0 1 1 12719.0244140625 462684.1174316406 8192 consent-api.onetrust.com - 160 0 consent-api.onetrust.com - 104.18.32.137@443_192.168.84.55@36104 "1970-01-01 00:00:12.719024414" "1970-01-01 00:07:42.684117432" api.onetrust.com HTTP/1.x-HTTP/2_null 7.14KB 5.32KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37972 101 0 100 53 9453 46 0 0 0 1 1 108.156.2.111 443 135 0 135 49 81077 84 0 0 0 1 1 13771.496337890625 462684.123046875 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.111@443_192.168.84.55@37972 "1970-01-01 00:00:13.771496338" "1970-01-01 00:07:42.684123047" ar.indazn.com HTTP/1.x-HTTP/2_null 9.23KB 79.18KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41152 345 0 344 234 23126 109 1 39 0 1 1 108.139.243.76 443 459 0 459 87 516048 370 0 0 0 1 1 13105.093017578125 462684.12841796875 8192 rail-router.discovery.indazn.com - 160 0 rail-router.discovery.indazn.com - 108.139.243.76@443_192.168.84.55@41152 "1970-01-01 00:00:13.105093018" "1970-01-01 00:07:42.684128418" discovery.indazn.com HTTP/1.x-HTTP/2_null 22.58KB 503.95KB "0.00 kbits" "0.01 kbits"
192.168.84.55 36102 153 0 152 40 56392 111 5 2377 0 1 1 18.66.218.100 443 187 0 187 105 72485 80 2 2776 0 1 1 37310.88037109375 462684.1330566406 8192 sb.scorecardresearch.com - 160 0 sb.scorecardresearch.com - 18.66.218.100@443_192.168.84.55@36102 "1970-01-01 00:00:37.310880371" "1970-01-01 00:07:42.684133057" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null 55.07KB 70.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 33200 1463 0 1462 1398 6776 63 1 35 0 1 1 13.226.175.42 443 2082 0 2082 63 21419861 2017 1 1388 0 1 1 12705.825439453125 462684.1643066406 8192 pkg.fe.indazn.com - 160 0 pkg.fe.indazn.com - 13.226.175.42@443_192.168.84.55@33200 "1970-01-01 00:00:12.705825439" "1970-01-01 00:07:42.684164307" fe.indazn.com HTTP/1.x-HTTP/2_null 6.62KB 20.43MB "0.00 kbits" "0.38 kbits"
192.168.84.55 47742 17 0 16 8 4085 7 0 0 0 1 1 93.184.221.165 443 18 0 18 8 5363 8 0 0 0 1 1 460267.7482910156 462684.17041015625 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@47742 "1970-01-01 00:07:40.267748291" "1970-01-01 00:07:42.684170410" t.co HTTP/1.x-HTTP/2_null 3.99KB 5.24KB "0.01 kbits" "0.02 kbits"
192.168.84.55 33174 45 0 44 18 5361 25 0 0 0 1 1 108.138.199.77 443 53 0 53 32 9754 19 0 0 0 1 1 14159.8642578125 462684.1750488281 8192 spolo-public-api-global.acc.indazn.com - 160 0 spolo-public-api-global.acc.indazn.com - 108.138.199.77@443_192.168.84.55@33174 "1970-01-01 00:00:14.159864258" "1970-01-01 00:07:42.684175049" acc.indazn.com HTTP/1.x-HTTP/2_null 5.24KB 9.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45766 53 0 52 26 5098 25 1 98 0 1 1 99.86.159.10 443 62 0 62 32 12484 28 0 0 0 1 1 13078.6923828125 462684.1804199219 8192 onboarding.indazn.com - 160 0 onboarding.indazn.com - 99.86.159.10@443_192.168.84.55@45766 "1970-01-01 00:00:13.078692383" "1970-01-01 00:07:42.684180420" onboarding.indazn.com HTTP/1.x-HTTP/2_null 4.98KB 12.19KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36898 94 1 92 14 12921 77 0 0 0 1 1 151.101.242.49 443 130 0 130 82 13615 47 0 0 0 1 0 13117.622314453125 462684.1892089844 8192 cdn.contentful.com cdn.contentful.com 160 128 cdn.contentful.com - 151.101.242.49@443_192.168.84.55@36898 "1970-01-01 00:00:13.117622314" "1970-01-01 00:07:42.684189209" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2 12.62KB 13.30KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49398 53 0 52 25 5522 26 0 0 0 1 1 108.138.192.7 443 64 0 64 35 13116 27 0 0 0 1 1 14757.746337890625 462684.19921875 8192 follow-shortcuts.discovery.indazn.com - 160 0 follow-shortcuts.discovery.indazn.com - 108.138.192.7@443_192.168.84.55@49398 "1970-01-01 00:00:14.757746338" "1970-01-01 00:07:42.684199219" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.39KB 12.81KB "0.00 kbits" "0.00 kbits"
