c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 36456 91.81.129.236 443 84434.37573242188 365.014 76 0 76 75 867 1 0 0 0 0 0 91 0 91 1 1992712 90 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@36456 84799.38973242187 "1970-01-01 00:01:24.434375732" "1970-01-01 00:01:24.799389732" 867.00B 1.90MB "0.02 kbits" "43.67 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 84301.0400390625 207.04 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35848 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 84508.0800390625 "1970-01-01 00:01:24.301040039" "1970-01-01 00:01:24.508080039" 1.67KB 35.01KB "0.07 kbits" "1.39 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55324 23.51.48.218 443 41405.486083984375 236.296 2 0 2 1 568 1 0 0 0 0 0 2 0 2 1 507 1 0 0 0 0 0 23.51.48.218@443_192.168.84.55@55324 41641.78208398438 "1970-01-01 00:00:41.405486084" "1970-01-01 00:00:41.641782084" 568.00B 507.00B "0.02 kbits" "0.02 kbits" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.84.55 49616 18.66.218.90 443 77093.54174804688 126.235 4 0 4 1 1741 3 0 0 0 0 0 4 0 4 2 2175 2 0 0 0 0 0 18.66.218.90@443_192.168.84.55@49616 77219.77674804688 "1970-01-01 00:01:17.093541748" "1970-01-01 00:01:17.219776748" 1.70KB 2.12KB "0.11 kbits" "0.14 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 59978 52.223.29.147 443 77190.93310546875 126.298 3 0 3 0 1802 3 0 0 0 0 0 4 0 4 3 361 1 0 0 0 0 0 52.223.29.147@443_192.168.84.55@59978 77317.23110546875 "1970-01-01 00:01:17.190933105" "1970-01-01 00:01:17.317231105" 1.76KB 361.00B "0.11 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 59978 52.223.29.147 443 87191.94995117188 125.535 4 0 4 1 1761 2 0 0 0 0 1 5 0 5 3 77 1 0 0 0 0 1 52.223.29.147@443_192.168.84.55@59978 87317.48495117188 "1970-01-01 00:01:27.191949951" "1970-01-01 00:01:27.317484951" 1.72KB 77.00B "0.11 kbits" "0.00 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 49132 216.58.204.226 443 42759.068115234375 206.839 8 0 7 4 1813 3 0 0 0 1 0 7 0 7 3 6601 3 0 0 0 1 0 216.58.204.226@443_192.168.84.55@49132 42965.907115234375 "1970-01-01 00:00:42.759068115" "1970-01-01 00:00:42.965907115" 1.77KB 6.45KB "0.07 kbits" "0.26 kbits" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 86413.09008789062 307.6 76 0 76 75 867 1 0 0 0 0 0 93 0 93 1 1970188 92 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 86720.69008789063 "1970-01-01 00:01:26.413090088" "1970-01-01 00:01:26.720690088" 867.00B 1.88MB "0.02 kbits" "51.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 86300.68212890625 188.502 6 0 6 4 1710 2 0 0 0 0 0 7 0 7 2 35997 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 86489.18412890624 "1970-01-01 00:01:26.300682129" "1970-01-01 00:01:26.489184129" 1.67KB 35.15KB "0.07 kbits" "1.53 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 88300.68701171875 679.447 82 0 82 78 3442 4 0 0 0 0 0 101 0 101 4 2083213 97 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 88980.13401171875 "1970-01-01 00:01:28.300687012" "1970-01-01 00:01:28.980134012" 3.36KB 1.99MB "0.04 kbits" "24.53 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 88450.3359375 294.989 71 0 71 70 867 1 0 0 0 0 0 87 0 87 1 1873602 86 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 88745.3249375 "1970-01-01 00:01:28.450335938" "1970-01-01 00:01:28.745324938" 867.00B 1.79MB "0.02 kbits" "50.81 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37776 52.59.96.26 443 77906.01904296875 52.361 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 52.59.96.26@443_192.168.84.55@37776 77958.38004296875 "1970-01-01 00:01:17.906019043" "1970-01-01 00:01:17.958380043" 0B 0B "0.00 kbits" "0.00 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 37776 52.59.96.26 443 91653.39794921875 35.82 2 0 2 1 0 0 0 0 0 0 1 3 0 3 1 77 1 0 0 0 0 1 52.59.96.26@443_192.168.84.55@37776 91689.21794921876 "1970-01-01 00:01:31.653397949" "1970-01-01 00:01:31.689217949" 0B 77.00B "0.00 kbits" "0.02 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 45044 162.247.243.29 443 81826.13793945312 203.473 6 0 6 1 5407 5 0 0 0 0 0 5 0 5 4 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@45044 82029.61093945312 "1970-01-01 00:01:21.826137939" "1970-01-01 00:01:22.029610939" 5.28KB 375.00B "0.21 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 56430 3.126.67.130 443 62185.510986328125 28.045 2 0 2 1 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@56430 62213.55598632812 "1970-01-01 00:01:02.185510986" "1970-01-01 00:01:02.213555986" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 36456 91.81.129.236 443 90428.43310546875 546.471 79 0 79 78 867 1 0 0 0 0 0 108 0 108 1 1942571 107 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 90974.90410546876 "1970-01-01 00:01:30.428433105" "1970-01-01 00:01:30.974904105" 867.00B 1.85MB "0.01 kbits" "28.44 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49728 3.122.65.191 443 77905.9521484375 41.012 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 3.122.65.191@443_192.168.84.55@49728 77946.9641484375 "1970-01-01 00:01:17.905952148" "1970-01-01 00:01:17.946964148" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 35238 35.157.103.159 443 77905.98413085938 52.391 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 35.157.103.159@443_192.168.84.55@35238 77958.37513085938 "1970-01-01 00:01:17.905984131" "1970-01-01 00:01:17.958375131" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 49728 3.122.65.191 443 92315.79907226562 52.266 3 0 3 2 0 0 0 0 0 0 1 4 0 4 1 77 2 0 0 0 0 1 3.122.65.191@443_192.168.84.55@49728 92368.06507226563 "1970-01-01 00:01:32.315799072" "1970-01-01 00:01:32.368065072" 0B 77.00B "0.00 kbits" "0.01 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 35238 35.157.103.159 443 92315.8017578125 52.281 3 0 3 2 0 0 0 0 0 0 1 4 0 4 1 77 2 0 0 0 0 1 35.157.103.159@443_192.168.84.55@35238 92368.0827578125 "1970-01-01 00:01:32.315801758" "1970-01-01 00:01:32.368082758" 0B 77.00B "0.00 kbits" "0.01 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36462 91.81.129.236 443 90300.22973632812 183.239 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35934 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 90483.46873632813 "1970-01-01 00:01:30.300229736" "1970-01-01 00:01:30.483468736" 1.67KB 35.09KB "0.07 kbits" "1.57 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 54152 91.81.129.236 443 88555.40112304688 254.509 7 0 6 3 2105 3 0 0 0 1 0 5 0 5 2 547 2 0 0 0 1 0 91.81.129.236@443_192.168.84.55@54152 88809.91012304688 "1970-01-01 00:01:28.555401123" "1970-01-01 00:01:28.809910123" 2.06KB 547.00B "0.07 kbits" "0.02 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 56436 3.126.67.130 443 64133.43896484375 33.381 2 0 2 1 35 1 0 0 0 0 0 3 0 3 1 31 2 1 31 0 0 0 3.126.67.130@443_192.168.84.55@56436 64166.81996484375 "1970-01-01 00:01:04.133438965" "1970-01-01 00:01:04.166819965" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 36462 91.81.129.236 443 92429.94311523438 307.004 74 0 74 73 867 1 0 0 0 0 0 92 0 92 1 2027620 91 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 92736.94711523438 "1970-01-01 00:01:32.429943115" "1970-01-01 00:01:32.736947115" 867.00B 1.93MB "0.02 kbits" "52.84 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 54152 91.81.129.236 443 93678.77392578125 671.56 3 0 3 2 0 0 0 0 0 0 1 3 0 3 1 24 1 0 0 0 0 1 91.81.129.236@443_192.168.84.55@54152 94350.33392578125 "1970-01-01 00:01:33.678773926" "1970-01-01 00:01:34.350333926" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 92301.34106445312 190.727 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35836 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 92492.06806445312 "1970-01-01 00:01:32.301341064" "1970-01-01 00:01:32.492068064" 1.67KB 35.00KB "0.07 kbits" "1.50 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 32950 18.157.247.72 443 82002.4140625 44.544 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.157.247.72@443_192.168.84.55@32950 82046.9580625 "1970-01-01 00:01:22.002414062" "1970-01-01 00:01:22.046958062" 0B 0B "0.00 kbits" "0.00 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 32950 18.157.247.72 443 95040.65698242188 56.493 3 1 2 1 0 0 0 0 0 0 1 3 0 3 1 63 2 0 0 0 0 0 18.157.247.72@443_192.168.84.55@32950 95097.14998242188 "1970-01-01 00:01:35.040656982" "1970-01-01 00:01:35.097149982" 0B 63.00B "0.00 kbits" "0.01 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 59584 3.126.67.130 443 65727.03515625 41.126 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@59584 65768.16115625 "1970-01-01 00:01:05.727035156" "1970-01-01 00:01:05.768161156" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 36456 91.81.129.236 443 94415.78173828125 318.123 68 0 68 67 867 1 0 0 0 0 0 84 0 84 1 1840997 83 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 94733.90473828126 "1970-01-01 00:01:34.415781738" "1970-01-01 00:01:34.733904738" 867.00B 1.76MB "0.02 kbits" "46.30 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49558 152.199.19.160 443 51282.373779296875 35.515 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 152.199.19.160@443_192.168.84.55@49558 51317.888779296874 "1970-01-01 00:00:51.282373779" "1970-01-01 00:00:51.317888779" 0B 0B "0.00 kbits" "0.00 kbits" vo.msecnd.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 94301.19213867188 183.238 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 36011 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 94484.43013867187 "1970-01-01 00:01:34.301192139" "1970-01-01 00:01:34.484430139" 1.67KB 35.17KB "0.07 kbits" "1.57 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 56434 3.126.67.130 443 66480.43579101562 50.389 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@56434 66530.82479101562 "1970-01-01 00:01:06.480435791" "1970-01-01 00:01:06.530824791" 35.00B 31.00B "0.01 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 49616 18.66.218.90 443 87091.61303710938 128.365 4 0 4 1 1742 3 0 0 0 0 0 5 0 5 3 2177 2 0 0 0 0 0 18.66.218.90@443_192.168.84.55@49616 87219.97803710938 "1970-01-01 00:01:27.091613037" "1970-01-01 00:01:27.219978037" 1.70KB 2.13KB "0.11 kbits" "0.14 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 46250 52.223.29.147 443 87277.61572265625 279.287 11 0 10 4 4345 6 0 0 0 1 0 13 0 13 6 5864 6 0 0 0 1 0 52.223.29.147@443_192.168.84.55@46250 87556.90272265625 "1970-01-01 00:01:27.277615723" "1970-01-01 00:01:27.556902723" 4.24KB 5.73KB "0.12 kbits" "0.17 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36462 91.81.129.236 443 96419.09814453125 396.786 73 0 73 72 867 1 0 0 0 0 0 90 0 90 1 1945510 89 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 96815.88414453124 "1970-01-01 00:01:36.419098145" "1970-01-01 00:01:36.815884145" 867.00B 1.86MB "0.02 kbits" "39.23 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 96301.56713867188 292.803 9 0 9 7 1710 2 0 0 0 0 0 9 0 9 2 35867 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 96594.37013867187 "1970-01-01 00:01:36.301567139" "1970-01-01 00:01:36.594370139" 1.67KB 35.03KB "0.05 kbits" "0.98 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 98431.72094726562 301.43 76 0 76 75 867 1 0 0 0 0 0 90 0 90 1 1946077 89 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 98733.15094726562 "1970-01-01 00:01:38.431720947" "1970-01-01 00:01:38.733150947" 867.00B 1.86MB "0.02 kbits" "51.65 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 98300.67114257812 197.904 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35884 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 98498.57514257812 "1970-01-01 00:01:38.300671143" "1970-01-01 00:01:38.498575143" 1.67KB 35.04KB "0.07 kbits" "1.45 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 45044 162.247.243.29 443 91828.205078125 175.885 6 0 6 1 5716 5 0 0 0 0 0 5 0 5 4 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@45044 92004.090078125 "1970-01-01 00:01:31.828205078" "1970-01-01 00:01:32.004090078" 5.58KB 375.00B "0.26 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 39410 162.247.243.29 443 61823.15576171875 178.424 5 0 5 1 5056 4 0 0 0 0 0 4 0 4 3 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@39410 62001.57976171875 "1970-01-01 00:01:01.823155762" "1970-01-01 00:01:02.001579762" 4.94KB 375.00B "0.23 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 100428.330078125 299.916 70 0 70 69 867 1 0 0 0 0 0 83 0 83 1 1909004 82 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 100728.246078125 "1970-01-01 00:01:40.428330078" "1970-01-01 00:01:40.728246078" 867.00B 1.82MB "0.02 kbits" "50.92 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 100300.677734375 193.184 7 0 7 5 1710 2 0 0 0 0 0 8 0 8 2 35882 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 100493.861734375 "1970-01-01 00:01:40.300677734" "1970-01-01 00:01:40.493861734" 1.67KB 35.04KB "0.07 kbits" "1.49 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49132 216.58.204.226 443 88146.25903320312 52.515 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 216.58.204.226@443_192.168.84.55@49132 88198.77403320312 "1970-01-01 00:01:28.146259033" "1970-01-01 00:01:28.198774033" 0B 0B "0.00 kbits" "0.00 kbits" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 102399.9990234375 287.826 71 0 71 70 867 1 0 0 0 0 0 91 0 91 1 1925380 90 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 102687.8250234375 "1970-01-01 00:01:42.399999023" "1970-01-01 00:01:42.687825023" 867.00B 1.84MB "0.02 kbits" "53.52 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 49132 216.58.204.226 443 104300.43115234375 66.642 2 0 2 1 0 0 0 0 0 0 1 2 0 2 1 0 0 0 0 0 0 1 216.58.204.226@443_192.168.84.55@49132 104367.07315234376 "1970-01-01 00:01:44.300431152" "1970-01-01 00:01:44.367073152" 0B 0B "0.00 kbits" "0.00 kbits" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 102300.35693359375 152.344 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35846 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 102452.70093359375 "1970-01-01 00:01:42.300356934" "1970-01-01 00:01:42.452700934" 1.67KB 35.01KB "0.09 kbits" "1.88 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 47674 142.250.186.42 443 59474.075927734375 51.582 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.186.42@443_192.168.84.55@47674 59525.65792773438 "1970-01-01 00:00:59.474075928" "1970-01-01 00:00:59.525657928" 0B 0B "0.00 kbits" "0.00 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 104431.77172851562 293.871 71 0 71 70 867 1 0 0 0 0 0 89 0 89 1 1923675 88 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 104725.64272851562 "1970-01-01 00:01:44.431771729" "1970-01-01 00:01:44.725642729" 867.00B 1.83MB "0.02 kbits" "52.37 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 104300.6689453125 216.168 6 0 6 4 1710 2 0 0 0 0 0 6 0 6 2 35918 4 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 104516.8369453125 "1970-01-01 00:01:44.300668945" "1970-01-01 00:01:44.516836945" 1.67KB 35.08KB "0.06 kbits" "1.33 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 46512 216.58.205.35 443 60534.450927734375 494.89 21 0 20 8 9914 12 0 0 0 1 0 19 0 19 10 8748 8 0 0 0 1 0 216.58.205.35@443_192.168.84.55@46512 61029.340927734374 "1970-01-01 00:01:00.534450928" "1970-01-01 00:01:01.029340928" 9.68KB 8.54KB "0.16 kbits" "0.14 kbits" update.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 46250 52.223.29.147 443 97199.0400390625 127.803 4 0 4 1 1802 3 0 0 0 0 0 5 0 5 3 361 2 0 0 0 0 0 52.223.29.147@443_192.168.84.55@46250 97326.8430390625 "1970-01-01 00:01:37.199040039" "1970-01-01 00:01:37.326843039" 1.76KB 361.00B "0.11 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 46250 52.223.29.147 443 107281.72607421875 3.26 2 1 1 0 0 0 0 0 0 0 1 2 0 2 0 77 2 0 0 0 0 0 52.223.29.147@443_192.168.84.55@46250 107284.98607421874 "1970-01-01 00:01:47.281726074" "1970-01-01 00:01:47.284986074" 0B 77.00B "0.00 kbits" "0.19 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36456 91.81.129.236 443 106412.64208984375 350.277 74 0 74 73 867 1 0 0 0 0 0 86 0 86 1 1957911 85 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 106762.91908984375 "1970-01-01 00:01:46.412642090" "1970-01-01 00:01:46.762919090" 867.00B 1.87MB "0.02 kbits" "44.72 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 106300.66015625 180.888 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35741 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 106481.54815625 "1970-01-01 00:01:46.300660156" "1970-01-01 00:01:46.481548156" 1.67KB 34.90KB "0.08 kbits" "1.58 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 39428 162.247.243.29 443 61820.005126953125 174.993 3 0 3 1 2199 2 0 0 0 0 0 3 0 3 2 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@39428 61994.99812695313 "1970-01-01 00:01:01.820005127" "1970-01-01 00:01:01.994998127" 2.15KB 375.00B "0.10 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 108414.01977539062 289.691 69 0 69 68 867 1 0 0 0 0 0 81 0 81 1 1941121 80 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 108703.71077539063 "1970-01-01 00:01:48.414019775" "1970-01-01 00:01:48.703710775" 867.00B 1.85MB "0.02 kbits" "53.61 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 108300.8779296875 221.031 7 0 7 5 1710 2 0 0 0 0 0 10 0 10 2 35910 8 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 108521.9089296875 "1970-01-01 00:01:48.300877930" "1970-01-01 00:01:48.521908930" 1.67KB 35.07KB "0.06 kbits" "1.30 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 52900 34.225.238.237 443 51215.89501953125 602.343 13 0 12 4 3421 8 0 0 0 1 0 16 0 16 8 2813 7 0 0 0 1 0 34.225.238.237@443_192.168.84.55@52900 51818.23801953125 "1970-01-01 00:00:51.215895020" "1970-01-01 00:00:51.818238020" 3.34KB 2.75KB "0.05 kbits" "0.04 kbits" hpn.ghostery.net HTTP/1.x-HTTP/2_null
192.168.84.55 45044 162.247.243.29 443 101830.15405273438 195.079 6 0 6 1 5895 5 0 0 0 0 0 6 0 6 5 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@45044 102025.23305273437 "1970-01-01 00:01:41.830154053" "1970-01-01 00:01:42.025233053" 5.76KB 375.00B "0.24 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 110403.7470703125 264.665 64 0 64 63 867 1 0 0 0 0 0 75 0 75 1 1714457 74 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 110668.4120703125 "1970-01-01 00:01:50.403747070" "1970-01-01 00:01:50.668412070" 867.00B 1.64MB "0.03 kbits" "51.82 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 110300.71704101562 162.188 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 35736 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 110462.90504101562 "1970-01-01 00:01:50.300717041" "1970-01-01 00:01:50.462905041" 1.67KB 34.90KB "0.08 kbits" "1.76 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 112433.5810546875 304.481 76 0 76 75 867 1 0 0 0 0 0 90 0 90 1 2066307 89 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 112738.0620546875 "1970-01-01 00:01:52.433581055" "1970-01-01 00:01:52.738062055" 867.00B 1.97MB "0.02 kbits" "54.29 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 112301.36791992188 211.116 7 0 7 5 1710 2 0 0 0 0 0 8 0 8 2 36000 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 112512.48391992187 "1970-01-01 00:01:52.301367920" "1970-01-01 00:01:52.512483920" 1.67KB 35.16KB "0.06 kbits" "1.36 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 59578 199.127.194.108 443 74739.828125 183.315 6 0 6 1 5306 5 0 0 0 0 0 6 0 6 5 523 1 0 0 0 0 0 199.127.194.108@443_192.168.84.55@59578 74923.143125 "1970-01-01 00:01:14.739828125" "1970-01-01 00:01:14.923143125" 5.18KB 523.00B "0.23 kbits" "0.02 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 36456 91.81.129.236 443 114397.67211914062 421.551 75 0 75 74 867 1 0 0 0 0 0 90 0 90 1 1930402 89 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36456 114819.22311914063 "1970-01-01 00:01:54.397672119" "1970-01-01 00:01:54.819223119" 867.00B 1.84MB "0.02 kbits" "36.63 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 114301.30493164062 162.066 7 0 7 5 1710 2 0 0 0 0 0 9 0 9 2 35792 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 114463.37093164063 "1970-01-01 00:01:54.301304932" "1970-01-01 00:01:54.463370932" 1.67KB 34.95KB "0.08 kbits" "1.77 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 36462 91.81.129.236 443 116407.3701171875 296.733 71 0 71 70 867 1 0 0 0 0 0 84 0 84 1 1951020 83 0 0 0 0 0 91.81.129.236@443_192.168.84.55@36462 116704.1031171875 "1970-01-01 00:01:56.407370117" "1970-01-01 00:01:56.704103117" 867.00B 1.86MB "0.02 kbits" "52.60 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
