c_ip c_pt c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 57474 43 0 4848 22 1 72 0 1 1 18.66.218.61 443 52 0 12447 20 0 0 0 1 1 12008.05908203125 462619.6101074219 8192 authentication-prod.ar.indazn.com - 160 0 authentication-prod.ar.indazn.com - 18.66.218.61@443_192.168.84.55@57474 "1970-01-01 00:00:12.008059082" "1970-01-01 00:07:42.619610107" ar.indazn.com HTTP/1.x-HTTP/2_null 4.73KB 12.16KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46360 54 0 58791 46 0 0 0 1 1 162.247.241.14 443 46 0 5468 4 0 0 0 1 1 452629.7570800781 462619.6149902344 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@46360 "1970-01-01 00:07:32.629757080" "1970-01-01 00:07:42.619614990" data.net HTTP/1.x-HTTP/2_null 57.41KB 5.34KB "0.05 kbits" "0.00 kbits"
192.168.84.55 48594 9 0 1989 3 0 0 0 1 1 108.157.188.7 443 9 0 442 3 0 0 0 1 1 452665.01416015625 462619.619140625 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.7@443_192.168.84.55@48594 "1970-01-01 00:07:32.665014160" "1970-01-01 00:07:42.619619141" acc.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 39366 9 0 2017 3 0 0 0 1 1 108.138.192.93 443 8 0 442 2 0 0 0 1 1 452781.1311035156 462619.6237792969 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.93@443_192.168.84.55@39366 "1970-01-01 00:07:32.781131104" "1970-01-01 00:07:42.619623779" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 48658 29 0 2975 9 0 0 0 1 1 108.138.192.115 443 49 0 57938 33 0 0 0 1 1 236196.27294921875 462619.6279296875 8192 image.discovery.indazn.com - 160 0 image.discovery.indazn.com - 108.138.192.115@443_192.168.84.55@48658 "1970-01-01 00:03:56.196272949" "1970-01-01 00:07:42.619627930" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.91KB 56.58KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55832 55 0 5575 33 1 39 0 1 1 108.138.192.23 443 64 0 13086 21 0 0 0 1 1 13099.42578125 462619.63916015625 8192 subscriptions-service.ar.indazn.com - 160 0 subscriptions-service.ar.indazn.com - 108.138.192.23@443_192.168.84.55@55832 "1970-01-01 00:00:13.099425781" "1970-01-01 00:07:42.619639160" ar.indazn.com HTTP/1.x-HTTP/2_null 5.44KB 12.78KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38788 45 0 5298 26 1 39 0 1 1 108.138.199.75 443 55 0 9753 18 0 0 0 1 1 14047.2060546875 462619.64501953125 8192 spolo-public-api-global.acc.indazn.com - 160 0 spolo-public-api-global.acc.indazn.com - 108.138.199.75@443_192.168.84.55@38788 "1970-01-01 00:00:14.047206055" "1970-01-01 00:07:42.619645020" acc.indazn.com HTTP/1.x-HTTP/2_null 5.17KB 9.52KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40302 91 0 7566 47 0 0 0 1 1 3.165.239.42 443 111 0 24171 57 0 0 0 1 1 13599.55908203125 462619.64892578125 8192 favouritesv2.discovery.indazn.com - 160 0 favouritesv2.discovery.indazn.com - 3.165.239.42@443_192.168.84.55@40302 "1970-01-01 00:00:13.599559082" "1970-01-01 00:07:42.619648926" discovery.indazn.com HTTP/1.x-HTTP/2_null 7.39KB 23.60KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57138 44 0 7174 25 1 39 0 1 1 104.18.32.137 443 53 0 5439 18 0 0 0 1 1 12693.26611328125 462619.6669921875 8192 consent-api.onetrust.com - 160 0 consent-api.onetrust.com - 104.18.32.137@443_192.168.84.55@57138 "1970-01-01 00:00:12.693266113" "1970-01-01 00:07:42.619666992" api.onetrust.com HTTP/1.x-HTTP/2_null 7.01KB 5.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53412 63 0 5870 35 1 39 0 1 1 18.66.196.83 443 74 0 27194 28 0 0 0 1 1 13095.203125 462619.6730957031 8192 ott-authz-bff-prod.ar.indazn.com - 160 0 ott-authz-bff-prod.ar.indazn.com - 18.66.196.83@443_192.168.84.55@53412 "1970-01-01 00:00:13.095203125" "1970-01-01 00:07:42.619673096" ar.indazn.com HTTP/1.x-HTTP/2_null 5.73KB 26.56KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35974 567 0 96324 276 6 429 0 1 1 108.139.243.60 443 824 0 1039907 553 3 4164 0 1 1 11105.153076171875 462619.6770019531 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.60@443_192.168.84.55@35974 "1970-01-01 00:00:11.105153076" "1970-01-01 00:07:42.619677002" www.dazn.com HTTP/1.x-HTTP/2_null 94.07KB 1015.53KB "0.00 kbits" "0.02 kbits"
192.168.84.55 56810 25 1 2489 9 0 0 0 1 1 34.104.33.69 443 27 0 9530 8 0 0 0 1 0 33025.869140625 462622.06298828125 8192 safe.dazn.com - 160 0 safe.dazn.com - 34.104.33.69@443_192.168.84.55@56810 "1970-01-01 00:00:33.025869141" "1970-01-01 00:07:42.622062988" safe.dazn.com HTTP/1.x-HTTP/2_null 2.43KB 9.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38636 9 0 2055 3 0 0 0 1 1 18.66.196.29 443 9 0 442 3 0 0 0 1 1 452720.6511230469 462622.0830078125 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.29@443_192.168.84.55@38636 "1970-01-01 00:07:32.720651123" "1970-01-01 00:07:42.622083008" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.01KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47306 51 0 11883 23 0 0 0 1 1 18.66.196.51 443 52 0 9231 19 0 0 0 1 1 20366.5009765625 462622.0969238281 8192 wa.appsflyer.com - 160 0 wa.appsflyer.com - 18.66.196.51@443_192.168.84.55@47306 "1970-01-01 00:00:20.366500977" "1970-01-01 00:07:42.622096924" wa.appsflyer.com HTTP/1.x-HTTP/2_null 11.60KB 9.01KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49374 103 1 12889 80 1 157 0 1 1 151.101.242.49 443 133 0 13671 48 0 0 0 1 0 13093.971923828125 462622.1130371094 8192 cdn.contentful.com cdn.contentful.com 160 128 cdn.contentful.com - 151.101.242.49@443_192.168.84.55@49374 "1970-01-01 00:00:13.093971924" "1970-01-01 00:07:42.622113037" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2 12.59KB 13.35KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51300 9 0 1970 3 0 0 0 1 1 108.139.243.13 443 9 0 442 3 0 0 0 1 1 452781.6037597656 462622.126953125 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.13@443_192.168.84.55@51300 "1970-01-01 00:07:32.781603760" "1970-01-01 00:07:42.622126953" www.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52354 58 0 5258 32 1 39 0 1 1 108.157.188.92 443 69 0 16857 28 0 0 0 1 1 13634.95703125 462622.13916015625 8192 rails.discovery.indazn.com - 160 0 rails.discovery.indazn.com - 108.157.188.92@443_192.168.84.55@52354 "1970-01-01 00:00:13.634957031" "1970-01-01 00:07:42.622139160" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.13KB 16.46KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43306 52 0 5522 26 0 0 0 1 1 108.138.192.7 443 63 0 13130 27 0 0 0 1 1 14657.095947265625 462622.1520996094 8192 follow-shortcuts.discovery.indazn.com - 160 0 follow-shortcuts.discovery.indazn.com - 108.138.192.7@443_192.168.84.55@43306 "1970-01-01 00:00:14.657095947" "1970-01-01 00:07:42.622152100" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.39KB 12.82KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56002 13 1 4611 7 0 0 0 1 1 18.193.36.184 443 12 0 390 3 0 0 0 1 0 454572.0080566406 462622.1640625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@56002 "1970-01-01 00:07:34.572008057" "1970-01-01 00:07:42.622164062" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.50KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51458 9 0 2002 3 0 0 0 1 1 108.157.188.43 443 9 0 442 3 0 0 0 1 1 452775.623046875 462622.22509765625 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.43@443_192.168.84.55@51458 "1970-01-01 00:07:32.775623047" "1970-01-01 00:07:42.622225098" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.96KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 49616 146 0 58260 107 1 315 0 1 1 18.66.218.90 443 178 0 74701 80 0 0 0 1 1 38285.588134765625 462622.2451171875 8192 sb.scorecardresearch.com - 160 0 sb.scorecardresearch.com - 18.66.218.90@443_192.168.84.55@49616 "1970-01-01 00:00:38.285588135" "1970-01-01 00:07:42.622245117" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null 56.89KB 72.95KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59296 107 0 9357 54 0 0 0 1 1 108.156.2.12 443 137 0 70750 78 0 0 0 1 1 13659.443115234375 462622.2551269531 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.12@443_192.168.84.55@59296 "1970-01-01 00:00:13.659443115" "1970-01-01 00:07:42.622255127" ar.indazn.com HTTP/1.x-HTTP/2_null 9.14KB 69.09KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43592 322 0 22421 103 1 39 0 1 1 108.139.243.86 443 461 0 485201 371 0 0 0 1 1 13086.5009765625 462622.2697753906 8192 rail-router.discovery.indazn.com - 160 0 rail-router.discovery.indazn.com - 108.139.243.86@443_192.168.84.55@43592 "1970-01-01 00:00:13.086500977" "1970-01-01 00:07:42.622269775" discovery.indazn.com HTTP/1.x-HTTP/2_null 21.90KB 473.83KB "0.00 kbits" "0.01 kbits"
192.168.84.55 46356 12 0 4994 6 0 0 0 1 1 162.247.241.14 443 10 0 2222 2 0 0 0 1 1 452585.94775390625 462625.2541503906 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@46356 "1970-01-01 00:07:32.585947754" "1970-01-01 00:07:42.625254150" data.net HTTP/1.x-HTTP/2_null 4.88KB 2.17KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45340 17 0 2801 6 0 0 0 1 1 52.59.96.26 443 26 0 35082 17 0 0 0 1 1 451536.8229980469 462625.26708984375 8192 startup.core.indazn.com - 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@45340 "1970-01-01 00:07:31.536822998" "1970-01-01 00:07:42.625267090" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 2.74KB 34.26KB "0.00 kbits" "0.03 kbits"
192.168.84.55 52694 272 0 340569 253 0 0 0 1 1 35.158.144.103 443 253 0 1826 31 0 0 0 1 1 312435.22412109375 462625.2751464844 8192 total-rekall.metrics.indazn.com - 160 128 total-rekall.metrics.indazn.com - 35.158.144.103@443_192.168.84.55@52694 "1970-01-01 00:05:12.435224121" "1970-01-01 00:07:42.625275146" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 332.59KB 1.78KB "0.02 kbits" "0.00 kbits"
192.168.84.55 55984 15 1 4693 7 0 0 0 1 1 18.193.36.184 443 15 0 5819 6 0 0 0 1 0 452656.6291503906 462625.2861328125 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@55984 "1970-01-01 00:07:32.656629150" "1970-01-01 00:07:42.625286133" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.58KB 5.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49166 19 0 7207 9 0 0 0 1 1 18.184.236.0 443 20 0 11640 9 0 0 0 1 1 453068.47900390625 462625.2980957031 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 18.184.236.0@443_192.168.84.55@49166 "1970-01-01 00:07:33.068479004" "1970-01-01 00:07:42.625298096" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 7.04KB 11.37KB "0.01 kbits" "0.01 kbits"
192.168.84.55 42352 15 0 4303 9 0 0 0 1 1 18.196.72.227 443 17 0 626 5 0 0 0 1 1 453059.31298828125 462625.30712890625 8192 partner-integration.ar.indazn.com - 160 128 partner-integration.ar.indazn.com - 18.196.72.227@443_192.168.84.55@42352 "1970-01-01 00:07:33.059312988" "1970-01-01 00:07:42.625307129" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.20KB 626.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 54710 49 1 5724 21 0 0 0 1 1 104.244.42.195 443 48 0 5670 18 0 0 0 1 0 20765.7490234375 462625.31494140625 8192 analytics.twitter.com - 160 0 analytics.twitter.com - 104.244.42.195@443_192.168.84.55@54710 "1970-01-01 00:00:20.765749023" "1970-01-01 00:07:42.625314941" analytics.twitter.com HTTP/1.x-HTTP/2_null 5.59KB 5.54KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40514 64 0 6044 34 0 0 0 1 1 18.198.217.12 443 77 0 19870 33 0 0 0 1 1 13968.198974609375 462625.32373046875 8192 myaccount-bff.ar.indazn.com - 160 0 myaccount-bff.ar.indazn.com - 18.198.217.12@443_192.168.84.55@40514 "1970-01-01 00:00:13.968198975" "1970-01-01 00:07:42.625323730" ar.indazn.com HTTP/1.x-HTTP/2_null 5.90KB 19.40KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36664 47 0 5040 24 0 0 0 1 1 54.93.160.13 443 54 0 10228 20 0 0 0 1 1 13659.341064453125 462625.3400878906 8192 youth-protect.discovery.indazn.com - 160 0 youth-protect.discovery.indazn.com - 54.93.160.13@443_192.168.84.55@36664 "1970-01-01 00:00:13.659341064" "1970-01-01 00:07:42.625340088" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.92KB 9.99KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38012 11 0 1840 3 0 0 0 1 1 142.250.186.72 443 10 0 6953 4 0 0 0 1 1 460306.2990722656 462631.7570800781 8192 www.googletagmanager.com - 160 0 www.googletagmanager.com - 142.250.186.72@443_192.168.84.55@38012 "1970-01-01 00:07:40.306299072" "1970-01-01 00:07:42.631757080" www.googletagmanager.com HTTP/1.x-HTTP/2_null 1.80KB 6.79KB "0.01 kbits" "0.02 kbits"
192.168.84.55 48820 17 1 4655 10 0 0 0 1 1 3.75.98.239 443 15 0 1308 5 0 0 0 1 0 453592.4130859375 462631.76806640625 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@48820 "1970-01-01 00:07:33.592413086" "1970-01-01 00:07:42.631768066" gateway.indazn.com HTTP/1.x-HTTP/2_null 4.55KB 1.28KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55992 11 1 2712 6 0 0 0 1 1 18.193.36.184 443 12 0 421 4 0 0 0 1 0 453859.84814453125 462631.7790527344 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@55992 "1970-01-01 00:07:33.859848145" "1970-01-01 00:07:42.631779053" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.65KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57666 14 0 4240 6 0 0 0 1 1 35.71.191.239 443 15 0 5863 7 0 0 0 1 1 452712.39501953125 462631.7980957031 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@57666 "1970-01-01 00:07:32.712395020" "1970-01-01 00:07:42.631798096" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.14KB 5.73KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55324 42 1 8731 15 0 0 0 1 1 23.51.48.218 443 43 0 10281 16 2 507 0 2 0 34429.7099609375 462663.26708984375 8192 time.akamai.com time.akamai.com 160 32 time.akamai.com - 23.51.48.218@443_192.168.84.55@55324 "1970-01-01 00:00:34.429709961" "1970-01-01 00:07:42.663267090" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x 8.53KB 10.04KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59578 64 0 45092 45 1 1167 0 1 1 199.127.194.108 443 61 0 12110 14 0 0 0 1 1 33932.783935546875 462709.1789550781 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 160 0 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 199.127.194.108@443_192.168.84.55@59578 "1970-01-01 00:00:33.932783936" "1970-01-01 00:07:42.709178955" cws.conviva.com HTTP/1.x-HTTP/2_null 44.04KB 11.83KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48108 28 0 7850 10 0 0 0 1 1 199.127.193.107 443 28 0 7919 7 0 0 0 1 1 33222.400146484375 462774.4929199219 8192 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 160 0 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 199.127.193.107@443_192.168.84.55@48108 "1970-01-01 00:00:33.222400146" "1970-01-01 00:07:42.774492920" cws.conviva.com HTTP/1.x-HTTP/2_null 7.67KB 7.73KB "0.00 kbits" "0.00 kbits"
