c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 57550 6 1 4 1 1725 2 0 0 0 1 1 142.250.186.110 443 6 0 6 3 4164 2 0 0 0 1 0 2394.037109375 2551.0 8192 play.google.com - 160 0 play.google.com - 142.250.186.110@443_192.168.84.55@57550 "1970-01-01 00:00:02.394037109" "1970-01-01 00:00:02.551000000" play.google.com HTTP/1.x-HTTP/2_null 1.68KB 4.07KB "0.09 kbits" "0.21 kbits"
192.168.84.55 40664 14 0 13 5 2349 7 0 0 0 1 1 172.217.16.195 443 16 0 16 7 7294 7 0 0 0 1 1 459.171142578125 2554.93212890625 8192 clientservices.googleapis.com - 160 0 clientservices.googleapis.com - 172.217.16.195@443_192.168.84.55@40664 "1970-01-01 00:00:00.459171143" "1970-01-01 00:00:02.554932129" clientservices.googleapis.com HTTP/1.x-HTTP/2_null 2.29KB 7.12KB "0.01 kbits" "0.03 kbits"
192.168.84.55 47450 10 1 8 3 1862 4 1 400 0 1 1 142.250.185.100 443 9 0 9 5 6307 3 0 0 0 1 0 726.49609375 2558.961181640625 8192 www.google.com - 160 0 www.google.com - 142.250.185.100@443_192.168.84.55@47450 "1970-01-01 00:00:00.726496094" "1970-01-01 00:00:02.558961182" www.google.com HTTP/1.x-HTTP/2_null 1.82KB 6.16KB "0.01 kbits" "0.03 kbits"
192.168.84.55 45522 10 0 9 5 1867 3 0 0 0 1 1 74.125.143.84 443 9 0 9 4 6356 3 0 0 0 1 1 580.09716796875 2562.84716796875 8192 accounts.google.com - 160 0 accounts.google.com - 74.125.143.84@443_192.168.84.55@45522 "1970-01-01 00:00:00.580097168" "1970-01-01 00:00:02.562847168" accounts.google.com HTTP/1.x-HTTP/2_null 1.82KB 6.21KB "0.01 kbits" "0.03 kbits"
192.168.84.55 57562 2 1 0 0 0 0 0 0 0 1 0 142.250.186.110 443 1 0 1 0 0 0 0 0 0 1 0 2497.037841796875 2570.905029296875 0 - - 0 0 play.google.com - 142.250.186.110@443_192.168.84.55@57562 "1970-01-01 00:00:02.497037842" "1970-01-01 00:00:02.570905029" play.google.com UNKNOWN 0B 0B "0.00 kbits" "0.00 kbits"
192.168.84.55 39990 13 1 11 3 4515 7 0 0 0 1 1 3.126.190.144 443 13 0 13 8 421 4 0 0 0 1 0 14869.110107421875 30389.18798828125 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@39990 "1970-01-01 00:00:14.869110107" "1970-01-01 00:00:30.389187988" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.41KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 39986 15 1 13 5 4524 7 0 0 0 1 1 3.126.190.144 443 16 0 16 8 5850 7 0 0 0 1 0 12738.84814453125 30389.197998046875 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@39986 "1970-01-01 00:00:12.738848145" "1970-01-01 00:00:30.389197998" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.42KB 5.71KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39988 14 1 12 3 2750 8 0 0 0 1 1 3.126.190.144 443 13 0 13 8 421 4 0 0 0 1 0 13848.918212890625 30389.211181640625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@39988 "1970-01-01 00:00:13.848918213" "1970-01-01 00:00:30.389211182" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.69KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55542 12 1 10 5 2483 4 0 0 0 1 1 23.51.48.218 443 10 0 10 4 4166 4 2 1388 0 2 0 33579.47314453125 34270.9521484375 8192 time.akamai.com time.akamai.com 160 32 time.akamai.com - 23.51.48.218@443_192.168.84.55@55542 "1970-01-01 00:00:33.579473145" "1970-01-01 00:00:34.270952148" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x 2.42KB 4.07KB "0.03 kbits" "0.05 kbits"
192.168.84.55 55850 33 1 31 25 3036 5 1 705 0 1 1 91.81.128.189 443 56 0 56 4 150019 51 0 0 0 1 0 33416.301025390625 34466.851806640625 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@55850 "1970-01-01 00:00:33.416301025" "1970-01-01 00:00:34.466851807" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.96KB 146.50KB "0.02 kbits" "1.14 kbits"
192.168.84.55 35038 20 0 19 6 9486 13 0 0 0 1 0 35.71.191.239 443 26 1 25 13 6660 11 0 0 0 1 0 37823.125 57118.9150390625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@35038 "1970-01-01 00:00:37.823125000" "1970-01-01 00:00:57.118915039" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 9.26KB 6.50KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42264 11 0 10 6 1805 3 0 0 0 1 1 142.250.185.195 443 10 0 10 5 6724 3 0 0 0 1 1 2622.606201171875 63479.197021484375 8192 update.googleapis.com - 160 0 update.googleapis.com - 142.250.185.195@443_192.168.84.55@42264 "1970-01-01 00:00:02.622606201" "1970-01-01 00:01:03.479197021" update.googleapis.com HTTP/1.x-HTTP/2_null 1.76KB 6.57KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57570 11 0 10 6 1853 3 0 0 0 1 1 142.250.186.110 443 10 0 10 5 8249 3 0 0 0 1 1 2500.7431640625 63479.212158203125 8192 play.google.com - 160 0 play.google.com - 142.250.186.110@443_192.168.84.55@57570 "1970-01-01 00:00:02.500743164" "1970-01-01 00:01:03.479212158" play.google.com HTTP/1.x-HTTP/2_null 1.81KB 8.06KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53286 13 0 12 8 1819 3 0 0 0 1 1 142.250.181.234 443 12 0 12 5 6765 5 1 1388 0 1 1 10528.8681640625 71006.46215820312 8192 optimizationguide-pa.googleapis.com - 160 0 optimizationguide-pa.googleapis.com - 142.250.181.234@443_192.168.84.55@53286 "1970-01-01 00:00:10.528868164" "1970-01-01 00:01:11.006462158" pa.googleapis.com HTTP/1.x-HTTP/2_null 1.78KB 6.61KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53668 12 0 11 7 1805 3 0 0 0 1 1 108.157.188.6 443 11 0 11 5 6198 4 0 0 0 1 1 12745.081787109375 73469.23120117188 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.6@443_192.168.84.55@53668 "1970-01-01 00:00:12.745081787" "1970-01-01 00:01:13.469231201" acc.indazn.com HTTP/1.x-HTTP/2_null 1.76KB 6.05KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48846 11 0 10 6 1833 3 0 0 0 1 1 108.138.192.72 443 11 0 11 5 6250 4 0 0 0 1 1 12816.232177734375 73472.46118164062 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.72@443_192.168.84.55@48846 "1970-01-01 00:00:12.816232178" "1970-01-01 00:01:13.472461182" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.79KB 6.10KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59372 11 0 10 6 1855 3 0 0 0 1 1 104.19.177.52 443 10 0 10 5 3791 3 0 0 0 1 1 12680.677978515625 73472.46899414062 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.177.52@443_192.168.84.55@59372 "1970-01-01 00:00:12.680677979" "1970-01-01 00:01:13.472468994" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 1.81KB 3.70KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40814 11 0 10 6 1850 3 0 0 0 1 1 108.157.188.37 443 11 0 11 5 6174 4 0 0 0 1 1 12864.13818359375 73472.47412109375 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.37@443_192.168.84.55@40814 "1970-01-01 00:00:12.864138184" "1970-01-01 00:01:13.472474121" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.81KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54836 11 0 10 6 1871 3 0 0 0 1 1 18.66.196.25 443 11 0 11 5 6215 4 0 0 0 1 1 12816.14013671875 73475.71118164062 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.25@443_192.168.84.55@54836 "1970-01-01 00:00:12.816140137" "1970-01-01 00:01:13.475711182" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.83KB 6.07KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58736 11 0 10 6 1855 3 0 0 0 1 1 108.157.186.76 443 11 0 11 5 6175 4 0 0 0 1 1 12877.418212890625 73475.71899414062 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@58736 "1970-01-01 00:00:12.877418213" "1970-01-01 00:01:13.475718994" static.dazndn.com HTTP/1.x-HTTP/2_null 1.81KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58316 11 0 10 6 1867 3 0 0 0 1 1 18.66.218.41 443 11 0 11 5 6179 4 0 0 0 1 1 12691.56201171875 73475.72216796875 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.41@443_192.168.84.55@58316 "1970-01-01 00:00:12.691562012" "1970-01-01 00:01:13.475722168" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.82KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56186 12 0 11 7 1801 3 0 0 0 1 1 13.226.175.6 443 12 0 12 5 6215 5 0 0 0 1 1 12804.007080078125 73478.97509765625 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.6@443_192.168.84.55@56186 "1970-01-01 00:00:12.804007080" "1970-01-01 00:01:13.478975098" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.76KB 6.07KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51646 11 0 10 6 1818 3 0 0 0 1 1 108.139.243.100 443 11 0 11 5 6223 4 0 0 0 1 1 12864.52197265625 73478.98120117188 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.100@443_192.168.84.55@51646 "1970-01-01 00:00:12.864521973" "1970-01-01 00:01:13.478981201" www.dazn.com HTTP/1.x-HTTP/2_null 1.78KB 6.08KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53198 11 0 10 6 1800 3 0 0 0 1 1 18.66.196.26 443 10 0 10 5 6258 3 0 0 0 1 1 20655.351806640625 80988.60107421875 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.26@443_192.168.84.55@53198 "1970-01-01 00:00:20.655351807" "1970-01-01 00:01:20.988601074" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 1.76KB 6.11KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55358 11 0 10 6 1876 3 0 0 0 1 1 216.239.34.36 443 10 0 10 5 6965 3 0 0 0 1 1 20390.129150390625 80991.84399414062 8192 region1.analytics.google.com - 160 0 region1.analytics.google.com - 216.239.34.36@443_192.168.84.55@55358 "1970-01-01 00:00:20.390129149" "1970-01-01 00:01:20.991843994" analytics.google.com HTTP/1.x-HTTP/2_null 1.83KB 6.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45698 11 0 10 6 1843 3 0 0 0 1 1 142.250.185.98 443 10 0 10 5 6594 3 0 0 0 1 1 20653.252197265625 80998.3662109375 8192 googleads.g.doubleclick.net - 160 0 googleads.g.doubleclick.net - 142.250.185.98@443_192.168.84.55@45698 "1970-01-01 00:00:20.653252197" "1970-01-01 00:01:20.998366211" g.doubleclick.net HTTP/1.x-HTTP/2_null 1.80KB 6.44KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60350 12 0 11 7 1808 3 0 0 0 1 1 216.58.212.142 443 11 0 11 5 6955 4 0 0 0 1 1 20413.60400390625 81001.64111328125 8192 www.google-analytics.com - 160 0 www.google-analytics.com - 216.58.212.142@443_192.168.84.55@60350 "1970-01-01 00:00:20.413604004" "1970-01-01 00:01:21.001641113" analytics.com HTTP/1.x-HTTP/2_null 1.77KB 6.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53242 134 1 132 7 163334 124 0 0 0 1 1 162.247.243.29 443 111 0 111 103 5638 7 0 0 0 1 0 30310.343994140625 81121.21899414062 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@53242 "1970-01-01 00:00:30.310343994" "1970-01-01 00:01:21.121218994" data.net HTTP/1.x-HTTP/2_null 159.51KB 5.51KB "0.03 kbits" "0.00 kbits"
192.168.84.55 50664 12 0 11 7 1889 3 0 0 0 1 1 104.18.25.111 443 11 0 11 5 4003 4 0 0 0 1 1 21052.322998046875 81973.51000976562 8192 expansioneggnog.com - 160 0 expansioneggnog.com - 104.18.25.111@443_192.168.84.55@50664 "1970-01-01 00:00:21.052322998" "1970-01-01 00:01:21.973510009" expansioneggnog.com HTTP/1.x-HTTP/2_null 1.84KB 3.91KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38790 11 0 10 6 1849 3 0 0 0 1 1 142.250.185.110 443 10 0 10 5 8810 3 0 0 0 1 1 22815.110107421875 83475.90014648438 8192 fundingchoicesmessages.google.com - 160 0 fundingchoicesmessages.google.com - 142.250.185.110@443_192.168.84.55@38790 "1970-01-01 00:00:22.815110107" "1970-01-01 00:01:23.475900146" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null 1.81KB 8.60KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38802 12 0 11 7 1913 3 0 0 0 1 1 142.250.185.110 443 11 0 11 5 8810 4 0 0 0 1 1 23996.024169921875 85480.00610351562 8192 fundingchoicesmessages.google.com - 160 0 fundingchoicesmessages.google.com - 142.250.185.110@443_192.168.84.55@38802 "1970-01-01 00:00:23.996024170" "1970-01-01 00:01:25.480006104" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null 1.87KB 8.60KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46152 24 0 23 6 11446 16 0 0 0 1 1 35.71.191.239 443 28 0 28 15 7023 11 0 0 0 1 1 57119.49609375 87159.158203125 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@46152 "1970-01-01 00:00:57.119496094" "1970-01-01 00:01:27.159158203" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 11.18KB 6.86KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49312 29 0 28 16 3287 11 1 223 0 1 1 18.193.5.113 443 49 0 49 13 75775 34 0 0 0 1 1 11613.75 90839.51513671875 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 18.193.5.113@443_192.168.84.55@49312 "1970-01-01 00:00:11.613750000" "1970-01-01 00:01:30.839515136" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.21KB 74.00KB "0.00 kbits" "0.01 kbits"
192.168.84.55 55840 205 1 204 190 10678 13 0 0 0 1 0 91.81.128.189 443 214 0 214 13 3850570 199 1 1400 0 1 1 33415.662109375 90937.05297851562 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@55840 "1970-01-01 00:00:33.415662109" "1970-01-01 00:01:30.937052979" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 10.43KB 3.67MB "0.00 kbits" "0.54 kbits"
192.168.84.55 53258 10 1 8 4 1789 3 0 0 0 1 1 162.247.243.29 443 9 0 9 5 4281 3 0 0 0 1 0 30310.84912109375 90991.9150390625 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@53258 "1970-01-01 00:00:30.310849121" "1970-01-01 00:01:30.991915039" data.net HTTP/1.x-HTTP/2_null 1.75KB 4.18KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38216 27 1 25 9 10155 15 0 0 0 1 1 18.184.236.0 443 32 0 32 14 17684 17 0 0 0 1 0 13132.4169921875 91731.8671875 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 18.184.236.0@443_192.168.84.55@38216 "1970-01-01 00:00:13.132416992" "1970-01-01 00:01:31.731867188" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 9.92KB 17.27KB "0.00 kbits" "0.00 kbits"
