c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 55836 91.81.128.189 443 109552.67578125 293.538 76 0 867 1 0 0 0 0 0 87 0 1928634 86 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 109846.21378125 "1970-01-01 00:01:49.552675781" "1970-01-01 00:01:49.846213781" 867.00B 1.84MB "0.02 kbits" "52.56 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 109408.47998046875 189.314 5 0 1710 2 0 0 0 0 0 6 0 35976 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 109597.79398046875 "1970-01-01 00:01:49.408479980" "1970-01-01 00:01:49.597793980" 1.67KB 35.13KB "0.07 kbits" "1.52 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 111550.19213867188 350.172 77 0 867 1 0 0 0 0 0 91 0 1954481 90 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 111900.36413867188 "1970-01-01 00:01:51.550192139" "1970-01-01 00:01:51.900364139" 867.00B 1.86MB "0.02 kbits" "44.65 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 111408.43212890625 232.951 6 0 1710 2 0 0 0 0 0 6 0 36008 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 111641.38312890625 "1970-01-01 00:01:51.408432129" "1970-01-01 00:01:51.641383129" 1.67KB 35.16KB "0.06 kbits" "1.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 113408.041015625 226.638 6 0 1710 2 0 0 0 0 0 8 0 35816 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 113634.679015625 "1970-01-01 00:01:53.408041016" "1970-01-01 00:01:53.634679016" 1.67KB 34.98KB "0.06 kbits" "1.26 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 43438 199.127.193.105 443 74604.5361328125 295.46 9 0 5019 6 0 0 0 0 0 7 0 315 3 0 0 0 0 0 199.127.193.105@443_192.168.84.55@43438 74899.9961328125 "1970-01-01 00:01:14.604536133" "1970-01-01 00:01:14.899996133" 4.90KB 315.00B "0.14 kbits" "0.01 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 114414.56201171875 993.394 80 0 1712 2 0 0 0 0 0 103 0 2144161 102 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 115407.95601171875 "1970-01-01 00:01:54.414562012" "1970-01-01 00:01:55.407956012" 1.67KB 2.04MB "0.01 kbits" "17.27 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 113573.82177734375 956.503 65 0 1732 2 0 0 0 0 0 81 0 1718756 79 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 114530.32477734375 "1970-01-01 00:01:53.573821777" "1970-01-01 00:01:54.530324777" 1.69KB 1.64MB "0.01 kbits" "14.38 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 115467.13818359375 945.589 2 0 865 1 0 0 0 0 0 2 0 3002 1 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 116412.72718359376 "1970-01-01 00:01:55.467138184" "1970-01-01 00:01:56.412727184" 865.00B 2.93KB "0.01 kbits" "0.03 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 116413.4931640625 994.95 71 0 1712 2 0 0 0 0 0 75 0 1701238 74 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 117408.4431640625 "1970-01-01 00:01:56.413493164" "1970-01-01 00:01:57.408443164" 1.67KB 1.62MB "0.01 kbits" "13.68 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 116470.4130859375 27.91 3 0 0 0 0 0 0 0 0 5 0 32859 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 116498.3230859375 "1970-01-01 00:01:56.470413086" "1970-01-01 00:01:56.498323086" 0B 32.09KB "0.00 kbits" "9.42 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 117445.3271484375 968.529 3 0 865 1 0 0 0 0 0 3 0 3005 2 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 118413.8561484375 "1970-01-01 00:01:57.445327148" "1970-01-01 00:01:58.413856148" 865.00B 2.93KB "0.01 kbits" "0.02 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 118414.06616210938 993.709 84 0 1712 2 0 0 0 0 0 111 0 2356459 110 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 119407.77516210938 "1970-01-01 00:01:58.414066162" "1970-01-01 00:01:59.407775162" 1.67KB 2.25MB "0.01 kbits" "18.97 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 118467.08911132812 34.736 4 0 0 0 0 0 0 0 0 5 0 33020 4 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 118501.82511132813 "1970-01-01 00:01:58.467089111" "1970-01-01 00:01:58.501825111" 0B 32.25KB "0.00 kbits" "7.60 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 53274 162.247.243.29 443 110945.08911132812 192.752 6 0 5339 5 0 0 0 0 0 6 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@53274 111137.84111132812 "1970-01-01 00:01:50.945089111" "1970-01-01 00:01:51.137841111" 5.21KB 375.00B "0.22 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 119911.5810546875 305.995 73 0 867 1 0 0 0 0 0 85 0 1825652 84 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 120217.5760546875 "1970-01-01 00:01:59.911581055" "1970-01-01 00:02:00.217576055" 867.00B 1.74MB "0.02 kbits" "47.73 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 53264 162.247.243.29 443 76522.341796875 44.287 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@53264 76566.628796875 "1970-01-01 00:01:16.522341797" "1970-01-01 00:01:16.566628797" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 43168 18.66.218.33 443 76522.328125 39.321 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.33@443_192.168.84.55@43168 76561.649125 "1970-01-01 00:01:16.522328125" "1970-01-01 00:01:16.561649125" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 59530 151.101.241.91 443 76522.31713867188 39.331 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 151.101.241.91@443_192.168.84.55@59530 76561.64813867188 "1970-01-01 00:01:16.522317139" "1970-01-01 00:01:16.561648139" 0B 0B "0.00 kbits" "0.00 kbits" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null
192.168.84.55 51636 108.139.243.100 443 76522.30102539062 39.344 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.139.243.100@443_192.168.84.55@51636 76561.64502539062 "1970-01-01 00:01:16.522301025" "1970-01-01 00:01:16.561645025" 0B 0B "0.00 kbits" "0.00 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50192 3.126.190.144 443 91617.81616210938 65.099 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.190.144@443_192.168.84.55@50192 91682.91516210938 "1970-01-01 00:01:31.617816162" "1970-01-01 00:01:31.682915162" 35.00B 31.00B "0.00 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 55836 91.81.128.189 443 121408.84497070312 816.162 77 0 1712 2 0 0 0 0 0 93 0 1902111 91 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 122225.00697070312 "1970-01-01 00:02:01.408844971" "1970-01-01 00:02:02.225006971" 1.67KB 1.81MB "0.02 kbits" "18.64 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50210 3.126.190.144 443 93238.88305664062 40.083 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.190.144@443_192.168.84.55@50210 93278.96605664062 "1970-01-01 00:01:33.238883057" "1970-01-01 00:01:33.278966057" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 55836 91.81.128.189 443 122409.71215820312 998.368 5 0 1710 2 0 0 0 0 0 4 0 32875 3 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 123408.08015820313 "1970-01-01 00:02:02.409712158" "1970-01-01 00:02:03.408080158" 1.67KB 32.10KB "0.01 kbits" "0.26 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 42590 34.104.33.69 443 78570.453125 58.591 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 34.104.33.69@443_192.168.84.55@42590 78629.044125 "1970-01-01 00:01:18.570453125" "1970-01-01 00:01:18.629044125" 0B 0B "0.00 kbits" "0.00 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55226 199.127.194.109 443 78570.44702148438 58.601 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 199.127.194.109@443_192.168.84.55@55226 78629.04802148437 "1970-01-01 00:01:18.570447021" "1970-01-01 00:01:18.629048021" 0B 0B "0.00 kbits" "0.00 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 44850 108.157.188.8 443 78570.44116210938 58.606 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.8@443_192.168.84.55@44850 78629.04716210937 "1970-01-01 00:01:18.570441162" "1970-01-01 00:01:18.629047162" 0B 0B "0.00 kbits" "0.00 kbits" playback.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 58252 104.18.32.137 443 78570.42797851562 58.616 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104.18.32.137@443_192.168.84.55@58252 78629.04397851562 "1970-01-01 00:01:18.570427979" "1970-01-01 00:01:18.629043979" 0B 0B "0.00 kbits" "0.00 kbits" api.onetrust.com HTTP/1.x-HTTP/2_null
192.168.84.55 56326 18.66.218.2 443 78570.42309570312 58.575 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.2@443_192.168.84.55@56326 78628.99809570312 "1970-01-01 00:01:18.570423096" "1970-01-01 00:01:18.628998096" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47000 108.157.188.90 443 78570.41577148438 58.63 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.90@443_192.168.84.55@47000 78629.04577148438 "1970-01-01 00:01:18.570415771" "1970-01-01 00:01:18.629045771" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54242 108.138.192.65 443 78570.41015625 58.589 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.65@443_192.168.84.55@54242 78628.99915625 "1970-01-01 00:01:18.570410156" "1970-01-01 00:01:18.628999156" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54460 108.138.199.77 443 78570.40380859375 58.639 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.199.77@443_192.168.84.55@54460 78629.04280859375 "1970-01-01 00:01:18.570403809" "1970-01-01 00:01:18.629042809" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45224 18.185.21.43 443 78570.39916992188 58.646 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.185.21.43@443_192.168.84.55@45224 78629.04516992187 "1970-01-01 00:01:18.570399170" "1970-01-01 00:01:18.629045170" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40374 3.123.62.42 443 78570.39306640625 58.61 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.123.62.42@443_192.168.84.55@40374 78629.00306640625 "1970-01-01 00:01:18.570393066" "1970-01-01 00:01:18.629003066" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 59224 108.156.2.104 443 78570.38916015625 58.608 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.156.2.104@443_192.168.84.55@59224 78628.99716015624 "1970-01-01 00:01:18.570389160" "1970-01-01 00:01:18.628997160" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54942 108.157.188.27 443 78570.38305664062 58.617 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.27@443_192.168.84.55@54942 78629.00005664062 "1970-01-01 00:01:18.570383057" "1970-01-01 00:01:18.629000057" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 36762 3.165.239.84 443 78570.37915039062 58.623 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.165.239.84@443_192.168.84.55@36762 78629.00215039063 "1970-01-01 00:01:18.570379150" "1970-01-01 00:01:18.629002150" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40374 18.66.196.53 443 78570.36010742188 50.784 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.53@443_192.168.84.55@40374 78621.14410742187 "1970-01-01 00:01:18.570360107" "1970-01-01 00:01:18.621144107" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45334 151.101.242.49 443 78570.34912109375 50.794 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 151.101.242.49@443_192.168.84.55@45334 78621.14312109374 "1970-01-01 00:01:18.570349121" "1970-01-01 00:01:18.621143121" 0B 0B "0.00 kbits" "0.00 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 54400 108.138.192.23 443 78570.3310546875 47.603 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.23@443_192.168.84.55@54400 78617.9340546875 "1970-01-01 00:01:18.570331055" "1970-01-01 00:01:18.617934055" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 49868 108.139.243.99 443 78570.3251953125 50.817 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.139.243.99@443_192.168.84.55@49868 78621.1421953125 "1970-01-01 00:01:18.570325195" "1970-01-01 00:01:18.621142195" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54772 99.86.159.128 443 78570.30419921875 50.837 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 99.86.159.128@443_192.168.84.55@54772 78621.14119921875 "1970-01-01 00:01:18.570304199" "1970-01-01 00:01:18.621141199" 0B 0B "0.00 kbits" "0.00 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 119467.05908203125 531.771 4 0 865 1 0 0 0 0 0 7 0 35695 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 119998.83008203124 "1970-01-01 00:01:59.467059082" "1970-01-01 00:01:59.998830082" 865.00B 34.86KB "0.01 kbits" "0.54 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50212 3.126.190.144 443 95000.2021484375 38.719 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.190.144@443_192.168.84.55@50212 95038.9211484375 "1970-01-01 00:01:35.000202148" "1970-01-01 00:01:35.038921148" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 55866 91.81.128.189 443 123912.40698242188 315.666 69 0 867 1 0 0 0 0 0 84 0 1877190 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 124228.07298242187 "1970-01-01 00:02:03.912406982" "1970-01-01 00:02:04.228072982" 867.00B 1.79MB "0.02 kbits" "47.57 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60572 13.226.175.67 443 80618.33984375 39.528 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13.226.175.67@443_192.168.84.55@60572 80657.86784375 "1970-01-01 00:01:20.618339844" "1970-01-01 00:01:20.657867844" 0B 0B "0.00 kbits" "0.00 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 123466.94409179688 539.878 8 0 865 1 0 0 0 0 0 9 0 35833 7 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 124006.82209179687 "1970-01-01 00:02:03.466944092" "1970-01-01 00:02:04.006822092" 865.00B 34.99KB "0.01 kbits" "0.53 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50200 3.126.190.144 443 97046.83911132812 42.9 1 0 35 1 0 0 0 0 0 2 0 31 1 0 0 0 0 0 3.126.190.144@443_192.168.84.55@50200 97089.73911132812 "1970-01-01 00:01:37.046839111" "1970-01-01 00:01:37.089739111" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 55836 91.81.128.189 443 125915.369140625 332.78 74 0 867 1 0 0 0 0 0 90 0 1902947 89 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 126248.149140625 "1970-01-01 00:02:05.915369141" "1970-01-01 00:02:06.248149141" 867.00B 1.81MB "0.02 kbits" "45.75 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 125408.79321289062 589.576 5 0 1710 2 0 0 0 0 0 7 0 35807 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 125998.36921289063 "1970-01-01 00:02:05.408793213" "1970-01-01 00:02:05.998369213" 1.67KB 34.97KB "0.02 kbits" "0.49 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 127916.14184570312 607.077 83 0 867 1 0 0 0 0 0 106 0 2219172 105 1 1400 0 0 0 91.81.128.189@443_192.168.84.55@55866 128523.21884570313 "1970-01-01 00:02:07.916141846" "1970-01-01 00:02:08.523218846" 867.00B 2.12MB "0.01 kbits" "29.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 127407.9931640625 588.071 8 0 1710 2 0 0 0 0 0 8 0 36011 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 127996.0641640625 "1970-01-01 00:02:07.407993164" "1970-01-01 00:02:07.996064164" 1.67KB 35.17KB "0.02 kbits" "0.49 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 38688 104.244.42.67 443 84714.32104492188 48.964 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104.244.42.67@443_192.168.84.55@38688 84763.28504492188 "1970-01-01 00:01:24.714321045" "1970-01-01 00:01:24.763285045" 0B 0B "0.00 kbits" "0.00 kbits" analytics.twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 33066 151.101.240.157 443 84714.31616210938 48.968 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 151.101.240.157@443_192.168.84.55@33066 84763.28416210937 "1970-01-01 00:01:24.714316162" "1970-01-01 00:01:24.763284162" 0B 0B "0.00 kbits" "0.00 kbits" twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 44708 18.66.196.51 443 84714.29614257812 48.99 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.51@443_192.168.84.55@44708 84763.28614257813 "1970-01-01 00:01:24.714296143" "1970-01-01 00:01:24.763286143" 0B 0B "0.00 kbits" "0.00 kbits" wa.appsflyer.com HTTP/1.x-HTTP/2_null
192.168.84.55 53274 162.247.243.29 443 120946.48779296875 303.628 6 0 6069 5 0 0 0 0 0 5 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@53274 121250.11579296875 "1970-01-01 00:02:00.946487793" "1970-01-01 00:02:01.250115793" 5.93KB 375.00B "0.16 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 129526.73901367188 570.28 74 0 867 1 0 0 0 0 0 85 0 1646607 84 1 1400 0 0 0 91.81.128.189@443_192.168.84.55@55836 130097.01901367187 "1970-01-01 00:02:09.526739014" "1970-01-01 00:02:10.097019014" 867.00B 1.57MB "0.01 kbits" "23.10 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 53290 93.184.221.165 443 86762.29614257812 59.575 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 93.184.221.165@443_192.168.84.55@53290 86821.87114257812 "1970-01-01 00:01:26.762296143" "1970-01-01 00:01:26.821871143" 0B 0B "0.00 kbits" "0.00 kbits" t.co HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 129408.63110351562 194.583 7 0 1710 2 0 0 0 0 0 8 0 35903 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 129603.21410351562 "1970-01-01 00:02:09.408631104" "1970-01-01 00:02:09.603214104" 1.67KB 35.06KB "0.07 kbits" "1.48 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 131916.59399414062 519.204 76 0 867 1 0 0 0 0 0 90 0 1950278 89 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 132435.79799414062 "1970-01-01 00:02:11.916593994" "1970-01-01 00:02:12.435797994" 867.00B 1.86MB "0.01 kbits" "30.05 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 131408.30102539062 604.064 8 0 1710 2 0 0 0 0 0 8 0 35707 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 132012.36502539064 "1970-01-01 00:02:11.408301025" "1970-01-01 00:02:12.012365025" 1.67KB 34.87KB "0.02 kbits" "0.47 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 133536.97900390625 579.373 72 0 867 1 0 0 0 0 0 84 0 1864718 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 134116.35200390624 "1970-01-01 00:02:13.536979004" "1970-01-01 00:02:14.116352004" 867.00B 1.78MB "0.01 kbits" "25.75 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 133408.2421875 334.641 6 0 1710 2 0 0 0 0 0 8 0 35882 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 133742.8831875 "1970-01-01 00:02:13.408242188" "1970-01-01 00:02:13.742883188" 1.67KB 35.04KB "0.04 kbits" "0.86 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 135543.6171875 746.655 87 0 867 1 0 0 0 0 0 102 0 2038264 101 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 136290.2721875 "1970-01-01 00:02:15.543617188" "1970-01-01 00:02:16.290272187" 867.00B 1.94MB "0.01 kbits" "21.84 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 135408.87915039062 284.52 6 0 1710 2 0 0 0 0 0 8 0 35814 6 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 135693.3991503906 "1970-01-01 00:02:15.408879150" "1970-01-01 00:02:15.693399150" 1.67KB 34.97KB "0.05 kbits" "1.01 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 51886 35.158.144.103 443 92637.72314453125 417.81 106 0 130344 98 0 0 0 1 0 104 0 6498 16 0 0 0 1 0 35.158.144.103@443_192.168.84.55@51886 93055.53314453125 "1970-01-01 00:01:32.637723145" "1970-01-01 00:01:33.055533145" 127.29KB 6.35KB "2.50 kbits" "0.12 kbits" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 55836 91.81.128.189 443 137574.47314453125 554.341 68 0 867 1 0 0 0 0 0 80 0 1745090 79 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 138128.81414453124 "1970-01-01 00:02:17.574473145" "1970-01-01 00:02:18.128814145" 867.00B 1.66MB "0.01 kbits" "25.18 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 137407.99780273438 288.357 7 0 1710 2 0 0 0 0 0 9 0 35830 7 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 137696.35480273436 "1970-01-01 00:02:17.407997803" "1970-01-01 00:02:17.696354803" 1.67KB 34.99KB "0.05 kbits" "0.99 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 53274 162.247.243.29 443 130947.84106445312 242.273 5 0 5058 4 0 0 0 0 0 5 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@53274 131190.1140644531 "1970-01-01 00:02:10.947841064" "1970-01-01 00:02:11.190114064" 4.94KB 375.00B "0.17 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 55866 91.81.128.189 443 139537.95703125 469.486 96 0 867 1 0 0 0 0 0 118 0 2061663 117 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55866 140007.44303125 "1970-01-01 00:02:19.537957031" "1970-01-01 00:02:20.007443031" 867.00B 1.97MB "0.01 kbits" "35.13 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 139407.54321289062 188.492 8 0 1710 2 0 0 0 0 0 11 0 35877 9 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 139596.03521289062 "1970-01-01 00:02:19.407543213" "1970-01-01 00:02:19.596035213" 1.67KB 35.04KB "0.07 kbits" "1.52 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55836 91.81.128.189 443 141542.37719726562 520.788 70 0 867 1 0 0 0 0 0 84 0 1916619 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@55836 142063.16519726563 "1970-01-01 00:02:21.542377197" "1970-01-01 00:02:22.063165197" 867.00B 1.83MB "0.01 kbits" "29.44 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
